VK,HT,FT
97,57,0
96,72,217
99,72,344
101,64,255
80,63,6697
65,97,278
67,103,362
73,80,271
69,89,248
78,79,209
84,87,288
69,134,32
32,64,279
8,64,928
8,57,192
8,72,153
8,80,168
8,79,168
8,73,167
8,65,168
8,64,152
8,72,152
8,64,160
20,137,264
80,64,1552
65,87,200
67,87,369
73,80,271
69,104,216
78,81,240
84,88,328
69,103,265
32,135,1192
70,78,15136
69,104,647
77,113,216
69,143,241
78,96,271
73,97,232
78,72,184
65,143,321
8,79,784
8,64,183
8,56,168
8,48,176
8,63,153
8,56,151
8,65,144
8,72,153
67,95,744
79,80,247
78,56,240
32,80,216
77,88,224
65,112,248
76,72,288
32,55,209
67,120,311
79,63,225
78,73,207
84,120,232
82,73,136
79,80,496
76,79,184
32,72,280
77,72,368
84,96,384
66,87,329
188,96,543
32,88,240
83,80,5648
69,95,224
32,80,208
82,112,1520
69,89,272
8,104,3496
69,79,1040
67,88,336
73,72,336
66,81,264
69,104,192
32,80,176
76,72,952
65,119,233
78,64,303
61,72,512
8,88,728
8,72,529
66,71,663
79,88,272
82,96,376
65,120,432
84,72,176
79,80,480
82,103,217
73,104,167
79,105,120
32,96,440
67,144,1464
79,87,144
78,56,272
32,81,200
65,96,344
67,95,337
73,81,943
68,152,1240
79,97,1144
83,127,193
73,88,327
83,129,120
32,57,256
77,88,176
84,79,505
66,73,359
32,96,296
188,96,784
32,112,144
83,104,496
69,127,208
32,95,113
73,112,319
78,80,216
73,96,208
67,72,392
73,89,335
65,104,305
32,96,288
84,63,1912
84,72,192
79,80,712
32,80,376
188,79,2497
32,72,199
8,72,3352
20,103,248
80,64,304
20,120,144
77,62,17881
65,95,383
76,72,384
32,129,503
69,96,321
83,72,664
84,80,312
65,63,136
68,88,272
79,63,296
32,79,1104
71,80,392
69,96,304
78,72,232
69,88,152
82,71,232
65,72,408
76,96,256
188,64,695
32,56,201
77,80,1616
65,80,160
76,56,280
32,57,223
72,72,297
73,71,408
71,159,944
73,80,1056
69,112,304
78,72,264
8,455,888
8,64,608
8,65,207
8,72,169
8,64,192
8,81,167
8,64,185
8,72,168
8,64,192
8,72,200
8,56,184
32,72,656
77,64,424
65,96,232
76,72,240
65,104,88
32,72,192
72,72,440
73,72,400
71,96,456
73,64,176
69,56,344
78,80,176
69,104,112
32,79,160
71,71,304
69,88,255
78,80,392
69,80,329
82,80,192
65,144,328
76,89,272
190,79,1504
32,56,336
8,65,1464
8,64,223
188,72,2721
32,57,207
77,88,3920
85,81,296
76,48,425
84,80,328
73,64,288
80,104,272
76,88,168
69,65,183
83,96,209
32,63,208
70,104,351
79,39,473
67,112,216
79,88,216
83,127,288
32,73,175
73,96,425
78,80,280
70,64,247
69,103,209
67,88,336
67,62,241
8,120,831
67,119,1160
73,120,248
79,150,65
78,89,366
8,87,777
79,71,536
83,89,151
79,72,329
83,96,104
8,80,1144
8,88,192
8,64,207
8,65,192
83,81,1336
79,80,248
83,88,112
188,95,1209
32,64,296
66,88,18088
82,87,304
65,88,439
68,95,273
73,72,368
80,72,416
83,88,248
73,79,248
81,79,392
85,97,351
73,81,288
67,49,248
65,79,385
190,80,672
32,63,912
13,49,1439
65,119,4217
78,65,335
65,88,168
78,79,377
68,64,263
79,71,257
78,80,287
79,71,401
32,63,248
84,81,255
84,89,184
79,96,312
32,64,400
8,97,1232
8,79,241
8,96,175
8,81,208
8,95,177
8,80,175
8,64,192
8,73,184
8,63,177
