VK,HT,FT
96,136,0
105,112,400
97,96,288
98,88,176
80,88,8008
65,88,344
67,86,312
73,78,256
69,128,216
78,88,200
84,96,248
69,104,56
32,80,272
67,110,920
79,80,280
78,64,256
32,48,192
66,72,344
85,80,424
69,104,200
78,80,216
65,112,280
32,96,1528
69,96,480
86,104,344
79,72,224
76,80,168
85,80,272
67,128,264
73,80,208
79,64,200
78,72,200
32,64,208
67,112,424
76,72,232
73,96,224
78,80,176
73,88,336
67,80,208
65,96,440
188,80,640
32,80,224
83,80,312
65,96,248
84,96,248
32,40,336
105,88,1736
102,80,216
160,208,1584
53,70,72
32,64,440
84,96,2120
65,112,728
49,72,448
50,96,200
48,88,368
111,96,832
104,88,1264
96,88,336
32,64,1544
84,96,480
67,152,448
99,80,1456
101,72,304
110,72,400
102,88,1256
111,96,1872
70,96,4336
67,80,328
55,88,5232
49,104,392
188,96,6312
32,80,192
8,88,9040
103,72,1432
66,96,8944
85,96,312
69,104,280
78,70,200
65,128,264
32,64,166
69,96,224
78,90,224
84,104,266
82,82,158
65,104,146
68,82,294
65,90,248
32,104,178
68,88,104
69,88,192
32,72,120
65,144,240
73,96,368
82,80,272
69,80,184
32,72,304
66,86,488
73,50,294
76,80,338
65,64,224
84,104,384
69,88,176
82,96,176
65,72,216
76,80,456
188,80,592
32,72,200
78,80,296
79,88,376
32,70,224
80,78,440
82,80,192
69,72,208
83,72,216
69,94,200
78,106,142
84,96,250
65,104,120
32,70,184
67,78,312
82,80,240
69,88,144
80,96,496
73,88,208
84,104,304
65,106,174
78,88,298
84,102,264
69,80,184
83,104,248
32,78,160
8,144,19064
8,160,3776
8,112,2824
20,192,2048
80,64,166
83,70,5978
69,94,208
32,90,286
8,66,760
8,66,160
8,72,154
20,112,390
83,80,704
69,88,200
32,72,112
80,106,440
65,122,184
76,56,272
0,56,2
8,88,670
80,98,1184
65,126,210
78,72,302
32,64,192
67,88,232
82,88,272
69,80,240
79,80,520
80,22,26
8,80,662
80,96,328
73,88,216
84,98,368
65,106,232
78,72,272
84,88,248
69,72,176
83,88,232
8,118,4706
8,102,2800
190,78,9488
13,88,406
83,78,914
69,64,182
32,80,296
79,80,576
66,64,440
83,62,274
69,90,190
82,72,200
86,88,384
65,112,176
32,56,184
72,80,560
69,80,112
82,72,240
73,64,544
68,144,168
65,136,320
32,72,192
83,96,232
85,96,288
84,72,280
85,72,448
82,80,280
65,88,152
68,80,272
65,130,264
32,72,296
69,96,696
78,82,376
32,54,306
55,96,3398
109,122,2432
104,80,1648
32,64,1544
69,80,3072
83,112,264
80,88,200
65,96,152
67,120,312
73,64,256
79,58,176
32,80,216
73,72,392
78,88,184
84,104,256
69,96,160
82,86,34
67,104,590
79,78,266
83,104,174
84,88,248
65,112,136
76,64,488
190,72,32120
13,72,1992
83,96,2096
69,136,192
32,72,216
65,112,232
71,64,368
85,80,384
65,120,176
82,62,106
68,80,166
65,112,112
32,80,216
73,88,656
67,96,560
32,72,272
67,96,304
79,96,224
78,80,256
32,80,200
68,80,400
82,88,200
32,72,320
71,80,488
65,104,216
78,88,280
68,96,200
79,80,248
76,64,200
70,112,400
79,88,536
8,64,15992
8,72,144
20,80,808
73,80,808
67,96,304
70,22,26
8,72,1270
78,112,84736
79,80,288
32,88,312
80,88,344
82,72,232
69,88,192
83,112,232
69,96,216
78,96,152
84,120,240
79,72,744
