VK,HT,FT
97,64,-2147483648
8,83,217
96,109,381
105,147,64
96,65,633
96,72,614
80,88,387
65,72,192
67,80,399
73,72,219
69,124,268
78,88,177
84,95,200
69,128,81
32,56,154
70,88,908
69,81,130
77,96,235
69,140,111
8,116,433
8,0,499
8,63,159
8,108,166
8,98,177
32,55,642
70,104,233
69,106,237
77,80,91
32,86,309
68,94,169
69,98,271
32,64,41
55,89,980
54,100,381
32,112,152
65,144,256
0,51,293
79,89,218
83,152,21
32,80,192
68,81,159
69,76,72
69,73,144
32,80,70
69,104,175
68,61,192
65,95,316
68,107,220
32,111,193
81,87,457
85,88,185
69,104,205
32,72,109
73,95,485
78,63,210
8,125,484
8,43,265
8,58,179
8,77,168
8,0,159
8,64,30
8,0,153
32,64,540
8,44,1420
8,0,240
8,0,182
8,64,35
8,86,185
8,74,190
8,80,49
8,0,233
69,99,287
32,24,148
69,88,517
68,12,208
65,126,281
68,103,38
32,28,208
81,79,182
85,88,200
69,104,198
32,92,145
67,86,272
85,73,235
82,88,184
83,100,400
65,101,186
32,90,118
79,86,632
66,110,381
83,129,536
69,120,200
82,67,176
86,86,255
65,107,317
67,109,414
73,72,201
79,127,96
78,96,316
32,67,178
80,77,790
79,95,135
82,304,231
32,125,234
83,129,354
77,81,313
69,112,88
32,90,199
67,137,542
79,98,232
78,72,271
70,104,331
85,80,505
83,136,215
73,96,248
79,88,204
78,119,372
65,128,284
76,71,375
188,82,566
32,98,240
65,87,785
76,65,239
32,66,156
73,109,269
78,83,160
71,103,304
82,154,234
69,77,266
83,137,257
79,125,499
32,117,281
83,109,67
69,80,185
32,80,242
32,87,335
82,115,89
69,100,111
65,71,272
76,93,165
73,72,224
90,98,199
65,104,203
32,94,108
84,104,483
67,111,333
32,72,160
68,72,187
69,63,176
32,91,143
67,85,298
69,28,225
82,59,183
69,89,200
66,89,323
82,114,224
79,126,119
32,64,247
81,104,350
85,79,279
69,97,245
32,48,95
73,88,646
8,95,1090
69,96,964
86,76,417
73,87,426
68,101,264
69,78,170
78,88,29
67,88,395
73,92,246
65,89,196
32,99,162
32,130,1465
76,119,493
69,72,206
83,102,227
73,125,146
79,105,46
78,78,242
32,85,200
73,80,236
83,98,158
81,72,1387
85,87,274
69,96,160
77,86,301
73,64,350
67,89,256
65,104,332
32,135,184
83,92,232
73,95,134
65,97,181
8,86,904
78,91,322
32,80,232
76,95,369
69,21,198
83,78,295
73,127,185
79,62,109
78,110,414
32,78,201
65,106,913
71,101,289
85,101,378
65,115,134
8,215,544
68,88,491
65,122,90
190,121,1012
13,108,261
65,165,1096
76,86,282
32,89,574
69,96,367
88,103,494
65,104,314
77,82,285
69,96,179
78,83,223
32,55,192
70,104,526
73,106,264
83,90,212
73,88,216
67,116,307
79,77,287
32,82,239
80,115,572
65,103,328
67,122,382
73,101,226
69,109,174
78,92,122
84,104,246
69,92,64
32,72,157
67,104,725
79,97,209
78,42,203
32,86,184
83,199,676
69,115,209
67,28,218
85,76,272
69,84,216
76,72,497
65,151,162
32,71,120
77,80,428
79,78,150
84,86,323
79,72,225
82,83,153
32,25,306
32,64,162
68,80,376
69,72,176
82,89,183
69,85,117
67,49,163
72,94,282
65,125,217
190,72,543
32,51,232
83,88,193
73,89,234
78,64,262
32,66,257
70,104,184
8,112,596
8,0,192
8,0,25
8,83,168
8,88,28
72,77,665
69,80,258
77,89,241
79,87,266
68,72,361
73,94,60
78,72,401
65,127,184
77,73,197
73,73,354
67,61,198
65,90,303
77,102,249
69,93,159
78,73,10
84,88,235
69,103,136
32,98,162
69,80,172
83,107,237
84,96,236
65,14,208
66,25,328
76,78,329
69,123,182
188,129,1118
32,44,210
32,80,263
67,96,464
79,109,184
78,78,243
32,83,208
65,168,218
78,89,348
84,88,264
69,86,166
67,78,264
69,70,216
68,56,121
69,95,172
78,39,535
84,92,248
69,80,185
83,83,514
68,64,311
32,74,184
68,98,212
69,111,152
32,88,128
72,78,410
84,72,234
65,112,192
32,89,507
188,72,1139
32,104,204
70,115,409
65,119,365
32,72,163
160,835,998
56,72,117
32,66,1375
65,128,167
67,129,337
79,320,277
160,162,668
57,64,31
32,56,250
68,97,150
66,87,407
84,80,480
32,72,297
84,94,623
73,97,393
80,109,302
79,109,162
32,80,248
73,97,165
73,83,195
8,112,534
8,88,134
20,85,806
73,72,299
73,71,206
32,76,412
20,118,608
188,89,917
32,48,144
72,72,1162
73,78,428
80,186,250
79,64,119
84,101,320
73,80,549
82,74,118
79,80,407
73,178,4
68,80,207
73,80,201
83,111,183
77,80,280
79,98,232
188,89,522
32,172,164
20,105,943
65,104,877
67,88,314
86,106,440
32,80,842
20,173,1325
32,72,208
72,84,1278
65,96,182
67,106,312
69,102,151
32,88,127
49,82,309
48,88,249
32,71,435
65,118,395
0,102,299
79,65,215
83,115,203
190,80,388
32,48,285
8,48,977
20,143,288
80,65,254
20,111,108
83,80,953
79,65,377
76,64,208
73,72,225
67,91,288
73,104,386
84,101,96
79,77,747
32,47,241
73,35,121
67,106,740
32,91,274
67,109,207
79,63,127
78,11,254
32,40,229
78,80,376
69,101,320
85,80,585
82,90,187
79,64,366
76,70,212
79,87,217
71,76,328
73,79,339
65,64,303
190,67,545
78,72,383
79,71,248
32,80,207
80,95,359
82,100,194
69,96,176
83,67,210
69,96,162
78,80,124
84,120,240
65,68,282
