VK,HT,FT
97,64,-2147483648
103,88,272
96,80,312
103,88,808
80,101,440
65,15,93
67,97,627
73,63,253
69,88,256
78,81,192
84,96,245
69,101,48
32,69,109
81,121,384
85,49,200
69,124,203
32,88,144
8,94,1460
8,0,215
8,103,48
8,87,5
8,88,183
8,0,191
8,99,176
8,56,24
8,0,25
8,72,26
8,73,25
8,0,153
8,138,216
8,104,195
8,96,48
8,0,248
8,61,28
8,0,25
8,61,199
83,66,533
69,86,192
32,72,101
82,64,12
69,97,184
65,80,32
76,125,191
73,65,34
90,88,372
65,121,312
32,63,144
32,88,294
84,88,402
67,55,282
32,101,146
68,87,482
69,115,193
32,100,61
84,80,469
79,90,226
82,70,165
65,135,385
67,120,476
8,72,656
88,68,480
32,86,151
67,145,232
80,92,713
8,71,534
8,81,201
81,160,211
85,97,231
69,81,191
32,95,135
77,22,289
85,79,294
69,80,159
83,103,264
84,88,105
82,112,174
65,104,183
32,104,208
77,80,423
65,113,203
67,56,165
8,94,771
8,104,165
8,0,136
78,89,997
65,88,160
67,103,253
32,80,224
72,64,644
69,106,119
77,56,217
73,102,259
84,102,285
79,83,436
82,72,208
65,116,576
88,110,387
32,79,183
68,97,261
69,72,223
82,65,98
69,86,201
67,86,305
72,95,465
65,97,340
190,73,407
32,80,234
8,128,936
8,69,280
8,144,151
79,73,832
190,56,266
32,66,778
32,72,210
83,96,191
8,78,225
80,88,656
65,67,222
67,81,229
73,88,234
69,170,376
78,72,240
84,101,266
69,135,142
32,59,174
65,104,183
70,94,338
69,55,104
66,80,254
82,70,219
73,96,346
76,57,271
188,115,1353
32,80,246
72,69,466
69,80,201
77,56,350
79,64,204
68,85,364
73,106,197
78,81,303
65,107,300
77,109,245
73,13,295
67,84,351
65,96,345
77,79,266
69,120,193
78,92,218
84,88,263
69,124,253
32,105,191
69,95,431
83,118,208
84,103,191
65,117,168
66,63,348
76,74,487
69,141,248
188,107,689
32,149,255
84,104,256
79,98,508
76,85,6
69,112,168
82,99,465
65,118,296
32,72,201
68,87,97
69,114,192
67,87,443
85,88,283
66,72,312
73,128,672
82,96,251
8,128,756
84,128,447
79,86,164
190,55,1144
32,109,361
83,115,515
65,82,232
84,67,155
32,86,243
57,80,588
54,182,615
111,119,586
66,72,304
72,64,350
79,150,138
67,72,196
51,110,278
8,72,162
8,0,165
8,57,49
8,75,245
8,56,25
78,15,878
32,88,159
8,89,1284
8,106,192
32,112,214
72,64,1232
67,89,168
79,73,143
51,51,602
32,88,137
98,71,424
102,89,319
32,123,751
69,96,213
88,98,419
32,93,148
66,112,480
65,76,76
83,88,255
69,96,131
32,65,119
107,124,710
99,80,1003
32,138,208
80,118,687
72,72,400
32,73,210
103,155,316
110,104,466
100,65,289
32,136,71
80,96,472
79,94,111
50,96,361
32,93,298
103,72,425
102,87,759
32,73,153
80,73,496
67,79,991
79,104,208
50,116,656
32,72,144
98,87,320
103,80,248
190,80,1069
13,96,480
67,103,842
79,83,248
78,96,272
84,100,270
73,96,582
78,79,255
85,71,177
65,112,234
32,113,549
67,111,294
79,96,246
78,72,271
32,64,200
84,90,351
84,72,152
79,68,215
32,78,319
65,119,275
84,89,432
66,82,651
190,64,1350
32,80,621
78,64,1187
79,98,120
