VK,HT,FT
97,86,0
99,80,582
101,96,256
104,72,216
8,102,12530
8,94,5096
8,142,12144
8,172,5938
160,192,6230
80,96,126
84,96,344
69,96,136
32,82,224
67,104,360
85,88,216
82,80,160
83,56,496
65,64,184
78,96,120
68,96,184
79,72,104
32,72,192
73,80,120
78,98,144
84,80,200
69,80,88
82,80,184
78,80,136
65,80,176
67,82,112
73,72,256
79,64,160
78,80,160
32,80,192
80,80,784
65,80,184
82,88,136
65,88,120
32,80,168
69,72,104
83,74,224
84,70,74
85,66,246
68,104,192
8,72,2336
8,72,168
8,72,160
8,72,168
8,80,176
69,80,1560
83,88,216
84,72,128
85,72,312
68,96,160
73,64,240
79,64,144
32,80,176
68,56,112
69,88,152
32,86,74
68,80,150
79,56,104
76,64,152
79,72,136
82,80,88
32,72,168
65,80,128
66,72,128
68,64,152
79,80,96
77,72,184
73,72,96
78,88,136
65,90,112
76,62,90
32,80,158
84,88,240
73,62,138
80,96,206
79,64,112
32,72,240
67,88,120
79,48,112
76,72,136
73,56,168
67,96,128
79,56,128
32,80,2584
8,72,2336
190,64,384
32,80,144
160,234,128
83,72,200
69,72,168
32,72,208
82,106,176
69,54,106
65,88,110
76,64,312
73,64,168
90,74,184
65,50,168
82,104,272
79,56,160
78,72,160
32,90,160
69,62,90
83,72,190
84,56,112
85,62,218
68,80,166
73,64,176
79,72,152
83,72,104
32,80,144
67,96,144
79,70,90
77,80,174
80,72,160
76,96,88
69,80,120
77,72,120
69,98,104
78,86,98
84,96,214
65,88,120
82,70,90
73,56,302
79,54,2
79,88,1694
8,80,920
83,72,312
32,80,448
160,208,144
56,72,120
69,72,392
67,96,240
79,64,120
71,64,216
82,64,192
65,72,120
70,80,80
73,72,280
65,80,216
32,72,216
89,70,394
32,56,1646
76,96,272
65,96,144
66,88,336
79,80,240
82,80,264
65,82,128
84,78,82
79,72,350
82,88,176
73,64,128
79,72,152
160,178,280
57,80,128
32,88,232
83,96,144
73,78,98
69,80,158
78,88,80
68,106,184
79,62,106
32,80,182
69,72,112
83,80,248
84,80,232
79,72,248
83,72,136
32,72,176
8,134,10970
8,104,99046
8,112,3152
8,88,1984
32,96,840
8,128,2224
8,128,1064
32,112,432
8,144,3056
8,54,728
32,96,416
8,96,3224
8,112,520
32,120,344
8,120,2864
8,112,2848
8,120,744
32,104,320
8,96,2688
8,88,352
8,104,352
8,110,440
8,128,3744
8,88,376
8,104,352
8,104,360
8,94,768
32,112,392
8,104,3160
8,104,560
32,104,352
8,96,3888
8,96,416
32,120,456
8,102,3264
8,88,384
32,136,432
8,96,2528
8,64,368
8,70,208
8,74,174
8,72,194
8,72,192
8,70,200
8,72,184
8,64,192
8,80,424
32,78,3768
160,192,176
83,62,144
69,80,160
68,112,240
73,64,176
77,86,144
69,96,72
78,80,144
84,96,176
79,72,104
32,72,192
85,72,168
82,104,152
73,64,160
78,88,192
65,96,88
82,80,216
73,56,280
79,72,160
32,72,408
73,72,208
78,96,160
70,80,280
76,80,296
65,80,160
77,96,88
65,96,136
84,80,192
79,64,296
82,96,192
73,64,136
79,64,168
190,64,256
32,64,192
13,72,3296
160,208,280
83,78,168
69,80,120
32,80,256
73,64,176
78,88,1496
84,78,200
69,56,104
82,72,168
80,80,248
82,72,144
69,80,192
84,80,160
65,88,136
32,64,192
67,96,264
85,72,144
65,88,104
68,72,248
82,96,184
79,64,176
32,88,168
67,96,160
79,62,80
77,80,160
79,64,112
32,80,176
73,72,160
78,104,144
70,80,288
69,60,128
67,56,200
67,80,152
73,64,104
79,64,144
78,72,160
32,64,176
85,80,208
82,98,334
73,96,146
78,80,576
65,96,152
82,80,152
73,80,400
65,110,216
190,72,696
32,88,144
160,200,184
83,78,160
69,88,112
32,64,288
73,72,160
78,96,152
68,88,176
73,80,128
67,80,176
65,80,232
32,80,128
67,86,152
73,80,120
80,80,624
82,88,240
79,80,176
70,80,392
76,72,272
79,72,168
88,72,368
65,88,136
67,80,232
73,80,280
78,80,216
65,122,190
32,72,538
101,64,600
96,64,216
96,64,136
32,88,416
67,80,256
65,80,96
68,72,104
65,88,128
32,80,144
49,112,240
50,96,216
32,96,144
72,96,224
83,96,176
190,72,472
32,96,152
160,176,3362
80,86,142
65,80,248
82,80,120
65,88,128
67,72,120
69,80,136
84,80,128
65,88,168
77,82,254
79,80,122
76,62,312
0,56,0
32,70,336
101,62,424
100,34,16
101,80,136
32,80,768
77,88,144
71,96,488
32,82,118
67,72,330
65,88,120
68,72,88
65,98,134
32,72,138
56,80,384
32,88,304
72,80,296
83,104,216
190,64,384
32,80,152
160,152,160
80,78,120
65,80,216
85,80,208
84,80,184
65,64,112
83,70,176
32,80,142
68,54,74
69,80,160
32,74,86
65,72,178
76,80,120
65,74,134
82,80,170
77,72,304
65,96,120
190,80,208
32,62,208
160,144,40
67,82,198
79,72,250
78,96,176
84,64,200
82,88,152
79,56,88
76,64,144
32,88,152
65,80,88
77,80,104
66,72,176
85,72,144
76,66,230
65,96,98
84,80,176
79,72,320
82,72,184
73,66,128
79,70,152
160,248,5368
69,88,120
78,80,440
32,78,224
67,96,128
79,70,72
78,86,168
68,98,214
73,64,130
67,94,144
73,64,88
79,64,160
78,88,280
69,64,184
83,70,176
32,80,134
68,72,66
69,88,168
32,72,88
65,80,168
76,72,80
84,80,224
65,56,112
32,78,120
83,56,86
65,78,154
78,70,32
65,86,160
84,80,80
79,74,376
82,80,166
73,66,120
65,88,178
76,66,112
