VK,HT,FT
97,63,0
98,56,335
99,65,232
102,64,184
80,65,2216
65,72,185
67,88,367
73,64,216
69,89,192
78,72,144
84,88,224
69,120,81
32,88,191
67,80,1849
79,88,127
8,72,784
8,63,217
8,64,151
8,55,153
8,56,151
8,47,153
8,56,144
8,55,144
8,63,144
8,64,144
8,65,151
8,62,137
8,63,144
69,88,327
76,57,248
32,56,200
80,64,248
65,72,216
67,73,352
73,64,184
69,88,224
78,70,129
84,88,231
69,87,57
32,64,199
69,80,160
83,88,216
32,63,153
69,96,167
86,72,336
65,88,185
76,72,296
85,65,255
65,41,160
68,63,233
79,104,359
32,72,248
80,96,224
79,63,169
82,63,296
32,56,255
67,87,193
73,80,159
82,72,256
85,71,481
71,64,343
73,105,360
65,111,249
188,88,663
32,88,200
65,103,1033
71,57,207
70,7,17
85,80,407
65,96,73
82,64,231
68,56,200
80,63,521
32,70,256
8,105,615
8,80,192
8,65,296
8,64,152
8,71,153
8,80,143
8,72,169
85,87,768
65,120,207
82,88,328
68,72,152
79,80,784
32,88,249
84,88,248
67,80,319
32,80,209
68,72,175
69,73,176
32,53,74
65,96,262
66,72,320
68,73,256
79,80,232
77,72,233
69,88,312
78,79,256
32,65,255
67,95,929
79,63,296
78,57,255
32,65,168
67,88,465
84,80,631
69,95,137
32,72,207
69,96,536
86,81,304
190,81,968
32,63,264
13,72,2288
76,63,1313
65,88,247
66,73,320
79,55,497
160,154,839
190,72,136
32,64,248
71,89,2688
76,72,248
85,80,296
67,88,312
32,64,384
53,80,1408
190,72,1160
97,80,720
104,63,264
111,65,336
71,87,3609
66,88,279
32,136,816
97,72,608
98,72,248
111,88,904
72,81,848
84,73,263
79,81,681
32,184,840
100,65,551
102,88,297
111,104,920
32,128,832
72,89,400
66,88,464
97,88,1384
101,63,393
111,80,767
32,96,688
71,105,240
76,80,384
85,73,311
67,120,1017
32,112,896
105,72,232
101,80,160
111,96,368
32,113,736
70,72,520
65,80,376
76,96,472
32,151,656
98,63,753
98,64,223
101,72,248
111,80,1144
84,80,3272
71,88,288
79,88,752
32,103,800
98,64,560
105,80,240
111,89,816
32,144,488
84,104,2352
71,80,552
80,112,504
32,119,632
99,80,768
105,64,248
111,81,432
32,112,776
66,63,480
73,96,696
76,79,248
8,88,2016
8,80,223
8,80,505
66,80,872
84,96,432
96,40,1464
110,72,1120
102,56,312
111,96,1192
32,56,792
66,64,416
68,97,503
32,79,649
96,88,416
110,72,744
97,73,239
111,96,777
32,72,632
65,88,568
77,63,448
73,72,319
76,72,185
65,73,471
83,88,225
65,88,272
103,72,1104
101,40,567
111,80,729
32,95,408
78,73,535
65,81,488
32,87,553
97,57,159
99,72,273
104,72,328
111,88,1063
32,72,449
75,129,479
32,135,650
100,69,527
110,72,543
99,73,304
111,87,897
32,114,535
67,63,553
76,87,432
79,88,216
82,79,752
79,88,479
97,72,705
96,72,240
96,72,192
111,81,951
32,152,761
79,81,447
82,71,305
73,80,208
78,88,272
65,105,263
32,63,89
78,73,679
79,64,344
82,79,273
77,72,408
65,135,176
76,81,263
190,71,1105
78,79,4152
79,63,336
