VK,HT,FT
97,82,-2147483648
102,103,212
101,97,265
97,96,1199
80,127,313
65,88,200
67,112,350
73,80,250
69,77,256
78,80,177
84,79,250
69,97,71
32,87,152
67,98,249
79,80,170
78,72,230
32,82,198
66,64,281
85,24,300
69,117,191
78,83,221
65,128,281
32,70,119
69,123,428
86,150,357
79,75,248
76,83,238
85,88,234
67,94,258
73,170,232
79,94,137
78,76,324
32,72,209
67,48,428
76,77,225
73,86,242
78,97,212
73,78,336
67,86,267
65,95,418
188,84,542
32,37,298
65,157,345
66,57,212
68,80,322
79,72,86
77,53,191
69,104,293
78,99,201
32,92,224
76,126,142
69,90,193
86,78,326
69,92,172
77,98,189
69,78,143
78,107,271
84,88,280
69,122,183
32,103,186
68,80,198
79,74,190
76,78,187
79,72,162
82,107,81
79,17,292
83,132,203
79,89,188
32,122,230
69,92,10
78,83,223
32,80,169
70,82,440
73,34,247
68,56,252
188,64,791
32,94,241
32,80,1058
68,88,400
73,72,208
85,95,198
82,81,278
69,82,191
83,112,246
73,95,179
83,116,193
107,77,734
32,72,200
84,117,257
67,112,724
32,73,218
51,97,861
55,73,243
32,63,62
8,168,1167
8,78,182
8,104,184
8,0,155
8,80,176
8,0,48
13,93,776
84,88,289
8,69,410
20,102,513
84,80,247
67,112,415
32,72,224
99,80,270
103,72,259
111,64,493
83,88,399
65,104,218
84,78,240
32,94,344
105,88,381
104,80,279
111,128,593
70,95,661
67,151,883
32,99,197
32,87,1157
55,72,665
48,89,687
32,88,364
84,184,509
65,112,197
32,138,165
49,81,375
50,134,102
48,88,489
111,96,656
104,73,279
96,95,268
77,92,270
77,61,218
72,79,1294
72,131,350
32,77,94
13,80,779
70,87,650
85,90,336
69,112,248
32,87,146
69,96,118
86,79,419
65,153,198
76,88,290
85,80,89
65,98,212
68,63,248
65,97,239
32,47,319
80,106,408
79,47,46
82,111,179
32,97,177
71,109,244
73,86,208
78,97,202
69,57,247
67,81,184
79,88,208
76,80,199
79,72,216
71,148,299
73,79,359
65,121,331
32,101,348
81,98,273
85,20,215
32,52,337
69,78,782
82,89,200
79,88,519
84,114,195
65,88,208
32,71,162
65,114,342
84,92,458
66,84,488
32,72,344
190,87,574
32,57,264
68,88,264
79,80,192
88,96,457
73,104,234
67,75,303
73,103,200
67,64,360
76,114,574
73,106,248
78,72,240
111,104,457
77,65,191
69,113,255
84,98,239
82,46,191
79,73,500
78,72,137
73,85,152
68,88,200
65,167,230
90,76,216
79,73,223
76,84,239
111,81,1101
67,115,1048
69,97,231
70,66,233
84,72,255
82,71,516
73,90,565
65,146,348
88,129,505
79,126,260
78,72,176
65,113,214
190,80,1227
13,96,527
78,98,271
79,79,288
80,80,338
32,88,1112
80,86,429
13,64,448
8,80,170
8,65,185
8,0,197
8,0,22
32,118,613
80,87,565
82,72,287
69,88,208
83,70,216
69,96,216
78,80,150
84,69,256
65,96,140
78,97,156
79,96,421
32,56,209
80,80,411
82,71,186
69,83,247
83,64,213
69,22,213
78,86,367
84,96,286
65,122,274
