VK,HT,FT
97,105,-2147483648
101,97,348
98,72,1169
97,65,311
100,28,217
80,82,547
65,107,208
67,123,314
73,92,89
69,104,239
78,86,184
84,121,256
69,98,153
32,80,144
67,109,256
79,108,276
78,65,228
32,117,232
66,36,775
85,97,423
69,107,204
78,80,200
65,29,34
32,113,6
69,116,369
86,105,426
79,82,268
76,85,235
85,86,269
67,112,290
73,142,168
79,100,167
78,86,311
32,66,224
67,135,426
76,95,243
73,95,224
78,97,217
73,95,47
67,92,319
65,152,345
32,63,94
81,101,346
85,79,325
69,145,182
32,57,113
73,80,343
78,95,80
68,91,310
73,95,241
67,80,330
65,129,329
8,105,798
8,88,173
8,80,152
8,62,199
8,63,199
8,64,192
73,79,1254
78,95,239
71,64,252
82,153,262
69,20,266
83,94,254
65,104,188
32,88,181
65,160,582
32,48,11
8,0,907
8,66,501
8,80,125
8,0,28
8,72,178
8,0,176
8,56,168
8,72,183
8,0,199
8,0,186
80,64,1015
82,89,207
69,88,186
83,72,187
69,86,219
78,90,136
84,114,256
65,113,45
32,88,170
8,71,1433
8,64,186
8,0,231
8,64,26
8,0,655
8,0,25
8,84,176
8,0,160
8,72,708
8,73,25
32,64,839
8,83,1038
8,98,191
8,78,346
8,72,168
8,72,175
190,97,1057
32,80,190
83,133,300
73,96,108
78,80,212
32,34,201
68,106,130
79,77,98
76,63,218
79,71,216
82,71,111
32,80,17
65,142,408
66,99,334
68,108,315
79,86,96
77,84,259
73,122,107
78,64,159
65,88,187
76,88,136
32,56,311
20,136,1088
82,80,268
72,72,328
65,101,224
32,80,269
20,139,389
107,85,577
32,72,216
188,90,531
32,72,239
67,109,350
65,142,367
84,56,5
65,97,144
82,103,191
83,104,404
73,228,216
83,96,134
32,93,450
107,86,631
188,86,551
32,56,181
83,105,327
69,116,206
32,91,149
73,105,952
78,80,241
68,80,529
73,80,240
67,71,178
65,161,298
32,9,174
69,102,208
88,99,596
84,95,253
69,104,224
82,96,115
78,76,449
65,94,149
67,120,314
73,116,171
79,103,174
78,98,403
32,57,3
67,126,885
79,78,170
78,80,224
32,80,220
69,104,27
78,48,287
69,145,263
77,74,300
65,8,235
8,104,638
8,64,257
8,80,267
8,79,185
8,68,177
8,69,24
8,116,12
8,0,31
8,0,30
32,72,787
89,80,248
32,72,245
67,85,748
79,56,346
78,88,242
84,97,211
82,16,169
79,79,508
76,73,215
32,81,155
80,72,552
79,80,198
82,106,217
32,71,113
71,80,391
65,64,310
83,104,205
84,98,119
82,78,181
79,73,174
69,74,291
78,89,192
84,107,263
69,120,77
82,75,159
79,88,519
76,75,197
79,58,152
71,71,452
73,80,428
65,135,202
190,57,917
32,86,156
13,89,937
73,63,246
78,75,192
68,124,313
73,98,252
67,80,199
79,80,256
32,99,229
66,12,890
65,95,150
82,97,248
69,80,216
88,110,395
32,4,227
83,104,349
79,55,224
66,72,375
82,80,225
69,56,264
83,72,224
190,71,1420
13,83,493
68,92,232
73,88,224
69,104,142
84,104,252
65,102,456
32,87,188
66,56,493
76,95,489
65,127,175
78,91,266
68,71,291
65,19,288
111,104,1032
72,64,1219
73,79,427
80,80,252
79,118,149
83,93,231
79,87,511
83,99,288
68,104,360
73,95,216
67,104,348
65,104,222
78,63,201
79,64,369
