VK,HT,FT
97,133,-2147483648
99,134,335
97,72,832
99,72,235
80,72,127
65,96,289
67,90,298
73,98,220
69,155,193
78,96,104
84,80,256
69,96,20
32,83,599
76,56,1311
85,94,254
67,52,267
73,112,203
68,108,254
79,100,275
32,90,254
71,32,506
76,84,520
65,92,204
83,78,319
71,138,803
79,78,518
87,77,497
32,108,187
49,87,59
53,77,373
111,88,781
49,67,651
52,89,452
8,72,168
53,23,397
188,96,1348
32,84,240
83,112,1140
73,101,223
78,15,206
32,79,179
70,129,734
79,72,199
67,24,384
79,80,452
32,72,234
77,63,227
79,53,223
84,88,537
79,88,568
82,56,194
32,63,246
78,61,444
73,42,201
32,53,217
77,96,454
69,96,161
78,80,181
69,80,227
73,90,847
78,80,208
71,88,56
85,198,375
69,101,544
8,72,879
8,80,500
69,105,1282
79,104,616
190,80,1129
32,89,256
72,72,263
69,88,206
77,72,295
79,105,377
68,82,253
73,90,210
78,87,303
65,120,455
77,6,273
73,110,228
67,71,513
88,104,367
67,113,279
8,77,670
8,72,136
65,93,774
77,88,358
69,112,557
78,80,240
84,88,272
69,95,76
32,54,170
67,90,227
79,86,201
77,71,216
80,115,365
69,96,132
78,72,239
83,91,260
65,71,215
68,55,290
65,88,254
190,123,610
32,82,311
8,143,1204
8,73,501
8,0,176
79,80,1007
190,72,1226
32,106,295
78,88,315
79,149,332
32,99,223
8,74,781
8,0,170
8,72,153
13,112,1070
65,122,1013
76,80,422
32,56,190
69,96,289
88,71,347
65,81,247
77,104,13
69,44,84
78,80,235
32,73,259
70,95,293
73,85,240
83,86,90
73,85,235
67,131,443
79,87,103
32,19,309
66,79,574
69,77,243
85,79,414
78,92,227
65,95,329
32,75,184
69,88,224
78,102,119
84,92,233
82,117,157
65,141,145
68,79,431
65,129,25
32,75,176
68,88,165
69,83,231
32,115,88
65,78,322
73,105,195
82,98,279
69,63,147
32,80,200
66,64,776
73,66,209
76,87,239
65,128,187
84,78,472
69,78,82
82,80,164
65,88,364
76,92,211
32,71,285
67,96,382
79,96,248
78,89,210
32,64,627
80,91,345
82,96,184
79,78,370
8,125,650
8,63,304
8,51,158
8,56,167
8,56,231
8,72,26
8,72,24
8,79,31
188,88,892
32,72,207
65,87,813
66,83,267
68,104,278
79,89,250
77,78,40
69,103,215
78,101,194
32,90,143
66,91,158
76,106,291
65,157,245
78,81,125
68,117,251
79,117,209
32,73,244
188,60,69
32,72,200
68,89,175
69,128,214
80,80,279
82,72,416
69,115,224
83,88,244
73,107,313
66,36,394
76,97,544
69,98,147
188,83,1060
32,69,270
32,90,1051
66,71,597
85,79,364
69,104,208
78,79,192
65,113,368
32,110,197
77,80,232
69,106,154
67,83,267
65,104,192
78,72,298
73,91,257
67,81,270
65,104,316
190,73,545
32,96,286
68,118,245
73,92,178
85,82,466
82,56,278
69,49,308
83,98,272
73,179,296
83,96,161
32,89,254
107,108,669
13,65,508
83,164,283
69,104,312
32,80,152
69,73,145
8,120,1288
82,96,1392
69,61,224
65,88,223
76,76,282
85,88,255
8,73,623
73,79,1082
90,81,143
65,82,221
32,64,151
69,80,208
67,64,342
79,93,217
71,88,336
82,86,214
65,104,170
70,42,132
73,12,112
65,112,80
32,87,234
65,146,232
66,49,319
68,55,399
79,109,204
77,87,229
73,117,233
78,4,206
65,95,100
76,84,634
32,106,283
160,380,134
190,56,72
162,951,904
86,65,294
8,106,601
46,102,343
46,0,1177
46,104,1226
46,0,167
46,79,30
46,0,317
46,0,24
46,0,31
46,0,163
46,128,31
46,111,25
46,94,30
46,0,306
46,245,538
46,76,30
46,103,25
46,80,24
46,0,25
13,104,851
83,112,801
69,88,231
32,62,153
82,92,195
69,83,170
65,99,390
76,68,181
73,77,282
90,74,119
79,88,159
32,88,256
84,72,251
67,117,368
32,80,209
68,80,80
69,129,211
32,90,71
67,126,155
69,97,202
82,82,223
69,80,174
66,115,299
82,87,248
79,63,291
32,94,72
83,129,273
73,78,95
78,72,203
32,55,196
76,67,509
69,100,121
83,121,177
73,144,206
79,141,110
78,121,304
69,103,149
