VK,HT,FT
96,90,0
104,80,312
101,82,216
101,74,144
49,96,5448
50,80,256
32,64,264
68,90,216
69,72,192
80,88,320
79,80,384
83,96,264
73,80,312
67,136,264
73,176,224
79,118,130
78,96,286
69,112,184
83,138,600
32,80,200
82,80,1368
69,82,216
70,106,256
73,106,168
69,104,144
82,74,200
69,96,176
32,80,152
69,106,256
76,80,328
32,80,232
80,88,568
65,72,240
67,88,312
73,88,248
69,104,224
78,90,176
84,110,266
69,118,104
190,96,1622
32,184,5066
76,104,718
73,96,272
81,112,424
85,122,360
73,104,122
68,98,294
79,80,280
32,90,256
77,106,520
85,80,336
67,114,752
79,98,256
83,106,192
65,88,264
83,104,224
32,112,544
80,64,2592
65,144,240
67,98,376
73,98,256
69,104,176
78,88,200
84,104,256
53,24,32
69,104,56
32,96,304
8,74,4144
8,72,208
8,80,488
69,96,880
8,114,720
8,96,200
8,96,184
8,88,176
8,96,168
8,88,168
8,72,176
20,128,552
65,80,536
67,88,368
73,96,272
69,120,200
78,88,176
84,112,256
89,2,22
69,104,42
32,72,256
77,90,480
65,90,152
83,64,224
67,104,216
85,88,296
76,96,320
73,104,432
78,72,328
79,104,320
32,78,266
68,56,190
8,128,736
67,136,264
79,112,248
78,88,256
32,72,216
68,88,136
69,64,232
80,96,280
79,96,168
83,136,232
73,96,320
67,144,328
73,138,224
79,126,114
78,96,286
69,112,176
83,128,720
32,138,816
68,128,768
73,104,208
65,104,232
82,104,344
82,88,192
8,112,1264
82,88,1088
69,96,224
73,88,392
67,88,256
65,104,352
83,96,328
32,152,6016
67,104,464
79,104,272
78,80,264
32,80,184
80,104,464
69,88,272
82,80,192
68,96,216
73,104,248
68,88,304
65,120,288
32,72,280
68,104,112
69,122,232
32,86,122
77,104,406
73,88,304
8,112,568
85,102,618
67,112,430
79,88,296
83,88,248
65,120,272
8,136,2432
8,88,296
8,136,560
85,104,4576
83,136,272
188,104,2848
32,96,616
65,104,712
67,112,352
79,104,344
77,64,240
80,96,440
65,104,288
0,104,432
65,80,152
68,104,296
79,72,184
32,96,208
68,88,208
69,120,216
32,80,72
70,96,360
73,88,248
69,120,168
78,96,320
8,120,688
66,112,416
82,120,248
69,136,256
32,120,5136
68,96,536
69,88,200
32,88,128
53,96,480
8,144,816
8,80,272
8,88,184
8,88,200
32,178,4766
68,96,378
69,96,192
32,72,152
53,96,560
32,80,240
83,96,944
69,80,224
77,80,192
65,96,168
78,88,200
65,96,136
83,96,216
32,96,224
68,104,192
69,88,224
32,80,152
69,72,208
86,88,504
79,72,160
76,64,192
85,104,224
67,104,240
73,166,232
79,128,128
78,96,224
188,112,1568
32,96,144
72,104,2896
65,104,224
67,96,272
69,104,152
32,88,128
50,88,512
52,88,256
32,64,192
72,112,200
83,112,240
190,112,1256
32,96,208
13,96,3752
83,72,200
69,88,200
32,64,136
84,96,448
79,96,472
77,112,216
79,128,160
32,88,360
77,104,560
85,104,336
69,88,200
83,136,232
84,120,128
82,112,152
65,112,184
32,88,200
68,88,208
69,72,208
32,80,128
8,56,4072
8,72,224
8,56,184
80,96,600
65,88,240
82,88,312
65,136,272
32,72,184
82,88,192
69,88,176
65,128,256
76,80,272
73,112,232
90,72,208
65,88,232
82,112,392
32,112,232
67,128,776
79,80,232
80,80,360
82,96,256
79,96,264
67,112,520
85,104,464
76,72,504
84,104,296
73,80,240
86,96,296
79,96,352
13,80,4456
83,88,864
69,86,216
32,88,152
82,80,160
69,80,192
65,72,416
76,88,216
73,96,224
8,136,912
73,86,1304
90,104,224
79,88,296
32,88,256
76,70,1026
65,88,214
66,72,344
79,80,432
82,88,192
65,88,344
84,88,376
79,94,280
82,112,616
73,170,192
79,166,122
32,112,422
188,88,800
32,62,256
81,96,248
85,104,232
69,112,176
32,48,192
78,88,320
79,80,360
32,88,248
77,96,400
85,96,312
69,88,160
83,88,240
84,120,112
82,112,160
65,104,152
32,94,216
65,104,296
76,88,320
84,88,320
89,88,0
8,152,960
69,96,1104
82,88,400
65,88,200
67,104,472
73,112,208
79,120,176
78,96,368
32,80,848
69,128,328
78,96,344
32,72,216
83,112,1136
85,88,312
83,96,160
32,64,288
80,96,424
65,112,152
82,104,248
65,96,88
77,96,464
69,96,192
84,112,264
82,96,304
79,104,320
83,130,448
190,72,984
111,96,3912
32,64,960
76,96,528
69,112,800
85,88,384
67,104,360
79,96,768
67,104,1016
73,88,168
84,104,272
79,88,464
83,120,272
32,80,152
69,120,208
78,72,288
32,30,224
77,80,344
65,104,168
84,104,336
