VK,HT,FT
97,104,0
97,98,174
96,101,265
96,89,177
80,124,5684
65,104,208
67,110,362
73,98,234
69,101,202
78,92,197
84,100,273
69,98,48
32,78,262
69,83,234
78,90,486
32,104,205
66,110,319
85,98,607
69,98,216
78,75,242
32,75,194
69,107,902
83,107,291
84,103,123
68,98,387
79,81,544
32,100,490
71,101,760
69,118,231
78,95,265
69,112,165
82,89,211
65,106,248
76,92,393
188,104,635
32,101,208
66,124,316
85,106,271
69,81,236
78,95,194
65,116,250
32,100,175
69,98,501
86,107,387
79,84,1216
76,95,211
85,95,290
67,123,368
73,153,193
79,130,109
78,81,294
188,98,5613
8,89,5121
80,109,840
8,87,2523
20,150,721
80,104,269
20,110,108
69,104,5404
83,132,245
32,89,124
69,95,324
86,84,316
65,98,234
76,92,290
85,89,271
68,115,299
79,80,211
32,92,236
80,127,378
79,106,98
82,124,236
32,89,157
8,95,1424
32,112,658
77,106,308
65,115,194
88,144,556
73,110,237
76,87,208
79,95,180
32,104,230
70,132,248
65,107,388
67,104,336
73,95,211
65,127,308
76,92,300
32,167,1771
190,112,4555
32,98,236
81,127,4150
85,156,271
73,136,103
69,106,326
78,83,259
32,98,182
73,97,493
78,86,222
68,103,313
73,101,193
67,106,385
65,127,319
32,135,511
81,107,897
85,78,203
69,133,310
32,112,146
78,95,268
79,88,248
73,76,4
8,146,1126
32,86,553
69,103,2429
88,98,370
73,98,638
83,98,260
84,86,197
69,144,466
32,78,237
76,126,7288
69,78,188
83,118,268
73,155,234
79,151,91
78,86,252
32,71,234
79,89,435
83,113,233
69,95,263
65,116,376
188,86,653
32,100,151
83,101,279
79,80,308
76,86,173
79,77,171
32,92,233
69,98,222
68,69,236
69,83,214
77,81,170
65,110,242
190,57,1482
32,63,204
13,127,1053
83,156,1308
69,121,2308
32,95,288
73,106,359
78,86,208
68,116,304
73,95,183
67,101,370
65,129,214
32,89,103
69,101,322
88,101,328
84,98,213
69,106,163
82,81,142
78,87,438
65,107,160
67,115,396
73,179,208
79,171,106
78,98,335
32,104,222
89,98,1014
32,112,282
83,121,251
69,158,234
71,110,325
85,95,465
73,119,244
77,95,351
73,104,293
78,95,433
84,87,444
80,81,618
8,127,971
79,100,331
32,104,276
80,149,413
79,101,123
82,147,282
32,77,189
67,199,1013
79,95,266
78,98,228
83,121,265
85,78,231
76,129,365
84,97,322
79,106,538
82,236,530
73,163,500
79,84,137
32,106,302
69,110,404
88,109,397
84,123,214
69,104,196
82,72,60
78,78,504
79,88,385
32,74,347
68,101,432
69,141,245
32,126,166
77,89,305
65,110,185
88,130,471
73,98,231
76,106,234
73,115,230
32,101,322
70,130,729
65,113,365
67,124,365
73,109,271
65,139,208
76,74,463
190,89,988
32,89,247
80,112,3999
65,127,219
85,103,642
65,176,658
8,98,1001
84,89,769
65,127,108
83,98,195
32,115,265
68,115,185
69,123,223
32,104,165
65,130,222
76,95,249
65,104,111
82,100,246
77,112,541
65,124,134
190,104,809
78,110,2831
79,98,225
32,106,234
80,115,413
82,98,194
69,71,208
83,84,213
69,78,202
78,89,162
84,95,236
79,98,459
