VK,HT,FT
97,104,-2147483648
102,186,169
97,83,184
102,179,202
80,88,343
65,122,272
67,81,545
73,71,274
69,89,217
78,88,145
89,63,1015
8,11,498
84,140,371
69,96,202
32,104,168
67,98,352
79,96,198
78,98,54
32,121,190
8,0,480
8,0,631
8,94,200
8,0,183
8,89,30
8,0,175
8,72,171
8,0,25
8,0,167
8,57,185
8,300,177
8,0,25
8,74,26
8,77,184
8,137,25
8,0,49
8,0,24
8,0,24
8,58,25
20,103,551
80,93,759
65,88,152
67,114,1178
73,71,192
69,104,231
78,72,177
84,80,231
69,91,112
32,92,232
67,159,674
79,67,160
78,67,236
32,71,215
66,50,277
85,80,389
69,104,237
78,76,211
32,64,216
69,112,237
83,25,226
84,88,123
65,72,168
68,88,194
79,64,246
32,84,247
71,70,303
69,88,171
78,8,239
69,81,147
82,66,239
65,121,80
76,76,92
32,63,259
188,101,647
32,88,326
72,91,476
69,73,116
77,72,231
79,62,345
68,88,252
73,89,164
78,108,126
65,105,227
77,83,240
73,89,253
67,19,293
65,169,359
77,81,449
69,127,333
78,89,152
84,88,298
69,106,128
32,45,137
69,80,182
83,112,239
84,88,254
65,89,112
66,72,829
76,88,442
69,140,144
188,100,603
32,41,222
8,124,717
20,123,330
80,89,389
20,90,74
67,96,112
79,121,207
78,72,232
32,81,227
77,88,327
69,89,122
74,27,428
79,71,419
82,133,182
73,79,192
65,103,237
32,80,196
68,87,249
69,46,232
76,65,74
32,103,412
68,127,173
79,80,19
76,55,181
79,84,138
82,88,98
32,89,169
69,68,322
78,56,724
32,83,205
82,76,191
69,104,184
71,104,312
73,89,359
79,47,97
78,101,160
32,71,81
79,72,833
82,91,3
84,72,194
8,110,419
66,8,680
73,111,453
84,100,303
65,92,156
82,92,424
73,88,485
65,143,239
190,72,1003
13,117,718
71,80,328
76,80,567
65,113,228
83,67,218
71,63,849
79,105,224
87,118,907
32,140,1073
49,14,432
53,74,421
111,89,568
49,88,366
53,110,512
190,112,493
32,106,239
78,88,279
79,87,248
32,130,255
70,105,319
79,19,199
67,118,467
79,69,135
32,66,283
77,80,528
79,98,60
84,94,297
79,81,440
82,112,154
32,65,316
78,80,92
73,97,283
32,53,216
77,75,350
69,7,168
78,72,152
73,96,288
78,88,192
71,115,321
69,80,192
79,80,525
190,72,522
32,83,347
66,99,371
69,84,187
65,144,402
66,80,418
32,100,792
188,80,1227
32,77,186
77,144,610
86,98,92
32,19,284
67,136,541
79,96,42
78,71,202
83,112,235
69,71,208
82,114,215
66,71,276
8,104,609
86,114,258
65,80,168
68,95,256
79,104,234
190,87,1270
32,79,68
83,192,871
65,79,219
84,81,152
32,63,263
57,70,139
57,65,865
32,56,632
160,255,1064
53,46,74
32,126,448
70,131,851
67,87,199
32,78,274
55,77,1264
56,72,468
188,108,1271
32,80,225
84,88,291
65,121,195
32,81,148
49,107,788
52,121,407
48,73,280
111,72,938
56,83,376
48,109,577
13,40,1376
65,119,434
70,72,108
8,104,860
71,87,789
85,81,392
65,140,296
82,87,192
68,82,147
79,64,566
32,96,135
69,98,146
67,121,247
8,121,566
86,86,505
65,88,472
76,103,130
85,86,279
65,97,160
67,96,311
73,104,133
79,103,181
78,81,302
32,71,243
80,120,469
79,101,89
82,80,216
32,86,157
77,30,367
65,95,155
88,89,324
73,89,597
76,51,622
73,88,107
8,87,998
79,67,179
32,61,234
8,113,933
70,98,282
65,87,216
67,117,351
73,98,176
65,95,241
76,15,204
78,90,392
79,87,216
78,104,272
79,71,252
