VK,HT,FT
97,64,-2147483648
98,72,642
100,73,235
102,89,312
8,0,157
103,103,212
80,129,576
65,97,215
67,96,394
73,92,240
69,77,141
78,97,223
84,89,253
69,87,63
32,106,214
77,96,318
65,88,272
83,80,166
67,109,295
85,48,295
76,85,461
73,96,2
78,80,334
8,80,768
8,112,176
8,68,202
8,74,159
8,0,174
8,0,193
8,96,25
8,100,193
32,106,440
81,123,876
85,87,343
69,112,250
32,81,120
80,80,530
82,81,668
69,72,232
83,86,240
69,72,197
78,115,128
84,96,279
79,72,565
32,110,221
72,86,386
65,146,153
67,93,31
69,89,219
32,88,163
84,97,127
82,81,125
69,71,15
83,56,170
32,84,153
68,80,102
73,95,256
65,81,72
83,31,814
32,80,104
83,67,244
73,96,248
84,104,391
85,81,241
65,184,233
67,61,283
73,166,203
79,139,116
78,111,332
32,86,242
68,84,145
69,108,185
32,144,100
8,0,1044
8,67,215
8,75,184
8,0,42
8,68,168
8,75,13
8,80,25
8,0,26
8,0,175
8,0,48
8,0,24
8,0,23
8,80,238
83,77,467
77,80,255
69,118,136
32,70,168
67,173,306
79,98,246
78,63,256
70,76,288
85,64,140
83,98,272
73,99,152
79,163,198
78,85,287
65,128,346
76,80,155
32,95,273
8,119,895
8,57,231
8,96,197
8,63,174
8,72,200
8,0,176
8,56,101
8,46,49
8,0,30
8,64,250
8,0,240
8,86,161
8,0,24
32,72,498
67,126,247
79,96,235
77,69,679
68,92,15
8,80,879
70,88,35
8,115,560
8,0,184
78,40,1157
70,84,266
85,68,349
83,117,266
73,87,263
79,2,37
78,80,234
65,88,181
76,80,308
46,0,415
46,129,642
32,96,248
32,64,273
32,56,256
32,130,144
32,13,1134
32,88,910
89,97,808
32,126,254
8,82,837
8,64,170
8,69,41
8,80,187
8,68,147
8,80,20
8,0,168
8,0,422
8,0,384
8,0,142
8,0,24
8,0,160
8,91,216
8,0,157
8,0,30
8,93,263
8,52,29
8,0,26
8,0,26
8,80,199
8,79,232
8,0,121
8,63,25
8,0,299
8,0,26
8,0,257
8,0,26
8,0,198
8,0,168
8,0,171
8,0,191
8,0,143
8,80,25
8,58,176
8,0,26
8,0,25
8,89,345
8,0,168
8,0,25
8,55,24
8,89,25
8,74,31
8,0,47
8,46,25
8,0,207
32,72,865
80,80,576
82,24,207
69,12,224
83,84,103
69,120,191
78,87,514
84,94,240
79,97,261
188,56,527
32,72,216
83,104,1081
69,96,303
71,92,286
85,89,377
78,64,233
32,138,165
70,78,702
65,129,373
77,89,300
73,107,243
76,72,367
73,86,243
65,105,162
82,127,336
188,64,1125
32,77,108
85,108,298
78,73,232
32,127,224
66,86,343
82,88,192
79,71,500
84,163,368
69,129,294
32,103,248
80,103,240
83,88,231
73,106,264
67,89,226
79,73,198
84,80,378
73,89,457
67,103,275
79,95,231
188,106,523
32,83,211
67,79,382
79,63,194
78,80,256
67,74,263
85,70,466
82,86,238
82,60,151
73,113,200
79,84,181
32,89,344
65,112,623
32,78,121
67,136,245
69,72,222
78,96,274
84,87,232
82,151,153
79,58,102
32,107,279
78,44,463
69,86,172
85,80,477
82,21,298
79,64,132
80,28,22
83,120,280
73,106,98
81,80,97
85,88,181
73,169,131
65,112,207
82,56,235
8,112,217
84,103,425
73,95,365
67,84,284
79,55,214
32,56,232
81,120,525
85,88,192
69,116,212
32,95,100
83,114,388
79,93,87
76,93,522
73,91,217
67,23,247
73,68,221
84,81,286
65,159,185
32,89,162
80,129,495
82,87,245
73,101,327
77,95,206
87,97,230
8,95,31
69,112,272
82,71,227
65,120,385
77,91,755
69,88,178
78,63,227
84,94,264
69,87,138
32,100,142
8,62,887
8,0,176
8,64,199
8,0,176
8,80,48
8,0,175
8,61,17
8,44,1282
8,66,177
8,0,25
8,0,48
8,0,167
8,86,168
68,63,812
69,63,175
83,64,199
67,86,163
65,144,131
84,72,712
89,88,148
65,123,147
82,88,300
32,86,235
76,71,337
69,79,173
83,125,262
73,170,161
79,122,144
78,137,532
32,114,182
79,72,980
82,78,280
71,89,288
65,90,209
78,72,177
73,96,231
67,112,367
65,110,419
190,57,1266
32,79,242
8,83,898
8,74,169
8,0,176
8,90,159
8,0,25
8,64,168
8,0,31
8,0,501
8,0,24
8,64,26
8,0,194
8,48,145
8,96,216
8,88,208
8,75,48
8,80,200
8,0,160
8,0,263
32,112,411
83,96,332
77,80,284
69,104,142
32,80,200
67,104,231
79,80,190
78,92,286
70,80,482
85,64,311
83,129,242
73,96,162
79,110,184
78,80,245
65,88,210
76,95,239
32,80,306
111,92,1090
32,79,117
66,97,784
82,77,284
79,84,116
84,95,179
69,185,324
32,80,168
89,92,533
65,97,228
32,48,206
81,82,340
85,99,216
69,121,171
32,55,122
82,80,151
69,72,166
70,95,627
73,74,168
69,98,261
82,95,200
69,80,245
32,80,99
66,85,394
73,80,418
80,63,250
79,65,166
76,64,175
65,99,255
82,89,217
73,80,410
68,71,208
65,189,227
68,92,271
32,117,204
80,81,350
69,77,247
82,80,235
79,63,518
32,129,227
83,91,841
73,123,238
78,58,219
32,102,217
67,127,170
73,91,217
8,104,409
8,88,199
8,60,172
8,0,163
8,0,25
8,106,462
8,0,176
8,56,176
8,0,48
8,0,23
8,89,30
83,96,683
73,96,151
78,73,254
32,115,192
84,63,281
84,72,152
79,96,468
13,104,875
65,103,634
76,142,272
32,69,282
82,64,285
69,140,238
65,168,395
73,103,188
73,78,9
90,78,200
65,133,254
82,98,355
32,95,272
84,47,253
67,108,418
32,64,175
68,89,119
32,63,611
69,88,215
84,87,230
79,88,456
82,87,256
65,133,454
88,110,677
32,114,229
83,159,501
69,112,196
32,86,147
79,100,193
66,104,373
83,151,233
69,80,197
82,80,189
86,94,428
65,114,169
32,90,184
68,72,160
69,122,180
82,54,199
82,80,905
65,89,328
77,88,238
69,112,216
32,72,205
80,68,688
76,62,155
69,72,120
85,98,310
82,107,204
65,121,403
76,55,449
32,56,86
80,71,549
79,93,136
82,97,259
32,79,225
76,71,737
79,53,203
32,78,233
81,116,614
85,80,247
69,112,216
32,95,95
89,94,261
32,89,555
81,8,435
85,98,343
69,114,180
32,95,160
8,0,1271
8,72,170
8,0,199
8,0,165
8,0,168
8,74,12
8,64,49
8,0,30
32,122,742
80,78,648
65,104,112
82,104,188
65,129,309
32,105,220
76,71,477
85,80,257
69,72,223
71,81,253
79,64,664
32,64,293
82,79,185
69,64,199
71,71,451
82,96,443
69,56,0
83,81,217
65,108,218
82,80,354
190,79,28
8,67,30
8,63,49
8,72,151
8,88,49
8,108,26
8,72,152
8,0,184
73,96,955
78,92,265
71,55,263
82,88,328
69,96,174
83,64,240
65,134,237
82,104,311
190,96,1229
32,40,265
8,95,900
73,56,380
83,98,251
69,100,191
32,80,231
68,59,193
69,33,183
67,87,341
73,79,344
68,33,164
69,62,203
32,64,81
83,90,279
85,78,304
32,58,42
73,80,178
78,87,160
84,83,257
69,150,265
82,73,82
78,98,201
65,105,342
67,131,308
73,191,232
79,155,134
78,99,172
190,73,1151
32,112,152
78,56,656
79,88,414
78,92,176
80,69,1079
