VK,HT,FT
97,47,0
99,72,240
97,65,207
99,72,209
80,56,3816
65,80,176
67,104,295
73,80,249
69,88,312
78,80,271
84,88,256
69,88,121
32,73,159
76,73,1440
85,64,257
67,79,264
73,73,399
68,71,225
79,56,223
32,64,217
71,72,216
76,56,432
65,56,144
83,73,223
71,72,473
79,56,511
87,80,585
32,64,232
49,87,448
53,73,398
111,80,682
49,88,623
52,89,360
8,56,1137
53,49,567
188,81,1280
32,57,143
83,104,1130
73,72,215
78,56,233
32,47,208
70,72,719
79,65,512
67,80,384
79,72,137
32,72,207
77,80,176
79,72,216
84,87,321
79,73,239
82,79,217
32,64,311
78,65,296
73,96,257
32,64,223
77,89,176
69,81,224
78,80,136
69,97,376
73,81,255
78,64,298
71,73,295
85,63,393
69,95,128
8,80,983
8,63,208
69,80,753
79,72,239
190,71,1560
32,72,233
72,75,823
69,73,232
77,65,232
79,88,200
68,63,281
73,81,191
78,73,424
65,81,200
77,86,241
73,80,271
67,32,416
88,9,10
67,88,191
8,48,495
8,73,184
65,103,1825
77,73,359
69,95,265
78,81,159
84,97,264
69,71,73
32,41,2912
67,104,495
79,73,304
77,64,216
80,81,384
69,88,240
78,72,240
83,80,665
65,56,239
68,63,217
65,72,231
190,64,1297
32,64,264
8,56,2463
8,64,184
8,56,504
79,73,719
190,73,657
32,56,273
78,72,1423
79,80,417
32,39,352
8,72,863
8,55,249
8,72,191
13,56,944
65,71,2664
76,56,160
32,63,201
69,80,360
88,71,480
65,80,311
77,80,152
69,89,176
78,65,144
32,64,232
70,88,545
73,79,271
83,80,184
73,80,352
67,90,304
79,73,256
32,56,1104
66,63,1497
69,96,791
85,72,304
78,80,160
65,112,232
32,54,81
69,80,263
78,64,352
84,96,240
82,89,152
65,87,41
68,79,360
65,88,175
32,89,88
68,64,184
69,89,168
32,63,57
65,104,359
73,80,176
82,80,272
69,96,176
32,57,200
66,49,4096
73,80,400
76,64,232
65,81,192
84,80,248
69,97,152
82,78,98
65,80,342
76,72,216
32,56,224
67,88,264
79,80,200
78,64,232
32,81,208
80,72,576
82,88,208
79,80,304
8,192,1424
8,64,304
8,64,184
8,65,184
8,72,176
8,73,184
8,72,177
8,64,183
188,64,1265
32,57,239
65,103,2824
66,73,328
68,64,256
79,63,416
77,61,251
69,80,413
78,72,200
32,73,216
66,64,1896
76,80,496
65,96,240
78,80,224
68,73,656
79,79,240
32,88,216
188,79,960
32,72,168
68,64,152
69,81,184
80,59,400
82,72,176
69,79,201
83,88,223
73,72,216
66,63,265
76,64,415
69,104,152
188,80,712
32,72,232
32,47,4177
66,63,288
85,88,279
69,89,679
78,73,185
65,97,216
32,56,136
77,72,392
69,79,160
67,72,240
65,80,280
78,73,216
73,63,201
67,72,215
65,104,296
190,63,544
32,32,288
68,71,2129
73,79,207
85,56,456
82,80,152
69,73,215
83,71,233
73,80,248
83,96,136
32,48,240
107,64,776
13,71,968
83,72,800
69,88,176
32,72,112
69,80,152
8,81,608
82,64,240
69,47,192
65,121,232
76,64,160
85,73,240
8,80,560
73,80,312
90,71,408
65,96,160
32,62,81
69,73,231
67,80,440
79,72,240
71,64,336
82,88,192
65,80,136
70,73,320
73,72,392
65,113,79
32,72,185
65,80,264
66,71,264
68,80,240
79,71,192
77,64,208
73,83,192
78,72,192
65,72,224
76,65,232
32,56,200
160,151,1081
190,62,0
162,1438,25304
86,51,1087
8,78,3425
46,111,919
46,97,295
46,112,217
46,143,248
46,79,5009
46,151,839
46,136,1216
46,119,1440
46,145,367
46,112,769
46,128,727
46,136,1769
46,119,320
46,104,744
46,208,535
46,118,1418
46,102,1352
46,144,1159
13,95,1312
83,70,3217
69,72,182
32,57,136
82,56,297
69,64,200
65,88,272
76,65,151
73,79,201
90,88,440
79,73,159
32,71,217
84,73,319
67,105,432
32,65,176
68,80,113
69,72,184
32,63,48
67,81,1279
69,72,225
82,73,167
69,79,177
66,64,263
82,89,152
79,71,305
32,64,280
83,96,264
73,88,248
78,73,215
32,64,201
76,80,255
69,88,193
83,96,215
73,127,185
79,143,88
78,88,463
69,112,97
83,104,280
32,79,128
65,121,327
71,64,385
85,89,255
65,80,305
68,72,239
