VK,HT,FT
105,64,-2147483648
8,79,777
96,62,255
105,65,297
101,80,190
100,56,1259
8,0,367
20,178,279
80,53,280
20,109,90
80,65,275
65,105,224
82,108,304
65,116,145
8,118,1246
8,80,146
8,64,259
8,0,153
8,62,167
20,150,825
80,90,322
20,119,107
65,72,957
67,125,299
73,74,206
69,127,224
78,86,159
84,99,225
69,108,123
32,64,136
68,80,226
69,73,198
32,135,107
55,84,490
49,104,784
32,64,235
65,72,396
0,84,923
79,111,218
83,125,367
32,62,544
68,95,284
69,6,198
32,128,81
69,110,153
68,21,216
65,103,412
68,41,268
32,37,178
81,100,147
85,89,135
69,104,199
32,74,122
73,106,380
78,64,239
71,118,465
82,98,80
69,60,184
83,81,303
65,127,147
32,91,175
65,135,193
32,7,31
71,80,282
85,93,508
65,127,49
82,86,133
68,17,169
73,93,429
65,116,132
32,99,128
84,91,1042
82,96,247
65,69,120
73,81,178
68,55,614
65,105,335
32,101,379
80,116,520
79,47,128
82,95,303
32,99,159
70,127,523
65,119,333
77,81,222
73,90,219
76,72,338
73,72,216
65,118,207
82,107,396
32,72,140
80,125,430
79,90,112
82,112,310
32,80,140
80,80,1
82,72,304
69,112,201
83,69,160
69,88,203
78,88,259
84,111,44
65,87,73
82,89,95
32,72,220
67,80,384
85,106,239
65,138,283
68,86,231
82,136,184
79,65,271
32,126,247
8,110,889
8,80,247
8,49,152
8,53,25
8,0,417
8,80,154
8,21,187
8,64,28
8,1,48
8,65,30
8,0,30
8,81,157
8,0,30
8,105,185
8,0,25
8,0,25
8,49,176
8,0,552
32,64,932
80,91,704
82,98,279
69,88,200
83,104,245
69,113,163
78,80,709
84,96,261
65,86,115
82,88,340
32,22,500
65,130,370
70,105,365
65,72,215
83,62,175
73,71,447
65,98,192
32,64,337
69,112,841
88,103,335
80,89,249
82,101,161
69,89,200
83,95,257
73,108,335
79,142,99
78,71,344
32,78,286
32,73,382
69,104,287
78,73,164
32,102,134
50,88,465
32,80,496
79,70,626
80,48,415
79,152,176
82,95,281
84,72,247
85,89,367
78,72,264
73,66,261
68,76,383
65,143,224
68,76,263
69,64,224
83,84,238
32,63,689
69,80,191
78,103,314
32,165,178
69,99,273
76,30,258
32,53,241
77,80,355
73,142,197
83,105,246
77,107,330
79,93,235
32,78,290
68,55,168
73,104,220
65,57,173
32,89,358
188,92,1074
8,102,26
8,79,201
8,64,184
8,0,184
8,89,26
8,154,195
8,0,535
8,0,171
8,0,48
8,0,24
8,57,216
8,20,180
8,95,23
8,79,177
8,51,49
8,0,160
8,156,25
8,0,30
8,104,26
83,93,722
32,118,232
8,0,613
8,0,625
8,0,160
8,103,9
32,82,573
50,131,1017
32,80,188
79,89,511
80,103,560
79,61,144
82,160,164
84,95,241
85,76,218
78,72,280
73,77,324
79,126,140
68,36,306
65,88,281
68,97,396
69,94,205
83,98,182
8,64,668
8,59,224
8,64,203
8,0,164
8,80,164
8,0,882
8,0,168
8,0,200
78,66,456
73,88,296
68,65,369
65,135,105
68,96,272
69,83,192
83,79,244
32,84,80
188,106,741
8,64,30
8,80,29
188,92,1338
8,0,26
32,104,566
65,136,280
67,80,335
79,88,232
77,120,318
80,80,384
65,111,192
0,217,885
65,124,375
78,80,319
68,96,258
79,13,275
83,96,253
69,80,208
32,74,167
68,72,240
69,75,168
32,91,527
80,70,610
65,104,240
82,85,300
69,86,176
83,118,236
73,86,295
65,116,228
32,64,191
8,14,1382
8,78,277
8,0,177
8,64,201
8,65,177
8,82,75
8,0,30
8,65,154
80,103,589
65,128,251
82,103,304
69,53,216
83,95,208
73,147,206
65,40,361
32,71,159
77,71,784
77,87,152
73,72,319
73,84,799
8,87,655
68,63,1053
190,56,518
32,40,312
190,64,552
8,88,30
8,80,279
8,63,160
190,116,631
13,103,527
71,65,360
76,87,574
65,76,249
83,84,239
71,140,640
79,94,789
87,107,603
32,105,1022
49,105,403
50,99,218
8,110,25
49,96,787
49,119,168
111,64,511
97,80,144
101,79,211
8,0,159
190,37,1057
32,25,182
83,153,795
73,89,239
78,75,198
32,83,588
84,72,31
8,119,593
82,97,460
84,71,207
65,88,352
32,81,133
86,102,286
69,113,199
82,80,213
66,112,472
65,99,201
76,90,918
190,92,647
32,76,244
13,70,804
84,80,152
79,73,130
83,100,994
32,57,183
67,96,34
79,64,232
78,72,260
32,112,200
77,78,322
73,72,247
86,97,319
73,102,150
76,95,231
73,80,135
90,91,207
65,97,223
67,32,402
73,81,295
79,135,167
78,72,327
32,95,166
68,84,424
69,108,196
32,86,101
83,78,724
69,136,239
67,95,351
82,75,255
69,96,205
67,80,257
73,153,248
79,110,227
78,60,392
69,43,257
83,69,288
190,64,551
78,57,120
79,56,399
32,72,236
13,69,790
83,109,471
65,80,265
84,76,489
32,98,336
57,70,479
54,57,576
13,98,1356
83,136,906
8,70,762
32,81,518
70,88,915
67,83,346
32,96,232
49,72,509
48,74,825
54,79,381
32,80,207
84,88,754
67,103,212
32,60,161
51,124,1484
54,101,771
