VK,HT,FT
105,120,0
8,95,957
96,138,450
105,129,425
101,106,635
100,103,846
8,80,7807
20,168,569
80,87,221
20,130,137
80,124,7911
65,115,246
82,110,484
65,98,565
8,63,3455
8,54,219
8,63,190
8,61,193
8,66,168
20,132,450
80,107,354
20,96,111
65,66,910
67,109,304
73,103,231
69,127,225
78,87,205
84,89,268
69,104,293
32,83,234
68,115,2637
69,103,308
32,86,202
55,87,1287
49,119,342
32,75,220
65,121,966
0,95,316
79,75,231
83,104,157
32,86,188
68,98,159
69,101,214
32,110,233
69,98,151
68,63,251
65,93,267
68,98,223
32,101,202
81,89,211
85,101,182
69,95,200
32,81,156
73,92,276
78,104,239
71,109,337
82,89,273
69,100,265
83,63,282
65,115,219
32,77,95
65,145,165
32,102,34
71,104,608
85,103,311
65,107,85
82,92,345
68,63,265
73,101,142
65,168,131
32,77,173
84,103,1501
82,74,225
65,130,318
73,87,243
68,92,618
65,128,282
32,95,138
80,164,501
79,122,120
82,115,252
32,86,179
70,86,285
65,110,387
77,100,300
73,90,247
76,74,237
73,95,202
65,118,114
82,103,348
32,98,330
80,162,8630
79,162,103
82,120,660
32,109,245
80,106,453
82,98,572
69,80,237
83,95,242
69,107,219
78,115,174
84,124,271
65,83,177
82,113,310
32,101,217
67,121,1800
85,101,296
65,104,220
68,75,268
82,89,256
79,87,495
32,78,322
8,124,2173
8,86,257
8,63,256
8,77,199
8,64,224
8,72,219
8,69,265
8,75,8729
8,72,208
8,69,199
8,75,182
8,63,188
8,71,179
8,72,184
8,75,179
8,89,177
8,66,410
8,69,691
32,104,920
80,89,578
82,101,208
69,71,274
83,84,623
69,92,225
78,98,877
84,92,225
65,96,467
82,103,337
32,152,4070
65,115,16561
70,109,325
65,101,405
83,101,251
73,89,234
65,98,174
32,86,188
69,112,481
88,112,704
80,112,422
82,101,199
69,66,282
83,95,271
73,89,370
79,87,219
78,80,402
32,115,640
32,207,7147
69,144,984
78,94,724
32,95,236
50,112,698
32,80,200
79,80,578
80,80,222
79,92,407
82,118,310
84,118,225
85,86,379
78,92,498
73,86,251
68,72,236
65,75,310
68,89,225
69,89,185
83,127,222
32,86,206
69,136,7986
78,72,206
32,92,173
69,97,214
76,81,250
32,89,214
77,92,2064
73,98,225
83,101,331
77,80,191
79,92,239
32,112,296
68,106,234
73,75,521
65,101,325
32,101,202
188,147,4469
8,106,2248
8,141,219
8,98,240
8,80,208
8,86,208
8,86,230
8,124,242
8,184,146
8,72,308
8,83,188
8,104,193
8,104,211
8,95,208
8,67,256
8,118,177
8,118,236
8,92,240
8,170,219
8,182,328
83,136,1605
32,167,582
8,126,19637
8,135,302
8,78,4868
8,204,73872
32,173,1955
50,162,6788
32,92,230
79,89,669
80,124,216
79,86,140
82,98,413
84,95,290
85,98,328
78,101,538
73,65,265
79,49,5
68,78,213
65,78,336
68,77,251
69,72,190
83,98,211
8,89,1154
8,84,210
8,92,168
8,95,174
8,98,165
8,98,165
8,98,174
8,80,413
78,109,1199
73,118,270
68,89,257
65,107,339
68,95,265
69,81,216
83,98,228
32,80,348
188,95,769
8,103,8539
8,77,279
188,109,1281
8,86,12339
32,130,780
65,104,348
67,113,376
79,83,237
77,69,236
80,112,416
65,87,196
0,115,482
65,81,151
78,89,379
68,87,327
79,81,282
83,102,253
69,106,249
32,132,2720
68,86,419
69,124,216
32,98,262
80,95,3458
65,92,214
82,115,313
69,92,251
83,98,251
73,89,276
65,78,185
32,98,379
8,103,2259
8,86,276
8,81,242
8,81,216
8,78,208
8,104,193
8,92,211
8,101,211
80,106,789
65,81,276
82,89,248
69,84,219
83,70,236
73,80,328
65,113,236
32,95,163
77,92,35603
77,92,270
73,77,402
73,83,159
8,191,13759
68,98,1531
190,86,906
32,144,569
190,86,10052
8,100,38608
8,101,304
8,72,288
190,95,1293
13,104,8809
71,126,1231
76,89,1108
65,112,208
83,90,319
71,138,647
79,83,351
87,119,1170
32,100,403
49,109,2105
50,101,297
8,78,1928
49,87,444
49,81,217
111,71,764
97,75,1078
101,57,250
8,72,3494
190,103,3076
32,115,219
83,151,789
73,89,238
78,74,231
32,83,196
84,57,393
8,109,646
82,95,262
84,77,205
65,118,447
32,72,151
86,112,302
69,86,197
82,98,182
66,84,364
65,95,174
76,83,342
190,69,1028
32,89,239
13,92,4890
84,130,1928
79,78,268
83,127,265
32,112,1003
67,107,524
79,95,174
78,75,279
32,78,196
77,89,165
73,84,259
86,115,527
73,80,177
76,66,233
73,78,207
90,89,345
65,78,311
67,106,413
73,101,165
79,151,39
78,72,312
32,98,182
68,83,174
69,101,196
32,104,105
83,93,194
69,81,208
67,106,254
82,80,222
69,83,205
67,129,290
73,181,291
79,168,100
78,106,278
69,112,182
83,115,636
190,78,507
78,89,2210
79,98,182
32,77,248
13,84,3027
83,95,2316
65,95,288
84,89,313
32,92,242
57,98,544
54,92,789
13,81,458
83,135,109253
8,98,1097
32,129,7813
70,118,396
67,109,288
32,101,196
49,136,499
48,109,297
54,161,1319
32,161,1012
84,118,2154
67,130,541
32,115,134
51,118,915
54,100,399
