VK,HT,FT
97,56,-2147483648
103,108,316
100,65,0
99,88,288
80,65,792
65,80,205
67,86,346
73,94,168
69,99,250
78,102,149
84,104,247
69,113,112
32,112,230
67,90,845
79,80,209
78,40,248
32,74,200
82,89,21
69,88,239
71,105,441
85,72,294
76,73,340
65,97,217
82,80,227
32,95,175
69,80,199
83,76,232
84,95,250
65,89,31
68,89,256
79,61,232
32,88,11
71,80,315
69,104,113
78,80,282
69,88,25
82,56,182
65,146,371
76,63,306
32,63,266
188,70,398
32,105,235
86,80,355
73,101,242
71,78,352
73,64,232
76,47,255
188,87,450
32,93,197
67,123,445
79,67,119
78,72,216
32,55,174
84,96,371
69,116,233
78,80,193
68,79,277
69,94,160
78,63,128
67,80,87
73,88,224
65,136,246
32,125,139
65,128,161
76,108,224
32,78,288
83,150,967
85,87,225
69,80,168
0,294,342
79,83,165
190,57,848
32,72,134
69,80,302
76,63,257
32,82,289
80,82,534
65,103,224
67,85,325
73,107,277
69,88,224
78,88,201
84,95,262
69,104,65
32,55,173
8,64,949
8,76,501
8,103,291
8,28,25
8,69,168
8,70,186
8,64,168
8,0,48
8,81,26
8,0,25
8,0,23
8,0,26
82,81,746
69,102,159
83,87,144
80,64,361
79,79,158
78,67,284
68,87,280
69,76,214
32,72,123
79,102,439
82,105,182
68,98,182
69,90,173
78,82,176
69,103,170
83,131,254
32,90,160
83,110,240
73,96,215
77,9,176
80,88,417
76,64,162
69,81,74
83,123,291
32,79,168
83,12,635
73,74,521
78,108,140
32,56,208
8,117,1120
160,491,1345
80,98,375
8,0,697
20,124,304
82,97,647
20,127,512
8,80,1389
8,115,184
8,75,206
8,0,25
8,0,30
190,97,1025
32,92,179
13,88,311
162,506,694
86,87,851
46,88,319
46,137,164
46,137,313
46,104,158
46,143,31
46,127,210
46,91,32
46,0,415
46,103,30
46,173,30
162,471,58
67,92,336
162,716,436
86,56,342
46,355,360
46,145,396
46,0,1389
46,120,967
46,0,1288
85,80,338
188,87,439
8,0,30
32,57,582
188,97,1166
46,160,1022
46,151,415
20,53,869
85,101,228
8,61,937
32,98,1336
8,0,765
39,65,398
46,134,1394
46,0,359
46,0,253
46,102,423
46,0,30
67,95,231
188,86,1408
46,111,280
13,84,399
13,151,871
83,113,801
65,104,264
84,81,123
32,105,368
57,69,576
56,72,507
32,103,1076
160,295,990
53,64,76
46,102,171
46,159,326
46,119,262
32,88,215
13,73,708
76,86,791
65,81,190
32,88,240
70,95,486
65,108,363
77,102,202
73,57,191
76,78,258
73,76,224
65,106,172
32,72,112
82,75,192
69,64,202
70,72,238
73,89,189
69,96,179
82,95,232
69,95,191
32,89,200
84,143,352
82,93,177
65,86,131
78,79,272
71,110,344
82,64,242
69,37,89
83,95,239
73,115,301
79,85,116
78,85,174
32,103,207
68,83,144
69,104,205
32,67,41
65,156,303
76,85,233
73,94,225
77,63,216
69,103,264
78,89,327
84,88,272
79,80,639
83,94,465
188,92,1204
32,85,164
78,107,311
79,80,416
32,40,264
67,104,271
85,97,178
77,72,201
80,96,389
76,112,217
69,88,222
32,80,162
84,89,259
84,72,200
79,80,314
32,108,407
80,79,280
65,144,154
82,92,202
65,136,1
32,112,168
68,100,173
73,95,174
65,37,309
66,80,505
69,96,287
84,80,97
69,95,160
83,98,182
32,64,163
8,80,1048
8,80,173
8,100,184
8,71,500
8,80,49
8,74,221
8,65,43
8,48,26
8,87,25
8,74,25
8,0,26
8,0,26
8,0,151
8,0,25
190,96,830
32,98,233
13,69,786
83,97,473
79,75,241
76,64,179
73,65,237
67,80,125
73,72,213
84,109,263
8,157,110
8,0,1175
8,65,168
8,0,224
8,81,163
8,0,182
8,0,176
84,89,1024
79,80,161
77,105,200
79,73,192
71,65,426
82,29,209
65,113,255
70,74,226
73,80,260
65,132,14
32,80,251
83,122,96
73,96,281
78,102,264
32,72,108
76,77,166
69,68,202
83,94,234
73,207,155
79,135,177
78,132,279
69,81,137
83,44,214
32,124,105
65,12,303
71,97,217
85,96,241
65,72,68
68,96,207
65,119,260
83,97,206
8,80,697
8,34,51
8,69,168
8,88,175
68,88,920
65,87,267
83,127,191
32,99,209
188,89,704
32,101,183
78,72,463
73,96,211
32,63,222
83,80,306
65,95,268
78,0,155
71,157,344
82,64,172
65,118,246
68,88,272
79,65,142
190,74,1389
32,64,273
13,85,808
83,120,1198
79,71,323
76,72,181
73,102,225
67,134,121
73,104,2
84,71,295
79,72,590
32,79,304
73,72,398
78,80,144
84,104,268
69,191,189
82,80,34
78,92,416
65,113,170
67,81,38
73,191,166
79,133,179
78,105,206
32,71,222
8,100,1276
8,0,493
8,63,160
8,0,30
8,92,26
8,0,161
8,64,150
8,105,25
8,0,193
8,0,25
8,0,47
8,0,166
32,83,772
69,76,372
86,65,512
65,153,169
76,88,344
85,81,240
65,80,192
67,114,415
73,180,285
79,103,97
78,80,319
32,44,204
80,166,934
79,103,175
82,118,441
32,74,178
78,57,28
69,80,131
85,66,393
82,80,188
79,67,219
76,67,187
79,69,184
71,72,338
73,79,439
65,131,72
190,54,677
46,110,1021
46,110,350
46,0,350
8,83,159
8,55,176
190,104,1033
13,107,549
0,382,766
83,75,247
69,69,192
32,14,128
73,86,701
78,96,35
68,80,382
73,96,31
67,79,257
65,143,330
32,74,177
80,81,256
65,80,149
85,70,827
84,72,214
65,102,183
83,138,206
32,0,160
68,55,151
69,94,199
32,72,85
65,101,175
76,95,238
65,88,19
82,109,260
77,109,972
65,154,188
78,86,198
79,87,363
