VK,HT,FT
96,138,0
105,168,456
100,72,264
99,56,552
80,74,5664
65,90,192
67,90,368
73,74,248
69,90,1808
78,98,1016
8,56,12392
8,72,160
8,56,176
8,72,144
8,64,168
8,74,152
8,80,152
8,96,168
20,112,304
80,88,304
20,88,104
65,82,720
67,114,352
73,82,192
69,128,264
78,96,208
84,122,296
69,110,122
32,88,158
67,98,720
79,82,208
78,64,256
32,72,224
66,80,280
85,88,248
69,96,208
78,64,224
65,114,256
32,66,128
69,88,216
67,136,304
79,56,840
76,56,440
85,82,280
67,112,280
73,152,176
79,134,90
78,64,270
32,80,192
67,130,376
76,90,296
73,80,256
78,98,184
73,120,168
67,96,328
65,96,424
188,112,712
32,80,320
84,80,3160
65,152,184
32,56,232
49,104,3120
50,104,248
48,88,296
111,162,1064
55,128,872
48,98,264
32,144,2232
188,90,1712
32,64,280
70,120,760
82,160,864
49,80,1336
54,136,704
111,160,992
84,112,3040
67,112,552
32,72,280
51,128,1656
54,96,552
111,152,1840
70,88,8568
67,120,408
32,96,488
56,104,1328
52,88,488
8,102,5090
8,80,214
20,128,720
84,104,208
65,112,280
8,94,3506
8,88,214
70,144,1632
82,112,296
8,96,4256
8,88,232
8,88,488
32,88,1008
84,128,264
67,170,696
32,120,2664
8,96,1104
8,96,216
8,64,232
8,40,536
32,96,592
70,80,1024
67,112,304
32,158,2482
8,152,15094
86,120,512
8,144,1320
20,176,704
86,120,480
160,438,8210
190,88,142
46,136,1688
160,376,5120
190,80,88
8,136,6208
8,128,288
32,96,1128
160,356,3858
190,40,110
8,112,3568
8,96,216
32,200,608
160,350,4082
190,72,110
190,104,29928
32,96,288
67,144,1216
79,104,232
78,88,272
84,176,512
73,96,1000
78,72,238
85,96,346
65,160,288
32,80,136
67,136,440
79,88,248
78,64,256
32,70,224
76,72,2576
65,144,624
32,88,168
8,160,1032
8,80,272
8,64,208
8,64,208
8,112,1336
8,0,224
8,0,500
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,26
8,0,24
8,0,28
8,0,24
8,0,26
8,14,24
8,80,166
32,120,832
83,104,400
73,96,248
78,72,208
32,72,216
65,112,200
78,78,328
71,112,504
79,88,280
82,120,360
190,104,1248
13,128,528
66,96,944
8,168,2296
20,128,584
66,96,936
69,94,648
65,144,1752
66,88,344
190,88,1080
20,160,1136
32,112,704
65,120,2192
66,96,352
68,88,280
79,104,304
77,112,264
69,120,320
78,104,168
32,88,304
66,80,440
76,120,512
65,160,256
78,104,224
68,88,288
79,104,248
32,104,304
68,72,208
69,128,192
80,88,320
82,96,216
69,86,232
83,80,264
73,96,240
66,156,544
76,96,264
69,128,272
32,32,1768
73,96,1544
78,104,280
68,88,376
79,72,144
76,56,208
79,128,176
82,120,240
79,96,312
190,80,1144
32,56,312
83,104,5392
73,112,568
8,152,712
8,120,288
13,110,1984
83,88,93278
69,106,224
32,82,200
65,104,306
71,96,262
85,98,416
65,88,104
82,104,272
68,66,216
65,120,226
32,90,150
20,166,1410
73,80,750
67,72,672
20,170,248
32,64,200
67,114,800
79,82,280
78,66,248
32,58,200
71,94,338
65,88,182
83,98,200
84,96,258
82,122,190
79,86,418
188,96,1702
32,80,280
81,138,776
85,88,256
69,136,192
32,72,224
89,106,3472
65,120,272
32,64,152
70,106,320
85,96,234
69,66,494
32,114,656
65,98,2328
86,106,528
73,88,216
83,74,336
65,98,216
68,66,304
79,90,544
190,74,2312
78,96,15376
79,80,264
32,120,6864
8,88,2112
32,106,624
80,80,456
82,80,184
69,72,208
83,112,440
78,96,368
84,176,800
79,88,192
