VK,HT,FT
97,64,-2147483648
103,96,337
101,71,256
105,64,204
80,63,1411
65,65,257
67,109,436
73,72,208
69,112,272
78,98,124
84,98,242
69,81,127
32,80,247
67,88,520
79,82,183
78,64,235
32,92,208
66,65,71
85,99,300
69,104,197
78,85,170
65,128,257
32,86,140
32,80,294
69,69,163
86,47,376
79,71,213
76,50,222
85,96,239
67,120,263
73,198,208
79,136,102
78,86,316
32,62,217
67,120,420
76,76,238
73,84,240
78,79,190
73,105,320
67,89,504
65,175,432
32,72,11
188,108,515
32,106,79
76,64,479
65,121,298
66,64,564
79,80,466
82,97,393
65,88,128
84,127,35
79,96,549
82,95,628
73,106,192
79,133,147
32,89,461
32,133,647
67,130,311
79,61,276
78,64,473
32,52,190
71,80,1365
66,127,235
32,82,400
98,96,1055
99,56,261
99,64,499
8,66,30
96,105,214
96,55,737
190,174,528
32,98,199
70,105,934
69,98,226
66,89,798
82,81,224
73,54,290
76,81,214
190,84,1048
13,80,689
83,135,626
69,45,226
32,60,129
82,74,742
69,103,259
65,127,280
76,124,173
73,64,256
90,104,350
65,112,199
32,55,104
67,69,215
79,64,207
77,69,220
85,82,306
78,58,207
73,89,106
67,96,445
65,20,400
67,104,457
73,313,205
79,124,171
78,100,109
32,109,175
67,86,150
79,95,211
78,80,240
32,83,175
72,87,241
69,83,200
77,65,360
65,110,237
84,88,230
79,57,480
76,82,289
79,112,172
71,96,176
73,93,240
65,162,192
32,90,159
81,95,275
73,108,239
69,104,216
32,98,237
73,96,281
78,86,74
68,127,533
73,88,400
67,31,256
65,99,272
32,64,226
84,104,416
84,82,50
8,109,968
8,129,199
67,112,669
79,105,254
78,79,238
68,96,422
85,61,256
67,87,614
84,64,265
65,92,234
32,84,158
65,98,249
77,83,131
66,25,146
85,90,498
76,56,235
65,67,116
84,76,251
73,3,298
8,80,543
85,83,1015
82,147,312
73,137,184
79,98,119
8,102,587
65,79,789
190,64,1006
32,72,620
13,89,807
83,93,146
69,105,196
32,88,157
83,84,272
79,92,155
76,65,189
73,73,216
67,96,240
