VK,HT,FT
97,95,-2147483648
103,63,504
98,95,1114
103,72,543
77,116,341
69,119,360
74,71,299
79,73,124
82,96,209
73,60,200
65,119,356
32,92,13
76,89,563
69,94,174
86,104,327
69,114,326
32,80,97
68,82,183
69,81,216
76,123,183
32,80,249
68,127,284
79,89,169
76,77,19
79,21,157
82,95,211
32,125,86
190,64,809
32,71,62
83,72,227
69,123,209
71,72,300
85,92,481
73,62,375
77,86,206
73,78,323
69,109,243
78,78,81
84,137,321
79,61,184
32,53,262
80,175,423
79,64,170
82,80,230
32,71,202
67,87,384
79,80,7
78,72,227
83,73,149
85,71,185
76,86,314
84,95,287
79,74,295
82,90,176
73,95,527
79,66,148
32,118,344
69,95,58
88,79,544
84,96,215
32,88,219
68,81,64
69,116,166
32,73,87
84,127,467
82,123,216
65,110,442
85,87,258
77,94,279
65,101,156
84,88,395
79,64,215
76,64,187
79,87,187
71,88,463
73,103,364
65,136,292
80,80,526
65,89,167
67,80,357
73,72,565
69,88,268
78,72,198
84,112,232
69,103,41
32,107,261
67,96,520
79,81,184
78,71,248
32,88,232
82,113,105
69,109,233
71,72,391
85,74,288
76,78,385
65,36,239
82,112,120
32,80,194
69,58,138
86,4,339
73,24,125
8,87,630
79,82,459
76,80,277
85,88,9
67,127,593
73,172,176
79,136,136
78,70,327
32,132,232
68,106,139
69,124,219
76,64,528
32,72,176
68,100,279
79,69,210
76,15,190
79,114,175
82,73,133
190,79,812
32,58,232
83,155,783
69,123,266
32,79,139
68,64,209
69,69,178
82,64,239
67,34,508
65,88,352
82,80,93
84,80,207
65,104,418
32,80,232
84,88,17
82,72,132
79,89,546
77,88,216
66,86,137
79,80,485
83,74,176
73,80,67
83,96,196
32,94,257
89,80,942
32,94,298
76,89,145
69,79,207
83,118,240
73,48,208
79,133,180
78,71,268
69,104,257
83,131,232
32,93,74
68,65,275
69,141,191
32,72,24
80,104,390
65,71,207
82,93,259
84,72,159
69,97,223
83,86,371
32,81,187
66,92,320
76,80,230
65,109,171
78,88,306
68,95,351
65,173,274
83,107,205
190,78,1047
32,70,153
83,86,217
69,119,231
32,121,131
69,95,1
67,144,363
8,137,1468
88,67,512
80,53,308
75,80,1165
8,72,216
76,105,422
73,82,246
67,95,293
65,133,249
32,84,263
81,96,435
85,80,159
69,146,208
32,57,139
69,96,693
76,88,211
32,89,239
83,62,232
69,119,207
71,72,408
85,94,485
73,63,220
77,74,161
73,30,288
69,103,216
78,85,214
84,103,280
79,91,175
32,82,291
76,80,333
79,79,190
32,133,235
82,36,137
69,124,78
65,133,351
76,65,305
73,112,208
90,104,231
65,88,215
82,79,275
65,140,88
32,87,233
80,91,437
79,87,197
82,35,284
32,58,177
84,105,288
82,95,173
65,57,246
85,86,284
77,93,258
65,70,62
84,88,16
79,73,495
76,64,77
79,109,197
71,129,463
73,68,368
65,19,252
190,41,233
32,55,365
13,78,1071
83,109,682
69,57,205
32,56,150
73,87,813
78,100,213
68,116,384
73,71,249
67,80,102
65,128,304
78,32,195
32,99,184
65,107,191
78,66,116
65,22,163
76,89,367
70,98,328
8,79,299
71,104,775
69,120,153
83,109,259
73,70,275
67,66,368
79,73,239
83,86,252
32,73,192
86,80,397
79,78,308
190,68,653
32,64,247
65,100,109
76,89,236
84,89,348
65,107,179
32,127,161
83,96,150
65,96,2
78,104,254
65,96,128
84,132,344
79,92,488
82,73,191
73,163,205
65,128,237
76,88,463
13,111,0
