VK,HT,FT
97,64,0
100,57,327
97,56,281
101,40,319
82,81,2280
69,86,209
67,111,336
73,71,256
66,64,296
79,65,455
32,64,201
76,64,376
65,128,280
66,64,576
79,71,440
82,80,416
65,96,432
84,87,408
79,72,240
82,88,160
73,128,200
79,112,104
160,487,2800
190,71,264
81,128,156447
85,80,216
73,104,192
67,112,784
75,71,648
97,65,1135
100,72,689
110,64,464
105,81,1184
111,81,832
75,56,2416
80,73,440
84,168,1032
84,136,408
98,87,520
100,64,280
111,112,728
82,79,1345
73,112,559
78,152,432
97,88,952
110,80,376
97,80,296
105,80,304
111,96,896
71,96,1072
76,88,360
85,56,544
67,120,616
100,64,1488
101,72,432
101,64,192
111,80,448
85,87,2392
82,112,720
65,120,416
97,80,1440
100,71,225
97,56,983
111,88,904
67,79,736
82,72,328
69,96,224
65,80,400
84,136,504
103,88,1016
8,97,2952
97,57,959
111,65,392
32,39,2529
32,72,160
70,64,304
65,64,432
76,127,672
101,88,1008
99,72,264
103,79,328
111,73,808
66,80,976
84,127,528
96,64,1136
110,80,344
102,72,320
111,73,376
66,80,1312
68,64,688
96,55,856
110,73,223
97,80,345
111,79,784
65,72,1304
77,119,512
73,96,472
76,96,216
65,88,176
83,104,344
65,81,248
99,80,1872
101,81,231
111,89,464
78,88,2480
65,104,217
49,80,600
51,96,304
55,104,680
32,176,1944
67,112,680
76,88,328
100,80,2087
103,79,225
111,87,512
75,63,4559
100,81,624
110,80,376
97,81,1128
111,55,505
32,48,2632
13,80,487
69,81,320
65,112,321
66,79,368
32,72,456
79,71,1032
50,122,4271
32,95,505
49,89,415
48,65,272
48,64,160
160,208,3697
188,95,136
32,87,160
83,80,38856
65,88,280
84,88,184
32,80,247
104,88,696
100,65,376
111,79,513
66,63,2272
67,96,880
79,73,239
99,120,3672
32,48,23225
32,72,143
50,97,632
49,104,248
111,87,1977
69,95,1352
88,81,263
32,56,224
66,64,328
65,199,280
83,104,193
69,88,239
109,94,2929
100,72,440
32,73,2135
48,71,1241
50,128,1007
32,80,217
53,87,1471
52,120,256
111,87,1320
80,56,968
72,80,616
103,73,1032
96,128,376
98,112,544
32,88,1208
80,88,680
76,63,152
65,46,345
81,96,399
101,81,1912
96,112,312
99,145,664
188,80,13505
13,89,407
83,95,320
69,112,200
32,71,72
73,88,376
78,80,200
84,88,433
82,80,151
69,87,8
67,97,616
79,64,225
78,65,239
83,80,264
85,71,225
76,71,312
84,81,327
65,113,152
32,73,144
65,129,288
84,88,1185
69,95,151
82,74,111
65,88,385
80,79,376
73,96,232
65,136,200
32,72,312
32,63,3817
83,86,160
69,81,199
32,54,82
82,81,198
69,72,200
65,96,288
76,65,104
73,79,200
90,73,296
65,72,216
32,64,80
84,104,448
88,97,408
32,63,145
68,55,264
69,88,183
32,64,64
84,98,399
79,88,282
82,87,88
65,105,431
88,136,1120
32,104,160
81,97,760
85,88,216
69,104,208
32,38,80
77,72,624
85,88,200
69,72,112
83,88,232
84,112,96
82,88,184
65,96,160
32,80,192
67,103,521
79,88,247
78,80,264
83,104,224
79,80,448
76,56,224
73,96,288
68,80,256
65,64,280
67,96,480
73,105,240
79,111,97
78,80,255
32,80,201
65,112,207
80,64,328
73,63,265
67,72,311
65,88,305
76,88,199
32,72,312
32,94,30089
73,73,598
90,80,217
81,160,424
85,145,215
73,144,89
82,120,584
69,128,464
8,113,2263
68,71,681
65,80,231
190,72,1033
8,46,4577
20,128,223
82,104,624
20,120,128
32,168,3976
