VK,HT,FT
97,48,-2147483648
100,98,92
96,50,285
8,12,23
8,0,248
8,0,184
97,64,184
96,91,103
96,103,67
103,89,267
78,40,264
79,98,224
78,48,312
79,97,490
80,72,282
65,104,197
67,112,411
73,109,232
69,83,175
78,72,202
84,96,289
69,88,43
32,56,136
67,98,319
79,80,241
78,91,267
32,71,184
66,71,326
85,86,248
69,117,190
78,72,178
65,128,237
32,112,94
69,111,339
86,113,659
79,75,245
76,66,229
85,116,277
67,122,248
73,108,152
79,125,171
78,96,230
32,95,222
32,56,293
67,87,662
76,87,353
73,80,256
78,97,234
65,129,174
8,67,781
73,72,536
67,96,288
65,112,318
188,111,681
32,62,223
80,90,533
82,72,240
69,78,208
83,63,197
69,113,220
78,108,216
84,96,235
65,88,121
32,80,145
76,81,705
69,79,128
83,97,220
87,112,325
73,50,89
79,72,135
78,95,275
32,92,195
69,93,323
67,80,291
8,98,61
88,88,381
67,109,490
79,71,199
82,5,178
73,88,205
65,109,281
82,80,359
73,56,87
67,72,151
8,49,579
86,108,395
65,103,302
32,89,187
8,92,1034
8,70,307
8,63,183
8,64,26
8,0,178
84,88,1037
73,106,528
86,122,285
65,121,111
32,72,160
82,151,393
77,92,455
32,88,182
8,71,1332
8,72,190
8,65,48
82,70,796
8,101,15
69,96,322
77,81,276
8,82,620
77,80,984
32,117,291
82,72,398
69,110,269
71,72,312
73,92,328
79,132,121
78,105,311
70,104,300
82,162,215
79,96,465
78,86,106
84,103,263
8,72,960
8,80,199
8,73,183
8,57,157
8,69,24
32,45,1164
70,118,148
82,167,77
79,64,264
78,96,266
84,136,319
65,115,72
76,63,320
188,64,162
32,54,170
69,87,1050
68,82,245
65,64,230
77,95,476
65,104,137
32,67,134
69,124,268
78,79,216
32,76,255
88,112,288
79,90,169
78,48,264
65,112,309
32,106,133
80,94,186
69,64,85
82,155,207
73,92,498
65,112,250
73,100,642
8,75,711
85,83,980
82,50,296
73,64,716
67,85,287
85,95,296
76,72,331
65,122,357
82,69,229
32,75,161
8,112,572
90,72,13
8,63,151
8,72,24
69,97,1406
8,70,1227
20,103,832
80,89,375
8,135,718
78,72,951
8,72,736
20,134,322
78,92,222
8,103,1317
188,76,1258
32,131,157
83,126,711
69,102,193
32,82,114
32,177,908
65,122,125
71,64,212
85,82,201
65,161,108
82,100,148
68,112,142
65,38,233
32,80,232
73,79,808
67,103,411
32,93,171
67,103,532
79,91,229
78,72,234
32,76,179
79,72,640
84,88,381
79,80,534
82,55,166
82,80,184
82,116,168
73,128,234
78,88,269
79,151,275
78,56,311
65,139,224
82,75,336
79,86,320
78,47,272
71,64,387
79,89,471
76,65,192
79,82,175
8,127,934
8,72,232
8,71,189
8,67,153
8,64,495
8,0,192
8,89,26
8,0,25
8,0,30
8,0,49
8,0,26
8,0,30
8,66,51
8,72,25
8,0,26
8,0,252
8,159,29
8,74,304
8,0,183
8,29,160
78,104,1244
32,56,188
20,139,1068
79,86,176
82,115,199
76,72,400
190,62,651
13,73,479
66,116,264
69,92,172
65,120,436
8,87,757
66,106,986
8,111,831
65,103,261
66,73,280
32,144,210
188,104,768
32,57,177
77,72,176
86,55,296
32,83,199
67,73,416
79,71,272
78,56,320
83,109,367
69,78,231
82,97,200
86,88,411
65,106,395
68,89,285
79,88,196
32,87,200
188,96,544
32,83,196
68,88,367
73,87,201
8,152,1227
8,88,326
8,0,403
8,69,187
8,67,230
8,88,163
8,72,183
8,0,26
8,17,25
8,0,176
8,0,48
8,0,48
8,72,184
8,49,25
8,0,941
8,58,24
8,0,255
8,67,48
8,0,26
32,122,929
20,120,872
77,80,271
86,71,431
32,63,218
67,81,280
79,81,215
78,80,279
83,104,288
69,94,231
82,73,199
86,95,297
65,88,173
68,95,245
79,88,79
32,80,218
188,56,523
32,64,228
68,56,1207
73,95,199
85,61,16
82,124,329
69,87,351
83,89,418
73,73,261
83,96,205
32,92,326
67,82,758
79,80,82
78,75,158
83,137,272
69,73,133
82,65,165
86,87,387
65,88,198
68,82,285
65,79,268
32,98,182
188,145,973
32,49,204
84,184,442
67,80,399
32,93,173
51,106,187
54,97,641
111,104,641
32,64,426
70,103,286
67,102,267
32,107,211
56,72,618
53,144,351
32,99,442
32,116,676
111,42,1105
70,48,844
82,96,397
32,112,168
49,115,332
54,89,1280
111,65,720
32,114,447
84,97,239
65,132,207
32,83,224
49,107,596
50,135,218
48,80,390
109,87,514
56,72,291
48,101,518
89,72,239
32,64,295
20,3,258
78,57,208
20,127,271
69,74,734
85,92,502
82,80,192
79,64,333
76,64,238
79,33,148
71,64,366
73,86,290
65,115,282
