VK,HT,FT
97,88,0
97,72,176
98,97,192
101,97,200
80,64,5864
65,79,369
67,57,351
73,88,176
69,104,201
78,56,135
84,88,224
69,95,41
32,72,200
69,96,72
78,73,319
32,80,153
66,72,343
85,80,520
69,104,233
78,80,295
32,71,449
69,88,264
83,72,240
84,80,176
65,63,168
68,72,263
79,64,200
32,73,240
71,96,496
69,97,176
78,80,408
69,65,152
82,72,192
65,104,336
76,95,241
32,80,263
188,79,913
32,71,160
67,128,303
79,72,201
78,87,248
32,56,231
77,72,345
69,79,232
74,56,359
79,71,353
82,112,231
73,80,192
65,151,257
32,63,104
68,73,215
69,72,176
32,72,80
8,88,952
76,89,352
32,89,248
67,97,264
85,96,209
65,88,247
68,97,232
82,128,216
79,55,265
32,64,231
68,80,121
69,79,208
32,62,64
73,80,583
78,88,240
70,81,256
8,104,896
71,96,224
82,80,240
69,63,209
83,153,207
79,88,232
190,79,1409
32,72,247
13,113,448
83,89,480
69,120,217
32,71,87
82,72,921
69,95,184
65,144,343
76,87,113
73,97,263
90,105,384
65,95,265
32,48,223
76,72,19529
65,113,255
66,55,217
79,64,439
82,73,184
65,81,352
84,80,408
79,71,193
82,56,191
73,88,192
79,88,224
160,327,1289
190,89,111
32,80,3480
20,119,1001
66,88,615
78,63,233
80,56,551
20,57,368
32,96,849
97,89,1063
105,104,416
104,79,577
98,71,471
111,57,2552
71,71,776
66,72,511
104,72,1249
99,88,496
104,96,1056
8,79,3440
8,79,248
99,71,1369
104,80,279
96,48,304
111,72,568
72,71,3096
84,72,448
79,73,480
100,81,584
96,88,272
111,88,760
72,64,760
66,72,512
97,104,888
99,80,304
111,88,656
71,72,1256
76,73,504
85,89,376
67,87,272
98,88,864
101,113,200
97,104,144
111,80,1272
85,64,712
82,56,288
69,71,168
65,72,216
98,121,1176
97,105,144
111,73,1464
67,136,960
82,175,137
69,88,183
65,73,184
84,72,496
96,88,936
110,79,368
101,80,368
111,80,832
70,88,992
65,79,224
59,64,480
8,80,864
76,72,336
99,113,1552
96,112,184
97,113,247
111,80,593
84,88,864
71,79,624
79,80,536
98,64,856
104,72,256
111,80,552
89,88,1024
8,113,719
84,95,401
71,72,576
80,88,568
98,72,1368
105,64,256
111,71,568
66,65,1015
84,80,353
96,57,927
110,40,585
103,87,480
111,80,800
66,72,736
68,72,1904
96,80,1056
110,63,408
98,64,304
111,79,576
65,72,944
188,57,655
8,88,593
77,80,352
73,80,432
76,96,223
65,105,408
83,96,209
65,96,200
98,74,1062
99,72,490
111,72,616
78,64,720
65,64,384
97,81,943
99,72,249
100,64,256
8,72,800
102,64,872
111,88,888
75,64,1000
99,63,2816
110,88,184
105,72,392
111,80,703
67,80,841
76,64,536
105,64,656
105,72,168
111,80,3272
80,80,3104
67,73,487
79,80,505
50,64,472
99,72,1008
99,62,144
111,80,512
72,71,4544
67,73,383
79,80,609
99,96,704
32,80,25104
98,176,5016
97,111,152
111,63,1784
80,56,2320
72,64,351
103,79,1153
110,81,455
100,80,321
98,88,504
111,81,791
80,168,1632
79,89,232
98,64,4608
32,111,1433
98,56,1535
105,72,232
111,81,2896
67,80,1048
79,63,1409
50,89,1199
98,81,1488
98,64,224
8,97,1552
32,64,72648
13,64,920
84,64,736
65,104,272
97,64,1552
100,64,240
96,64,248
111,72,440
104,72,448
96,79,289
111,64,1191
70,86,1185
82,96,207
97,63,889
104,80,263
111,73,216
83,72,2648
65,63,168
84,72,576
105,97,728
104,87,136
111,72,408
70,79,4872
67,73,408
105,64,1040
99,56,432
13,80,1840
83,120,2184
69,97,240
32,48,232
65,136,408
71,64,256
85,72,400
65,96,88
68,87,472
65,120,272
32,62,113
8,96,759
8,72,200
8,88,184
8,48,184
65,81,1160
82,73,295
68,71,209
65,104,280
32,57,160
82,79,192
69,64,192
65,64,336
76,64,136
73,80,216
90,86,201
65,64,199
67,88,296
79,178,231
73,199,178
8,120,511
8,64,240
8,96,176
67,103,1176
73,312,232
79,120,448
78,96,264
32,80,328
68,80,400
69,96,192
32,70,41
69,112,191
67,121,287
79,72,289
67,88,256
65,128,336
82,144,320
68,71,312
73,103,304
79,110,97
71,80,535
82,89,215
65,128,153
77,88,376
65,168,40
32,72,232
