VK,HT,FT
97,80,0
96,96,208
100,80,336
98,81,207
80,88,2832
65,95,1569
67,65,383
73,112,257
69,136,192
78,71,175
69,175,305
84,120,16
32,63,336
8,104,760
8,65,247
8,415,185
84,87,1736
69,120,200
32,48,168
67,104,320
79,80,264
78,73,303
32,72,249
66,71,264
85,80,488
69,104,200
78,55,240
65,112,248
32,64,112
69,88,312
86,144,344
79,72,368
76,56,239
85,88,265
67,96,1408
73,175,288
79,119,145
78,80,327
32,96,216
67,136,327
76,97,216
73,95,281
78,79,200
73,72,328
67,80,424
65,120,552
188,79,624
32,64,256
65,136,208
70,119,648
69,120,488
66,63,944
82,145,239
73,72,545
76,79,248
188,64,688
32,72,240
67,112,936
79,65,239
78,96,337
32,48,272
77,96,208
69,96,208
74,63,368
79,71,456
82,152,192
73,71,264
65,96,416
32,65,119
83,112,393
85,87,1344
83,136,200
84,96,432
65,160,224
8,119,1064
8,121,727
8,96,241
8,95,223
8,89,248
8,120,585
8,120,239
8,104,241
8,143,208
8,104,239
8,96,217
74,71,1240
79,56,544
82,144,200
73,73,199
65,128,337
32,71,152
68,87,184
69,80,200
76,64,264
32,64,272
67,88,432
85,89,303
65,104,232
68,80,272
82,136,209
79,64,272
32,63,248
65,135,264
76,65,303
69,103,161
82,89,535
71,72,393
73,31,576
67,88,272
79,55,424
190,80,576
13,128,719
13,136,2857
80,73,2495
65,113,136
8,73,688
8,71,257
8,80,920
8,79,232
13,63,1288
76,73,511
85,96,304
67,88,392
73,72,209
68,63,320
65,143,272
32,63,184
79,80,567
82,104,280
73,71,249
69,103,168
78,81,255
84,105,376
65,127,257
68,49,351
65,128,208
32,71,145
69,112,183
78,71,201
32,48,240
84,105,375
73,64,592
69,72,216
77,55,193
80,154,407
73,87,154
8,137,878
79,71,1137
32,81,255
89,80,761
32,80,256
69,72,248
83,128,296
79,89,287
65,152,153
8,97,823
8,65,280
79,56,1176
8,160,545
80,80,375
65,136,256
67,144,768
73,151,233
79,151,104
32,97,623
83,104,696
73,95,241
78,79,272
32,87,600
83,151,1152
73,89,543
71,88,425
78,72,455
79,71,521
83,135,208
32,49,159
77,71,337
69,129,183
78,80,161
73,96,384
78,80,256
71,63,22384
8,88,1064
61,65,199
61,54,209
8,47,8
8,96,168
8,88,192
8,103,200
8,97,183
8,88,200
8,88,177
8,89,183
8,104,177
8,81,183
8,73,208
8,72,208
8,81,224
8,97,208
8,73,216
8,56,208
8,64,200
8,80,208
8,72,248
190,88,1024
32,79,272
72,105,384
69,112,224
77,64,225
79,70,408
68,87,376
73,79,208
78,72,264
65,113,239
77,57,256
73,89,320
67,88,256
65,136,369
77,88,191
69,129,232
78,80,129
84,81,615
69,120,136
32,80,177
69,112,504
83,136,223
84,80,680
65,161,456
66,64,753
76,64,487
69,103,233
188,72,1263
32,72,224
65,95,1441
70,96,319
69,104,264
66,72,344
82,103,209
73,71,376
76,104,247
188,81,6768
8,169,4832
8,121,264
8,328,201
8,71,440
8,56,199
8,63,209
8,71,200
8,72,207
8,64,208
32,64,648
71,73,344
76,55,665
65,159,192
83,87,320
71,73,335
79,56,608
87,143,537
32,65,223
49,112,416
53,128,576
111,160,936
49,136,600
53,95,513
13,105,59110
83,104,1481
69,88,280
32,96,200
73,135,1264
78,63,544
68,72,320
73,89,240
67,79,320
65,96,224
32,72,104
76,64,704
65,128,232
32,48,128
69,72,272
88,129,495
84,113,249
69,80,184
82,72,200
78,72,344
65,88,167
67,103,329
73,120,176
79,134,89
78,49,334
32,89,27120
89,112,305
32,96,272
83,104,192
69,111,248
71,72,231
85,57,488
73,56,1
73,88,224
77,78,568
8,168,840
8,73,303
8,80,176
73,80,1025
77,80,336
73,80,607
69,128,265
78,71,191
84,89,328
79,56,617
32,48,312
80,105,791
79,56,177
82,160,400
32,71,208
65,80,1800
76,88,175
69,80,256
82,104,481
71,72,248
73,64,536
83,88,208
84,81,239
65,72,121
190,55,1320
78,87,3432
79,81,223
