VK,HT,FT
96,107,-2147483648
104,75,369
99,93,769
100,80,331
162,514,917
86,66,255
13,97,1373
162,1460,693
86,64,424
32,56,237
20,120,650
20,173,520
73,79,228
20,124,216
78,56,161
84,87,247
69,89,141
82,86,177
78,94,454
65,29,150
67,98,251
73,190,230
79,118,116
78,14,250
32,102,199
68,64,96
69,104,196
32,70,56
8,56,455
32,95,1014
8,139,743
76,64,1315
32,112,272
54,100,621
111,103,611
105,157,381
32,96,233
80,154,816
79,78,128
82,112,202
32,76,152
84,78,334
84,105,121
82,100,132
65,119,156
83,75,255
84,103,327
79,97,265
82,87,316
78,65,502
79,87,421
32,118,264
68,58,123
69,115,180
32,80,135
76,58,56
65,112,198
32,93,144
67,95,472
79,79,199
65,128,242
71,64,232
85,88,407
65,148,71
76,88,229
67,101,968
73,159,208
79,118,185
78,120,283
32,104,176
82,109,207
8,82,994
190,72,707
13,128,551
69,110,391
78,63,296
32,71,457
69,77,14
76,30,325
32,113,277
68,80,32
73,88,208
65,133,201
32,89,184
8,0,645
8,0,235
8,64,170
8,29,11
8,71,25
8,0,177
8,65,26
8,0,25
8,0,28
8,0,25
69,106,889
78,71,376
32,100,153
69,88,270
76,54,256
32,71,231
68,53,165
73,80,227
65,116,235
32,95,212
68,80,163
69,129,220
32,108,115
65,87,176
89,105,534
69,124,192
82,140,240
32,72,210
73,88,267
78,104,256
71,58,345
82,50,163
69,100,208
83,93,276
65,100,218
32,52,182
80,110,256
79,82,198
82,115,93
32,90,78
80,113,569
82,63,240
69,64,216
83,95,216
69,106,159
78,95,120
84,90,224
65,112,320
82,103,134
32,50,778
80,92,25
82,86,162
79,85,190
67,119,377
84,64,218
79,82,84
82,214,240
82,72,183
65,101,376
71,82,266
73,104,237
65,127,245
32,49,251
89,87,271
32,59,279
72,98,1052
69,125,223
77,101,230
69,13,272
8,80,715
65,81,315
89,85,296
69,86,181
77,64,305
69,69,133
83,104,131
73,159,213
83,102,199
32,109,160
8,152,319
8,63,277
8,90,179
8,72,168
8,0,30
8,49,42
8,0,168
8,9,263
84,104,810
69,112,128
77,110,128
69,112,211
83,80,245
73,144,180
83,104,171
188,107,1409
32,68,151
65,92,883
80,107,107
82,96,207
79,85,187
88,72,320
73,100,208
77,92,228
65,96,283
68,89,296
65,112,281
77,81,289
69,75,264
78,70,237
84,111,324
69,115,280
32,103,181
68,91,201
69,61,223
32,66,129
51,103,864
32,114,256
68,72,168
73,100,199
65,104,154
83,107,147
190,61,1070
13,99,359
67,91,838
79,78,137
65,104,359
8,55,725
8,65,256
8,80,165
82,81,685
73,80,198
78,74,270
32,86,225
78,87,334
79,71,174
32,44,272
67,88,500
8,8,606
8,77,842
32,72,325
77,88,564
69,107,287
68,86,273
73,105,222
66,80,486
76,95,412
69,113,165
32,56,218
84,89,440
8,88,794
20,87,391
84,95,214
79,105,233
8,127,865
80,112,343
20,88,205
160,327,125
188,86,204
32,81,312
77,106,305
65,120,41
89,62,226
79,112,264
82,93,335
32,56,121
8,80,866
8,72,501
8,96,25
8,72,157
8,56,49
8,80,175
8,0,168
32,71,457
160,255,130
60,322,481
49,80,248
50,96,280
48,80,349
190,72,66
13,106,674
80,109,1119
83,107,159
8,83,671
65,96,328
67,95,328
73,88,240
69,103,168
78,87,144
84,113,256
69,86,297
32,98,157
77,55,411
65,121,21
83,63,223
67,17,5
85,78,16
76,102,339
73,87,268
78,64,251
79,99,214
32,48,278
68,62,155
69,101,182
32,64,70
55,51,1300
56,56,703
32,72,271
65,156,177
0,175,267
79,106,194
83,53,217
32,72,108
68,106,212
69,96,221
32,64,134
69,70,75
68,116,210
65,83,224
68,98,256
188,98,1042
32,73,199
71,72,240
69,86,192
82,73,214
73,77,140
65,127,371
84,91,566
82,119,130
73,97,246
90,105,380
65,78,310
68,89,272
79,63,528
188,99,1102
32,55,194
67,135,392
79,92,145
78,64,233
32,106,190
66,87,348
85,87,491
69,11,199
78,83,62
65,169,268
32,69,156
72,74,964
8,63,912
69,58,319
86,109,352
79,87,418
76,72,168
85,80,270
67,103,422
73,177,222
79,13,121
78,74,206
32,75,176
67,81,808
76,5,226
73,80,274
78,89,250
73,106,270
67,85,219
65,95,432
188,88,724
32,104,192
80,95,436
65,104,390
76,98,248
73,87,238
68,88,285
69,111,192
90,62,655
32,133,104
67,72,664
85,73,244
84,72,200
65,7,129
78,76,396
69,29,251
79,103,321
32,100,224
77,80,196
85,104,312
67,87,400
79,72,239
83,83,247
65,67,171
188,63,644
32,102,184
13,89,458
8,73,182
20,136,872
80,80,244
78,49,1042
8,65,919
83,101,489
79,92,224
8,146,598
8,84,529
8,67,164
13,72,784
13,96,843
72,56,736
84,30,211
