VK,HT,FT
97,56,-2147483648
100,95,73
97,219,888
98,72,264
8,0,24
8,48,26
98,79,675
96,17,223
80,64,320
65,124,224
67,59,367
69,80,185
73,68,189
78,89,231
84,80,271
69,104,152
8,169,8
8,88,201
8,79,48
8,0,153
8,91,360
69,98,854
8,125,1387
73,72,621
69,72,240
78,103,190
84,104,256
69,106,7
32,106,240
70,65,161
69,107,248
77,88,138
69,95,242
78,81,322
73,93,235
78,12,182
65,122,224
32,73,184
68,89,121
69,97,261
32,87,174
56,80,1137
53,96,351
32,122,429
65,113,192
0,1500,923
79,111,266
83,120,132
32,128,190
68,112,305
69,78,200
32,59,144
69,103,70
68,63,208
65,93,194
68,98,203
32,91,185
67,95,293
79,87,191
78,88,264
32,60,200
65,128,201
78,71,394
84,88,264
69,113,196
67,83,263
69,88,221
68,71,200
69,46,133
78,81,76
84,89,146
69,77,102
83,84,216
32,41,153
68,87,287
69,86,174
32,71,119
72,94,415
84,72,443
65,119,434
188,80,1058
32,72,192
69,87,705
80,87,416
79,63,176
67,104,360
190,75,1089
13,80,407
67,96,638
79,89,210
78,77,379
83,71,342
85,74,225
8,74,1045
8,0,176
8,56,25
8,80,29
8,63,30
73,79,858
78,73,248
71,77,463
82,58,255
69,64,265
83,81,318
65,144,108
32,80,161
69,89,732
78,88,306
32,84,150
65,111,599
77,77,1254
66,89,292
85,72,258
76,70,424
65,81,128
78,70,133
67,112,297
73,80,208
65,63,110
32,104,23
65,116,677
32,93,163
69,88,1090
83,95,356
84,97,207
69,76,34
32,88,119
67,167,379
69,128,165
78,89,111
84,112,255
82,83,23
79,54,478
32,72,231
84,101,4
82,69,221
65,105,132
83,132,322
32,72,175
83,47,269
85,78,355
70,72,743
82,96,183
73,80,223
82,79,215
32,64,303
84,89,272
82,88,180
65,101,151
85,86,145
77,49,158
65,88,127
32,71,160
76,80,1146
85,96,436
77,18,248
66,97,114
65,88,152
82,85,303
32,95,323
66,63,480
65,159,240
74,78,1177
79,54,389
32,48,225
80,86,302
79,133,197
82,126,375
32,56,168
67,91,370
65,96,518
73,64,335
68,152,266
65,113,260
32,59,151
68,92,228
69,38,148
83,96,187
68,74,156
69,89,216
32,92,140
67,74,1113
65,0,431
77,58,190
65,50,66
32,103,247
72,69,344
65,108,256
67,71,35
69,5,145
32,72,223
52,42,929
32,64,192
72,83,527
83,103,199
13,111,892
73,97,208
78,64,188
71,121,276
82,148,200
69,13,212
83,81,134
65,109,208
32,88,194
76,66,473
85,89,264
67,103,282
73,80,190
68,65,305
65,135,136
188,98,614
32,73,196
83,80,489
8,94,653
78,96,959
73,18,205
69,80,200
71,80,336
65,85,124
32,71,176
84,116,439
69,35,48
67,86,236
188,72,575
32,98,279
77,110,384
79,72,352
86,120,280
73,87,226
76,148,177
73,8,239
90,78,238
65,120,223
32,17,128
52,100,373
32,143,187
77,72,293
73,88,68
69,89,133
77,94,142
66,78,327
82,94,88
79,107,152
83,119,151
188,94,796
32,14,199
83,43,312
73,98,171
78,30,125
32,86,112
68,98,377
79,71,189
76,8,175
79,74,185
82,138,178
32,73,204
65,49,468
32,9,154
76,97,406
65,109,106
32,89,203
67,88,235
79,84,266
77,66,237
80,80,287
82,72,240
69,71,224
83,112,230
73,107,83
79,145,184
78,79,19
32,36,211
8,133,1015
109,89,760
68,72,203
73,95,185
83,104,216
84,81,206
82,119,141
65,120,159
67,77,479
67,95,174
73,72,208
79,114,94
78,87,294
32,95,199
68,103,87
69,78,248
32,65,124
80,78,382
69,91,274
76,92,200
67,96,231
73,64,295
83,80,158
8,31,359
8,83,208
8,80,76
86,111,193
73,67,214
83,72,192
190,63,517
13,103,383
8,80,249
8,0,373
188,72,903
32,78,134
72,68,1232
69,96,232
77,58,299
79,85,376
68,85,350
73,3,221
78,109,264
65,78,230
77,74,216
73,134,263
67,52,431
65,135,307
77,79,212
69,83,231
78,89,192
84,88,300
69,101,244
32,103,180
69,86,136
83,87,242
84,87,204
65,85,514
66,56,307
76,73,485
69,150,288
190,89,1251
13,58,272
83,78,643
73,144,99
78,83,257
32,64,191
68,98,299
79,87,192
76,66,235
79,72,17
82,138,157
32,109,221
32,111,296
76,81,350
65,116,160
32,56,115
8,0,1041
8,72,259
8,0,177
65,83,1175
32,57,192
76,80,336
65,119,175
32,142,84
82,84,238
79,73,432
84,97,439
65,96,251
67,84,154
73,82,256
79,151,114
78,72,304
32,89,199
68,94,180
69,135,226
32,128,61
8,0,809
8,73,501
8,103,199
8,55,25
8,67,169
8,0,24
8,0,229
8,105,162
8,0,296
8,0,193
8,80,171
8,30,31
8,0,28
8,86,172
8,0,26
8,81,175
8,0,24
8,0,29
8,0,26
8,0,193
8,31,295
8,0,176
8,0,144
8,0,25
8,72,25
8,63,25
8,0,176
8,21,168
83,80,725
73,109,102
78,80,263
32,89,287
68,130,582
79,76,91
76,6,175
79,111,185
82,107,89
32,76,185
65,100,333
32,78,133
76,80,547
65,86,170
32,80,186
77,80,934
79,74,242
86,89,115
73,82,165
76,119,232
73,109,215
90,64,359
65,95,222
67,143,288
73,88,259
79,198,156
78,81,131
32,71,178
68,92,143
69,86,218
32,78,41
67,75,478
65,20,244
69,112,841
8,120,979
68,104,297
69,80,185
82,98,192
65,104,404
83,86,200
188,101,838
32,82,259
82,86,164
69,103,192
70,96,222
73,96,227
69,96,153
82,80,229
69,89,167
32,88,234
68,71,255
79,77,200
76,74,160
79,84,190
82,112,312
32,63,77
80,105,38
65,102,176
76,56,263
80,146,952
65,72,208
84,92,316
79,57,435
82,79,247
73,136,242
79,107,126
32,91,408
76,65,685
85,5,473
77,66,201
66,103,245
65,104,144
82,96,133
32,79,375
68,86,162
69,79,213
82,109,212
69,86,143
72,80,238
8,0,171
67,3,283
72,78,248
79,106,145
32,64,280
66,80,464
65,119,181
74,56,289
79,85,368
190,112,1001
83,97,251
69,81,215
32,72,152
83,73,300
79,65,171
76,78,165
79,88,200
8,144,551
73,71,401
67,89,266
73,95,198
84,128,307
65,106,171
78,65,405
32,133,213
82,81,178
88,112,268
32,63,187
84,121,177
8,181,803
89,64,637
32,71,229
84,99,319
65,141,272
67,67,343
161,997,513
190,64,1218
32,88,327
83,93,288
69,121,82
32,58,167
69,103,301
86,59,296
73,81,167
68,73,264
69,114,27
78,86,179
67,82,12
73,81,224
65,94,136
32,90,169
70,107,350
88,136,250
32,64,176
68,57,227
69,111,184
32,126,166
65,112,310
80,79,102
79,64,111
70,86,316
73,91,205
83,90,290
73,99,293
83,115,228
32,16,323
84,73,313
82,96,112
65,4,53
