VK,HT,FT
97,93,-2147483648
97,80,150
8,139,144
8,0,216
80,104,630
65,100,205
67,88,308
73,95,256
69,149,168
78,88,168
84,79,262
69,112,111
32,88,185
69,118,129
83,102,224
32,98,193
80,88,216
82,101,208
69,72,224
77,77,232
69,89,108
68,72,230
73,88,208
67,87,184
65,111,174
68,72,285
79,72,227
32,80,231
89,80,490
32,48,237
84,104,256
82,95,102
65,87,236
83,101,218
76,106,224
65,136,148
68,84,265
65,120,265
68,109,416
79,72,195
32,64,267
72,64,712
65,96,64
67,107,296
73,72,333
65,139,200
32,99,136
84,76,296
82,96,218
8,115,704
79,65,715
77,98,174
79,73,175
71,89,535
82,87,217
65,128,199
70,81,166
73,10,329
65,121,74
188,88,534
32,101,208
68,84,486
79,78,96
78,80,256
68,96,269
69,88,222
32,144,165
83,95,793
69,90,208
32,78,82
69,66,152
86,64,308
73,84,190
68,75,193
69,40,191
78,46,130
67,98,329
73,81,233
65,119,187
32,80,138
84,81,365
82,80,236
79,64,577
77,96,224
66,86,159
79,88,413
32,70,140
69,89,666
78,174,225
32,72,85
65,164,308
82,80,307
84,30,186
190,106,527
80,132,728
85,89,384
76,86,527
77,79,255
79,85,192
78,77,247
65,118,224
82,80,322
190,79,1012
32,56,242
32,154,271
71,113,262
82,96,264
65,80,47
78,48,385
69,53,232
78,78,153
32,56,202
73,105,303
84,104,405
73,61,501
78,72,164
69,86,170
82,80,204
8,112,703
8,99,301
8,590,269
8,81,48
8,92,25
8,0,30
73,114,967
84,112,517
73,68,274
78,89,248
69,72,156
82,77,202
69,114,191
32,129,287
83,126,262
69,7,207
32,64,36
80,79,705
82,96,230
79,59,331
68,71,283
85,84,301
67,149,274
69,97,300
32,88,113
80,87,278
65,103,202
82,88,301
65,104,305
8,84,935
79,92,321
32,83,296
67,88,257
65,124,301
82,123,188
68,138,33
73,72,507
79,94,123
82,177,79
69,86,208
83,72,211
80,105,99
73,88,265
82,96,354
65,87,284
84,88,456
79,72,240
82,111,191
73,167,235
79,96,111
188,80,1245
32,101,177
83,107,326
69,71,214
32,61,114
67,63,383
79,96,222
77,41,234
73,109,271
69,80,257
78,63,234
90,34,82
65,46,211
78,65,160
32,64,260
67,127,126
79,92,245
78,77,169
32,78,71
77,79,322
65,103,168
78,92,95
73,84,272
79,112,288
66,106,344
82,72,224
65,119,385
83,133,209
32,78,140
68,108,158
69,65,189
32,80,126
82,100,514
67,97,231
80,80,343
32,64,320
65,128,165
86,175,424
65,88,541
78,72,291
90,64,337
65,95,208
68,121,272
79,76,344
32,72,253
73,80,315
78,107,216
79,76,309
84,87,180
82,97,174
79,78,563
80,61,222
73,64,253
67,98,432
79,83,193
83,124,256
188,102,526
32,122,162
83,97,362
69,71,224
32,71,109
67,76,460
79,92,183
78,97,319
84,117,27
73,89,299
78,95,130
85,87,293
65,112,311
8,117,1311
8,80,168
8,64,168
8,0,181
8,49,198
8,62,175
8,50,25
8,16,199
8,92,27
8,80,402
8,84,160
8,0,184
8,0,25
8,0,182
8,0,144
8,72,160
8,0,30
8,81,24
8,80,174
8,7,239
8,0,29
8,31,214
8,40,216
8,95,501
188,69,914
32,131,218
83,88,1
69,144,224
32,66,50
67,104,360
73,78,224
8,104,527
79,20,154
78,97,111
84,67,5
73,81,583
78,5,247
85,90,227
65,120,495
78,101,280
32,76,180
68,81,105
85,46,232
82,86,188
65,123,179
78,65,399
84,80,390
69,75,183
32,86,148
52,113,86
53,35,433
32,103,308
77,80,443
73,91,223
78,109,264
85,100,171
84,72,211
79,72,176
83,119,311
32,59,25
83,72,106
73,63,318
78,131,87
32,125,214
79,64,598
66,65,823
84,83,384
69,87,19
78,88,193
69,17,119
82,64,192
32,87,192
80,83,585
85,71,401
76,72,422
83,136,251
79,64,183
190,72,950
32,64,123
13,151,713
72,109,243
8,121,325
79,64,831
66,80,492
73,63,688
84,79,220
79,74,607
32,99,240
97,172,672
98,64,185
100,71,117
101,2,264
72,72,413
83,96,235
8,106,686
8,58,162
8,64,161
8,0,143
160,432,664
190,66,0
49,112,517
53,105,1112
72,113,120
83,64,112
97,55,304
99,87,281
96,90,927
96,64,279
80,80,244
65,98,231
84,88,188
8,86,975
82,131,675
79,122,119
32,80,103
67,89,456
65,80,170
82,125,87
68,80,343
73,193,272
79,102,198
80,79,229
82,122,233
69,64,80
83,64,240
80,91,298
73,61,427
8,104,532
8,108,357
8,67,156
8,76,160
8,90,172
8,0,197
82,81,774
69,59,223
80,80,301
73,31,160
82,89,280
65,96,278
84,87,82
79,72,193
82,97,766
73,88,180
79,97,419
