VK,HT,FT
97,147,-2147483648
105,80,228
97,88,256
99,72,350
69,80,232
76,77,239
8,87,1079
8,0,160
8,98,167
80,72,823
65,80,202
67,79,328
73,87,189
69,89,312
78,88,192
84,104,249
82,81,152
69,56,4
32,80,146
69,78,126
83,136,240
32,88,208
69,112,190
86,79,398
65,89,136
76,124,402
85,88,318
65,101,194
68,89,216
79,80,240
32,74,246
80,106,464
79,82,89
82,99,196
32,79,23
78,64,340
69,96,307
85,12,489
82,60,188
79,64,175
76,83,184
79,83,107
71,72,351
73,80,433
65,118,314
32,70,12
188,98,493
32,81,176
83,105,100
79,77,196
76,93,477
73,87,193
67,95,288
73,69,10
84,82,240
65,171,255
32,95,280
68,79,110
69,109,184
83,77,225
67,137,337
65,104,270
82,81,199
84,80,207
65,131,102
32,93,168
8,113,1167
82,71,1159
32,88,185
76,71,840
69,80,196
83,96,224
73,126,170
79,135,102
78,97,342
32,111,169
77,80,145
69,88,279
68,114,194
73,71,221
8,0,711
85,80,424
76,92,512
65,127,202
82,111,366
32,68,227
67,87,316
79,90,274
78,77,247
32,64,201
82,89,53
77,98,215
78,82,195
32,95,200
67,87,280
79,86,199
76,106,169
32,97,415
67,106,313
69,72,225
82,120,94
86,87,339
73,94,100
67,113,244
79,87,278
68,97,471
79,87,328
82,124,189
83,150,491
79,80,160
76,104,208
85,88,247
77,73,173
66,93,734
79,90,380
83,89,134
65,101,240
67,97,254
82,53,242
65,117,644
190,103,1351
32,72,182
67,104,412
111,64,666
83,81,244
32,87,201
67,124,629
84,92,217
69,144,153
190,95,627
32,79,363
83,49,389
73,89,137
32,91,235
83,86,233
69,101,174
32,77,134
68,64,179
69,64,192
83,96,210
67,79,234
65,137,151
82,89,328
84,64,222
65,123,456
32,116,247
67,95,530
79,112,265
77,90,222
69,95,397
78,87,272
90,0,327
65,104,199
82,112,313
32,116,322
67,87,498
79,108,242
78,98,248
32,96,348
73,20,401
78,80,1162
77,30,156
85,6,257
78,72,160
79,65,416
71,72,392
76,88,384
85,77,376
66,80,344
85,105,474
76,135,217
73,87,245
78,99,255
65,92,199
32,72,47
89,81,901
32,128,223
84,104,174
89,105,260
84,80,264
82,72,192
8,105,642
8,76,231
8,43,110
82,171,716
65,106,207
84,78,281
65,121,559
84,89,283
82,73,545
65,101,316
77,88,101
73,87,279
69,83,264
78,58,203
84,90,146
79,72,157
32,93,277
8,99,209
8,80,256
8,98,168
8,94,26
8,64,162
8,0,159
8,83,176
8,64,31
8,69,207
8,89,28
82,137,774
76,79,440
79,88,136
32,54,235
67,83,921
79,86,193
77,65,845
79,72,175
32,64,266
71,69,239
85,93,327
73,80,207
76,89,233
76,72,168
65,111,190
78,103,325
32,100,196
66,71,72
65,90,157
82,89,369
82,101,168
69,88,160
190,96,638
32,88,302
13,88,1302
83,101,1249
20,88,780
8,95,200
65,133,1062
76,103,393
32,64,422
69,80,141
88,65,20
65,107,247
77,80,162
69,109,358
78,80,136
32,87,184
70,88,446
73,80,140
83,125,195
73,99,109
67,72,219
79,65,223
32,79,303
83,104,762
65,78,253
84,93,447
32,92,263
105,88,433
103,83,440
32,144,145
188,108,522
32,62,200
83,71,366
73,101,240
78,101,215
32,80,203
65,132,192
70,72,220
69,88,263
67,96,730
67,72,198
89,137,130
84,73,248
65,116,192
67,83,125
73,126,276
79,110,210
78,114,191
32,68,193
82,72,170
69,82,230
83,57,124
80,118,106
85,71,365
8,127,1388
8,95,26
80,125,659
73,87,216
82,88,318
65,166,171
84,87,105
79,69,192
82,103,263
73,136,250
65,120,304
190,90,1001
32,66,231
65,112,284
76,95,183
84,80,224
69,136,134
82,68,207
65,88,376
67,80,599
73,121,240
79,126,103
78,64,296
32,94,279
73,97,656
78,96,256
68,80,304
73,110,151
67,107,373
65,131,408
32,65,270
80,71,568
65,89,96
83,124,9
69,104,185
32,63,173
65,120,305
83,137,233
65,140,253
76,65,208
65,129,24
32,80,126
71,88,732
69,80,226
78,71,470
69,115,119
82,146,261
65,86,394
76,100,256
190,93,1048
8,72,501
