VK,HT,FT
96,103,-2147483648
105,112,393
101,64,394
98,72,1126
78,81,264
79,93,180
80,62,293
20,110,200
8,98,191
8,321,239
20,111,1014
80,21,294
20,186,105
8,0,30
20,111,390
20,231,488
80,110,361
20,119,166
65,83,1073
67,126,328
73,74,264
69,107,224
78,89,192
84,122,259
69,75,123
32,88,137
70,72,562
69,120,222
77,73,602
69,114,95
78,87,157
73,80,232
78,83,191
65,147,167
32,92,168
68,65,517
69,92,182
32,114,170
50,113,398
52,112,1029
32,64,258
65,80,228
59,72,215
79,96,93
83,96,135
32,132,304
68,80,157
69,109,184
32,3,16
8,56,1045
8,13,208
8,92,199
8,0,163
8,80,168
8,70,184
8,64,170
8,0,25
8,72,150
8,0,30
8,91,501
8,130,49
8,57,26
8,0,24
8,0,26
8,89,25
8,125,48
8,3,172
8,17,30
8,10,22
8,89,214
8,69,26
8,0,21
68,93,1009
69,61,185
32,63,114
50,122,743
52,79,286
32,16,196
65,101,762
59,75,641
79,103,133
83,112,539
32,155,150
68,103,256
69,96,56
69,97,181
32,69,95
68,80,167
65,96,230
68,96,377
32,93,157
81,100,218
85,16,182
69,92,216
32,80,110
80,101,590
82,80,232
69,78,219
83,84,668
69,90,183
78,103,152
84,107,224
65,81,233
32,80,207
8,157,1373
8,0,271
8,88,29
8,72,159
8,62,29
8,82,167
8,68,183
8,77,24
8,62,31
8,0,29
8,95,28
8,0,159
8,88,175
8,78,31
8,0,501
8,0,31
8,0,175
8,0,162
8,92,184
8,0,191
8,76,305
8,0,30
8,64,166
8,0,26
8,65,25
8,118,24
8,0,26
8,80,177
8,86,26
8,0,26
8,0,167
8,18,25
8,0,30
83,83,1134
69,1,215
32,71,146
82,64,200
69,105,245
65,113,258
76,64,219
73,79,232
90,80,372
65,142,252
32,106,134
67,104,57
79,89,112
77,79,225
85,92,454
78,56,259
73,94,353
67,66,326
65,96,269
67,104,422
73,150,239
79,167,27
78,80,219
32,64,250
84,111,522
69,87,234
76,75,348
69,83,111
70,80,45
79,76,210
78,86,267
73,79,151
67,109,47
65,104,400
32,64,176
67,85,169
79,72,234
78,51,228
32,80,224
68,120,243
82,96,219
32,71,223
72,62,1254
69,72,224
82,97,192
78,64,197
65,139,275
78,91,380
68,83,231
69,103,160
90,72,175
32,87,189
8,88,542
20,95,808
83,83,278
20,95,351
32,89,64
69,87,96
8,113,617
20,142,352
76,93,241
20,111,200
65,151,472
32,48,152
32,64,987
8,188,1056
8,65,501
8,84,31
65,80,1163
32,72,159
80,98,281
65,99,120
8,70,1298
8,121,501
8,72,149
8,79,175
8,60,128
80,104,852
65,124,155
67,144,336
73,71,421
69,96,192
78,70,200
84,111,245
69,107,65
32,81,152
8,146,572
8,70,501
8,72,15
8,80,63
8,5,26
8,0,45
8,97,193
8,104,175
8,72,119
8,56,1332
8,0,165
8,72,167
8,0,156
8,0,25
8,0,160
8,72,26
20,129,557
80,72,369
20,120,101
65,80,909
67,122,405
73,88,264
69,92,209
78,74,193
84,104,267
69,93,74
32,72,271
81,126,555
85,102,193
69,85,31
32,57,154
8,0,976
8,73,256
8,61,183
8,72,48
81,101,518
85,89,216
69,112,4
32,74,143
80,98,567
82,78,268
69,88,224
83,73,240
69,86,200
78,82,176
84,112,257
65,104,471
32,124,43
8,156,1295
8,79,221
8,88,168
8,65,184
8,0,614
8,0,138
8,0,158
8,0,25
8,87,149
8,80,160
8,0,24
8,0,160
8,0,154
8,256,25
32,72,871
81,135,451
85,87,137
69,117,209
32,78,80
8,156,135
8,65,251
8,0,48
67,104,1019
79,74,219
78,64,263
32,0,200
67,72,371
73,70,250
82,102,304
85,55,324
71,91,688
73,31,471
65,111,112
32,63,251
80,97,490
82,72,200
79,64,254
71,77,298
82,97,205
65,80,176
77,88,226
65,108,112
68,87,254
65,97,229
32,90,130
69,133,205
76,63,454
32,65,261
68,83,186
73,112,254
65,88,225
32,94,202
49,110,576
48,104,322
111,96,670
96,72,161
104,96,382
111,81,714
97,104,897
104,72,329
32,64,33
67,104,260
79,87,306
78,78,233
32,98,170
68,97,213
52,74,227
82,109,226
32,57,126
72,85,295
82,121,192
84,122,228
78,72,207
83,80,248
8,96,890
65,99,423
78,48,224
68,109,248
69,86,223
90,80,391
8,112,671
69,95,936
39,79,7
46,79,25
8,52,856
82,109,1232
78,130,508
188,91,918
8,80,191
8,73,500
8,0,26
8,73,184
8,87,30
8,0,238
8,0,48
8,0,28
8,0,25
8,0,29
8,128,176
8,65,500
8,0,20
8,72,48
8,64,192
8,72,165
8,75,25
8,127,259
67,75,763
79,63,128
78,85,264
32,72,53
69,108,490
76,64,244
32,84,208
77,103,368
73,49,191
83,117,322
77,80,200
79,54,302
188,99,559
32,89,211
73,79,128
78,27,184
68,80,227
73,73,183
67,72,375
65,112,441
78,77,200
68,88,263
79,79,146
77,166,165
69,104,201
32,81,194
73,64,295
67,120,413
32,27,169
67,134,454
79,69,21
78,79,224
32,73,198
77,100,786
69,79,165
68,88,296
73,123,275
67,70,178
79,91,311
32,103,252
67,80,327
73,76,206
82,105,264
85,72,279
71,72,362
65,80,110
78,96,336
79,100,216
32,72,236
68,29,185
69,109,191
32,54,65
8,55,1333
8,56,213
8,64,153
8,80,26
8,72,184
8,68,167
8,55,30
8,0,26
74,80,564
65,86,375
78,86,172
79,80,174
32,14,213
68,71,118
69,104,200
32,65,167
71,85,463
85,97,280
65,21,152
82,92,21
68,75,259
73,103,414
65,144,125
8,88,655
8,57,247
8,103,172
79,71,1338
8,43,1016
20,229,585
73,72,386
20,156,351
190,104,1024
13,80,712
68,80,216
79,86,271
76,80,211
79,98,156
82,73,130
32,64,224
76,71,693
69,95,551
86,65,351
69,92,228
32,80,429
69,104,230
78,68,69
32,104,208
72,83,387
73,79,486
80,85,659
79,111,166
67,77,384
79,72,176
78,64,218
68,78,357
82,147,327
73,99,207
79,119,85
32,79,345
68,101,121
69,88,211
82,113,139
69,92,184
67,111,244
71,72,446
8,0,177
71,109,266
8,0,26
72,73,352
79,68,133
32,72,238
188,86,981
32,72,162
82,73,165
69,103,410
83,106,197
80,104,551
79,93,157
78,71,242
68,82,283
73,87,301
69,88,176
78,107,205
68,90,230
79,62,208
32,62,231
65,88,866
32,86,0
76,76,418
79,79,211
83,113,151
32,84,162
65,95,172
73,122,176
78,105,262
69,80,139
83,112,256
190,77,522
32,108,274
13,104,788
65,93,394
70,81,405
8,119,679
71,74,1369
85,102,374
65,84,135
82,104,116
68,80,271
79,80,443
32,80,42
73,79,442
67,98,397
32,76,208
67,140,355
79,80,200
78,58,265
32,71,186
67,89,320
73,88,221
82,53,264
85,84,361
74,71,1214
73,81,264
65,71,154
8,86,485
8,57,388
8,103,173
71,68,701
73,96,202
85,61,483
65,102,219
8,83,784
8,56,183
8,81,440
73,109,632
65,112,401
190,62,1351
32,72,254
8,168,1123
20,111,838
73,80,804
20,158,581
8,127,318
20,233,409
65,148,1117
20,154,760
8,12,167
8,0,165
20,139,808
68,80,210
32,89,208
46,73,304
39,68,1192
46,112,375
8,0,663
20,173,841
68,86,215
8,12,654
20,102,352
68,104,201
20,106,720
79,118,359
76,62,182
79,80,159
8,123,781
39,0,469
8,66,47
