VK,HT,FT
97,88,0
104,71,329
99,72,424
103,56,271
76,65,3296
65,119,297
32,55,96
80,71,424
65,96,103
67,88,376
73,72,224
69,96,320
78,72,120
84,96,232
69,103,65
32,73,191
82,63,208
69,72,192
73,63,440
78,64,464
71,80,264
82,80,216
69,56,176
83,64,160
65,103,225
32,72,143
65,120,136
32,71,25
8,64,2127
8,56,408
80,87,729
79,73,127
82,72,448
32,80,240
71,64,536
85,88,264
65,129,152
82,63,144
68,65,168
73,80,416
65,112,112
32,72,160
82,79,257
69,64,191
70,71,208
73,80,224
69,73,176
82,80,200
73,88,184
69,103,104
78,79,248
68,80,232
79,79,208
32,57,232
81,87,433
85,88,279
69,97,160
32,72,136
65,112,272
89,72,239
69,80,184
82,71,120
32,72,272
83,89,224
69,89,192
32,72,97
82,96,305
69,97,246
84,72,497
73,70,457
82,88,199
65,121,264
32,64,144
80,104,296
79,71,105
82,73,302
32,96,265
70,96,248
65,120,120
76,56,816
84,72,256
65,105,103
32,88,169
68,72,240
69,96,184
32,87,89
65,120,215
84,80,216
69,80,208
78,89,375
67,72,265
73,137,208
79,119,105
78,63,247
32,111,161
77,80,415
69,72,184
68,88,280
73,88,200
67,64,280
65,96,344
190,72,544
32,72,216
13,72,864
69,111,1256
83,97,231
32,72,233
69,88,192
86,65,408
65,103,184
76,73,344
85,64,296
68,72,256
65,128,192
32,79,128
80,88,344
79,64,128
82,95,280
32,80,160
77,72,536
69,72,168
68,65,208
73,64,136
67,72,208
81,94,305
65,94,8
32,88,159
68,72,160
69,64,168
32,80,96
71,64,408
85,80,224
65,111,64
82,71,200
68,72,160
73,104,432
65,112,136
32,88,184
81,112,280
85,80,168
69,112,208
32,80,80
73,96,368
8,88,1512
8,56,304
8,47,776
8,88,424
8,88,208
8,80,184
188,72,1144
32,79,208
83,104,1088
73,80,248
69,88,200
78,72,192
68,80,232
79,72,216
32,80,224
69,80,176
88,57,367
65,113,289
77,88,240
69,96,392
78,71,200
32,56,456
78,72,376
69,80,168
85,56,295
82,80,305
79,74,223
76,64,401
79,80,184
71,73,480
73,88,440
67,88,208
79,80,192
32,56,223
78,88,209
79,79,233
82,88,295
77,71,192
65,104,256
76,64,248
32,80,192
71,72,560
70,32,8
76,64,480
65,72,120
83,87,320
71,64,464
79,80,512
87,96,320
32,63,200
49,89,431
53,80,505
111,73,935
49,88,433
53,72,488
190,72,840
32,80,232
78,63,448
79,72,208
32,56,200
70,96,240
79,72,176
67,63,360
79,72,160
32,65,207
77,80,161
79,80,224
84,88,288
82,112,328
8,79,792
79,88,416
82,128,504
32,72,160
78,80,304
73,96,192
32,81,255
77,112,272
69,97,200
78,81,208
73,104,225
78,81,383
71,89,353
85,95,256
69,88,184
190,80,1568
8,56,472
8,70,176
8,71,152
79,72,1216
188,72,1640
32,80,200
69,88,640
88,72,512
79,96,296
75,87,120
73,57,447
8,87,745
8,56,199
8,57,168
8,64,161
8,63,168
66,80,1600
69,55,360
65,97,312
66,95,440
8,56,448
8,56,176
8,57,167
8,56,169
8,47,256
8,63,5736
8,63,176
76,72,1151
8,70,4001
8,72,152
69,72,943
79,80,169
190,63,1040
32,88,224
83,113,7695
73,80,153
78,56,216
32,88,208
67,81,647
69,80,273
70,73,215
65,89,424
76,64,257
69,73,159
65,119,249
190,80,1224
32,80,208
13,72,808
82,96,3432
69,73,191
70,96,201
73,104,152
69,72,176
82,72,216
69,80,199
32,87,201
82,63,4759
69,64,200
84,72,233
73,71,240
82,65,216
65,70,392
82,105,271
32,72,177
73,80,240
78,87,184
70,104,480
79,64,168
82,88,184
77,63,192
69,73,255
32,57,168
84,89,384
79,72,233
77,81,255
79,128,201
71,80,335
82,95,217
65,96,199
70,81,280
73,88,465
65,72,144
67,97,303
79,95,161
32,95,272
80,88,312
65,103,152
82,72,264
65,120,136
32,72,175
81,112,3985
85,78,232
69,81,167
32,56,153
83,96,120
69,48,199
65,120,184
32,65,152
69,79,241
86,72,320
65,80,184
76,88,528
85,89,239
65,72,121
68,71,216
79,79,232
32,71,216
80,136,280
79,87,96
82,97,231
32,63,153
83,96,336
73,73,239
32,70,273
78,79,392
69,96,320
85,72,520
82,79,192
79,72,367
76,64,168
79,96,168
71,65,328
79,81,384
32,80,249
68,72,151
69,80,169
32,63,120
67,80,335
65,96,120
66,63,401
69,64,175
67,80,352
69,79,217
82,48,207
65,96,320
190,71,545
32,80,216
13,88,511
83,95,1649
69,105,239
32,71,233
73,80,255
78,88,193
70,79,328
79,71,208
82,80,191
77,63,193
65,111,248
32,71,208
81,111,240
85,87,216
69,87,160
32,64,143
68,72,168
73,78,193
67,80,263
72,80,272
79,63,281
32,72,320
84,88,304
82,88,128
65,80,192
77,79,760
73,71,208
84,88,359
69,95,225
32,71,120
76,89,279
79,89,184
32,95,233
84,88,295
69,112,233
78,88,240
68,73,215
82,63,321
65,111,264
32,71,152
81,113,231
85,64,193
69,88,160
32,72,152
71,89,463
69,72,153
83,72,231
84,80,241
73,88,503
79,95,361
78,72,240
65,88,191
82,97,296
32,72,152
69,104,136
78,88,256
32,89,192
83,80,2689
69,64,223
67,71,265
84,81,215
79,71,553
82,89,223
32,79,209
68,73,127
69,63,185
32,73,95
73,80,384
77,63,209
65,88,192
71,64,592
69,81,175
78,72,273
69,72,200
83,96,231
190,63,521
32,80,216
8,63,6384
8,79,2895
67,120,536
79,64,265
8,40,1016
8,88,15048
8,72,192
8,65,167
8,80,153
8,79,160
8,72,159
8,88,144
8,72,168
69,104,872
88,95,313
80,72,295
82,89,184
69,81,224
83,97,272
79,79,249
8,95,552
20,111,272
32,73,223
8,71,985
65,88,887
32,71,160
69,113,256
76,95,257
32,71,192
8,78,744
8,64,175
8,63,161
8,71,152
8,56,167
65,62,3489
8,65,1031
20,72,352
65,64,328
32,47,160
69,73,1632
76,87,392
32,56,216
68,55,209
69,80,175
83,96,273
69,64,239
79,72,472
32,32,328
68,96,1112
69,96,224
32,72,176
13,63,7905
83,81,455
69,80,240
32,80,152
82,73,312
69,73,224
84,88,568
73,71,289
82,72,191
65,96,432
32,48,224
83,111,1961
73,112,264
78,88,207
32,64,216
77,80,216
65,96,208
83,96,240
8,96,1448
8,88,208
8,0,168
8,0,501
8,0,23
8,0,26
8,23,26
8,105,119
8,104,194
8,88,199
8,87,193
8,97,183
8,96,200
8,87,209
8,96,199
8,80,208
8,80,240
78,73,8272
79,72,376
73,104,808
78,72,232
70,72,416
79,88,160
82,71,273
77,64,231
65,72,352
32,40,144
8,72,1304
8,80,168
8,80,168
8,71,169
8,80,159
8,80,168
8,80,160
8,80,184
8,63,184
8,88,784
78,88,784
79,87,224
32,79,240
82,112,360
69,97,240
71,105,352
73,81,208
83,87,281
84,121,207
82,95,121
65,129,294
32,64,169
70,120,4208
73,71,160
82,104,240
8,113,832
8,96,232
8,64,232
72,96,9216
65,88,207
78,88,473
8,104,624
66,72,392
69,88,128
82,96,200
32,96,1400
70,127,849
73,96,247
82,106,215
77,80,337
65,55,264
20,29,11
68,57,477
65,111,281
8,128,543
79,88,328
8,144,1280
8,111,376
20,159,1264
68,96,440
79,104,216
32,136,1264
78,72,31472
69,112,255
71,64,337
65,88,168
84,72,200
73,49,495
86,72,297
65,112,128
32,73,159
84,96,417
69,105,111
82,72,121
65,104,256
80,95,760
69,97,583
85,72,281
84,72,280
73,80,336
67,80,360
65,104,192
190,72,528
83,102,12433
69,112,191
32,80,96
82,64,176
69,96,192
84,105,871
73,72,177
82,88,168
65,176,512
190,71,480
13,57,951
78,90,2728
79,72,184
