VK,HT,FT
97,96,0
104,71,616
100,96,1176
101,64,232
80,89,3088
65,80,424
67,105,360
73,87,225
69,104,255
78,72,136
84,112,256
69,127,9
32,71,240
67,88,4519
79,32,240
78,64,248
32,63,217
65,128,175
78,65,176
84,88,264
69,104,168
67,73,632
69,89,208
68,56,200
69,72,168
78,41,184
84,102,209
69,72,127
83,95,353
32,81,135
68,80,136
69,88,169
32,79,48
69,105,135
78,72,369
79,56,455
76,64,193
73,79,224
83,106,238
77,40,353
79,40,400
188,47,577
32,48,231
80,62,505
82,80,191
69,88,192
83,80,248
69,96,200
78,55,145
84,88,279
65,121,208
32,72,296
68,97,342533
79,69,179
76,48,173
79,56,153
82,73,207
32,48,137
65,80,376
66,64,320
68,73,327
79,64,201
77,88,208
73,80,232
78,73,191
65,113,329
76,88,224
32,57,311
188,73,6904
32,56,217
68,64,232
73,72,136
83,96,160
84,87,256
69,79,192
78,80,272
68,64,512
73,80,176
68,73,543
79,41,184
32,63,217
188,56,552
32,65,199
83,64,137
69,71,184
32,71,48
82,64,288
69,55,192
65,136,256
76,55,137
73,65,246
88,56,273
8,104,567
90,79,593
79,56,256
32,57,215
69,79,161
67,81,383
79,63,217
71,64,288
82,80,264
65,104,416
73,72,424
65,87,152
65,49,1151
66,57,408
68,72,256
79,81,240
77,80,201
73,80,215
78,96,153
65,88,200
76,64,336
32,87,15376
32,72,151
162,608,401
86,55,256
46,144,3024
46,110,1473
46,103,335
46,119,1248
46,152,343
46,111,1057
46,104,439
46,111,1009
46,112,399
46,119,1265
46,128,383
46,95,937
46,103,391
46,134,1218
46,104,350
190,65,3056
32,41,240
84,80,625
67,80,887
32,65,160
68,72,145
69,56,184
32,49,79
65,104,336
66,49,264
68,72,225
79,72,271
77,88,248
69,111,201
78,63,184
32,64,207
32,72,21192
83,121,1904
73,71,121
8,0,1952
8,0,500
8,0,26
8,0,25
8,0,24
8,0,25
8,0,25
8,0,26
8,0,26
8,0,25
8,23,26
8,71,143
8,55,193
8,65,159
8,56,176
8,81,144
8,79,217
13,112,519
82,9,824
8,144,584
69,89,288
83,112,368
32,64,193
69,88,151
86,79,296
65,96,216
76,96,504
85,88,272
65,88,136
68,80,224
79,40,200
32,64,232
80,104,280
79,81,159
82,80,257
32,65,104
67,80,384
73,63,209
82,24,271
85,72,232
70,56,288
8,129,559
71,88,185
73,72,161
65,127,312
32,55,112
81,113,423
85,87,160
69,112,208
32,63,105
78,71,1256
79,64,407
32,64,256
8,136,2256
8,80,256
8,104,216
68,88,1224
69,79,184
67,104,264
73,80,232
68,88,216
69,104,192
32,73,160
69,64,888
88,80,568
80,89,312
69,81,184
67,72,264
84,89,272
65,73,624
82,80,320
188,72,1872
13,55,4704
68,87,888
8,144,656
83,96,448
85,72,320
69,64,208
82,97,200
79,64,264
32,64,264
72,72,328
73,88,488
80,88,527
69,72,265
82,112,248
76,88,288
73,72,248
80,88,216
69,88,208
77,72,296
73,71,280
67,72,303
79,63,217
32,72,1064
80,136,736
79,71,137
82,120,351
32,65,143
76,64,369
79,88,184
32,64,224
81,95,272
85,79,224
69,97,168
32,71,97
78,72,231
79,88,288
32,88,216
83,112,112
69,103,209
32,73,31
79,88,944
66,71,280
84,97,472
73,81,295
69,129,216
78,80,129
69,96,136
78,72,256
32,87,200
68,65,479
65,64,441
84,72,504
79,64,256
83,121,311
32,81,200
68,81,136
69,81,184
32,70,58
76,72,470
65,113,121
66,64,296
79,80,464
82,80,296
65,104,288
84,96,392
79,72,192
82,97,168
73,136,192
79,152,136
66,49,3583
8,65,584
78,64,257
79,56,336
