VK,HT,FT
97,76,-2147483648
97,78,136
98,56,317
100,64,278
162,329,978
86,64,162
8,83,623
82,96,784
8,112,433
83,96,306
69,93,223
32,71,204
82,88,199
69,72,193
67,77,314
73,91,233
66,84,446
69,101,150
32,69,142
68,73,464
79,78,258
76,63,192
79,86,175
8,95,923
8,99,168
8,36,183
8,52,153
8,64,174
32,72,871
69,90,308
67,114,264
79,99,289
32,95,279
65,147,164
66,87,260
68,81,239
79,98,311
77,109,220
73,72,126
78,89,55
65,76,152
76,101,218
160,728,1359
190,72,135
32,20,230
162,855,597
86,64,405
46,111,1008
46,95,1072
46,129,401
46,96,25
46,107,1218
46,0,30
46,104,30
46,76,30
46,131,30
46,70,31
46,0,31
46,2,288
46,0,31
46,0,24
46,124,31
46,0,30
46,136,31
46,70,30
46,0,30
46,0,230
46,0,30
46,0,31
46,153,345
46,0,25
46,0,541
46,87,174
46,61,31
46,0,31
46,85,30
46,76,288
46,72,25
46,67,31
46,0,31
46,70,30
69,86,251
67,124,289
79,74,241
32,61,313
8,80,796
32,96,344
67,64,233
65,80,120
82,66,246
68,80,128
73,103,272
65,127,138
67,90,144
79,63,293
160,1481,1083
190,63,88
32,76,202
83,91,826
111,90,512
80,103,972
190,89,1167
32,69,264
13,82,1149
83,147,499
69,105,264
32,73,260
72,151,426
65,31,42
66,80,196
76,80,20
65,125,227
32,92,148
67,118,550
79,79,127
78,72,277
32,80,223
68,88,267
82,88,537
65,116,318
32,57,159
67,118,1036
8,1,602
70,93,6
79,79,237
82,88,244
78,97,281
65,98,205
82,12,196
79,89,357
32,88,98
81,84,400
85,88,255
69,108,220
32,73,63
73,65,409
78,94,947
68,81,218
73,96,223
67,79,219
65,111,315
32,72,148
77,95,752
69,79,207
67,126,333
73,92,351
67,88,288
65,128,305
67,99,64
73,142,209
79,27,14
78,98,308
32,110,239
65,172,181
77,51,343
8,91,523
78,96,966
84,108,272
73,71,520
72,84,1272
73,78,458
80,80,33
69,96,190
82,87,200
84,88,195
69,96,140
78,80,332
83,72,277
73,110,225
86,87,343
65,105,159
190,71,408
32,88,357
86,89,1431
65,120,387
76,72,344
83,130,208
65,115,241
82,80,193
84,88,277
65,87,169
78,60,280
32,64,213
49,4,415
54,78,596
48,64,280
111,96,832
72,72,1210
73,102,254
68,98,206
82,98,516
79,84,358
67,72,339
76,80,404
79,80,184
82,109,374
79,62,474
84,185,277
73,80,297
65,96,367
90,80,350
73,94,376
68,97,128
65,8,286
32,94,161
97,107,1368
98,91,209
110,65,343
101,68,170
111,80,759
65,113,152
77,72,159
76,80,320
79,64,222
68,87,195
73,88,241
80,101,368
73,110,280
78,56,200
65,85,256
32,107,237
97,63,959
96,72,263
32,107,176
77,80,178
72,87,476
8,72,192
71,62,779
190,86,453
32,72,280
13,55,979
67,81,629
79,72,185
78,82,228
84,108,346
82,92,82
79,70,63
76,71,184
32,84,224
67,95,225
79,97,194
78,79,320
32,64,223
83,90,240
69,152,221
82,72,160
86,82,372
73,0,338
67,110,39
73,79,207
79,116,184
32,162,344
68,100,167
69,120,187
32,87,63
67,124,284
65,63,308
82,55,93
68,85,239
73,104,478
79,72,155
76,80,199
79,77,176
71,71,233
85,71,160
73,115,225
65,101,351
8,113,764
8,71,755
8,29,11
73,81,967
65,80,256
8,88,807
20,102,817
67,121,242
32,64,230
83,134,393
69,96,194
32,72,167
73,95,1004
78,91,245
68,77,380
73,80,215
67,89,329
65,111,360
32,64,160
68,120,494
73,88,214
69,118,250
84,104,16
65,18,259
32,73,184
83,96,302
73,170,187
78,74,143
32,64,184
83,54,412
65,88,177
76,66,104
78,80,248
79,78,256
78,106,290
79,72,201
8,116,652
8,89,310
8,80,249
160,829,912
190,75,110
8,43,25
188,82,469
32,56,141
188,64,418
8,64,266
