VK,HT,FT
97,86,-2147483648
104,117,284
101,60,414
105,72,808
83,72,216
69,69,223
32,72,177
82,97,305
69,89,192
65,120,263
76,70,184
73,79,241
90,104,209
65,104,214
32,56,135
80,104,416
73,63,232
8,0,623
85,70,520
78,56,215
67,96,590
73,81,204
79,118,103
78,98,249
32,124,168
68,78,145
69,110,252
32,78,124
76,72,72
73,114,233
81,32,468
32,60,176
80,88,402
76,63,189
69,282,350
85,89,364
82,74,199
65,87,88
76,72,11
32,56,465
188,98,686
32,71,200
79,71,567
66,107,632
84,72,150
73,87,477
69,94,223
78,96,191
73,109,86
69,89,248
78,72,191
68,89,239
79,7,265
32,54,243
77,80,397
85,96,296
69,70,117
83,96,137
84,215,142
82,102,185
65,112,213
32,80,224
79,63,624
8,56,469
80,108,343
65,92,112
82,80,190
65,95,107
32,72,167
67,94,294
73,59,219
84,71,418
79,80,351
76,69,208
79,77,177
71,91,303
73,103,323
67,85,322
79,83,250
111,136,512
8,80,928
83,80,618
8,95,1004
20,136,221
83,71,385
67,109,238
85,71,483
76,109,322
84,88,148
73,72,428
86,89,296
79,16,209
8,56,1348
8,83,167
8,76,179
8,30,168
8,56,168
8,79,159
8,73,31
20,136,759
67,80,295
65,112,305
8,138,1046
8,88,446
67,94,704
85,64,263
76,76,571
84,90,295
73,91,416
86,119,342
79,69,284
190,57,221
32,88,210
69,102,175
78,72,264
32,110,176
66,66,421
82,87,402
79,107,353
86,86,465
8,85,602
67,120,308
65,112,156
76,84,429
32,95,175
83,103,191
69,104,236
32,64,80
8,98,1133
8,268,215
8,107,48
68,80,1010
69,141,184
66,71,343
84,80,513
8,121,973
73,97,611
84,89,400
79,88,224
32,47,290
51,80,540
48,72,252
48,63,144
77,84,353
76,81,440
188,111,1289
13,86,480
83,88,418
69,104,254
32,56,110
82,78,256
69,90,256
65,131,94
76,67,277
73,72,226
90,112,304
65,122,56
32,64,59
73,80,216
78,72,142
8,85,538
8,96,179
73,72,1084
78,92,231
84,141,447
69,122,309
82,116,85
67,96,309
79,92,256
78,73,263
83,133,264
8,96,1410
83,102,556
85,96,194
76,71,356
84,83,459
65,156,189
32,72,234
67,108,443
79,82,225
78,78,330
32,64,224
67,76,238
82,122,208
85,72,95
71,64,744
73,56,376
65,169,2
32,88,114
68,61,165
69,72,200
32,72,115
84,84,914
79,80,222
82,71,214
65,116,428
88,10,301
190,71,289
73,136,213
13,80,406
83,90,498
69,98,424
32,64,152
82,114,154
69,88,231
65,89,286
76,88,310
73,80,253
90,88,404
65,95,229
32,48,195
73,78,515
67,100,51
32,83,297
67,103,532
79,65,269
78,117,251
32,73,224
84,97,310
69,88,242
82,107,62
65,89,329
80,83,380
73,96,230
65,113,184
32,56,237
81,101,421
73,193,311
69,80,127
32,56,160
73,95,808
78,100,240
68,112,330
73,89,244
67,72,231
65,129,126
32,88,201
67,90,1256
79,80,168
78,64,244
68,93,388
85,91,274
67,80,312
84,73,202
65,151,385
32,89,224
69,77,332
88,1,320
80,82,489
69,80,199
67,100,202
84,78,217
65,82,236
78,82,150
84,95,140
69,104,188
190,89,912
78,88,204
79,95,189
