VK,HT,FT
97,96,-2147483648
102,136,208
96,81,177
105,162,307
80,72,280
65,80,271
67,125,355
73,72,216
69,118,223
78,81,201
84,89,242
69,82,65
32,55,189
81,128,326
85,101,192
69,118,171
32,32,72
69,78,897
32,64,114
83,104,223
32,87,199
69,81,199
86,79,344
65,88,243
76,92,358
85,88,246
65,86,142
68,87,281
65,86,208
32,110,212
80,162,464
79,80,136
82,95,251
32,79,159
67,96,586
73,80,207
82,79,256
85,88,370
71,67,360
73,64,192
65,142,48
32,89,85
188,171,747
32,72,134
83,181,123
69,96,200
32,114,119
69,73,175
76,92,258
8,110,1274
69,80,327
8,135,1217
8,80,190
8,0,178
8,57,167
8,80,25
73,72,1056
78,100,175
68,96,329
73,85,180
67,75,371
65,108,366
78,63,200
68,65,638
79,56,223
32,108,253
67,95,389
79,71,134
78,80,251
68,72,218
85,79,257
67,103,263
84,80,199
65,122,227
32,70,119
69,102,205
88,98,483
80,105,306
69,96,197
67,117,299
84,82,51
65,60,203
78,108,405
84,95,274
69,80,56
188,108,1088
32,139,720
89,95,568
65,81,360
32,152,156
81,119,257
85,103,129
69,128,209
32,64,153
83,91,499
69,80,202
32,67,112
78,87,305
73,60,332
69,83,234
71,89,295
65,86,29
32,57,160
65,95,221
32,55,124
76,74,364
65,119,154
32,0,67
67,114,328
73,94,130
82,104,271
85,87,285
71,97,474
73,67,127
65,132,22
225,945,865
190,80,649
32,95,288
83,88,950
69,112,150
32,48,53
76,64,471
69,102,496
32,92,168
69,98,109
88,107,470
80,86,268
76,68,177
73,96,241
67,106,408
65,116,525
78,72,210
32,64,604
82,112,144
73,129,151
69,119,145
83,72,231
71,122,248
79,81,283
83,121,201
32,118,175
89,89,813
32,118,272
82,104,256
69,105,282
83,104,215
80,105,639
69,88,272
84,86,225
65,105,125
32,81,152
68,97,168
69,78,191
67,95,580
73,102,230
83,137,292
73,80,264
79,139,176
78,76,303
32,104,200
68,97,138
69,104,206
32,136,13
76,93,399
65,104,167
32,15,143
80,94,275
65,88,135
67,74,385
73,74,196
69,101,213
78,88,430
84,86,294
69,128,81
190,89,945
32,69,281
13,133,1208
83,104,868
69,143,215
32,33,143
72,76,270
65,61,176
66,92,215
76,88,525
59,57,426
8,72,26
65,119,292
32,72,271
67,95,1054
79,81,208
78,87,132
32,70,188
70,72,1125
65,40,454
77,103,301
73,81,195
76,63,372
73,77,251
65,80,135
82,88,192
69,80,186
83,124,217
190,65,1117
32,101,216
13,64,1177
76,124,241
65,110,206
32,95,230
80,72,398
65,89,146
67,11,337
73,88,198
69,112,248
78,80,337
84,105,279
69,88,132
32,63,140
77,64,412
85,104,296
69,73,216
83,106,240
84,79,131
82,77,191
65,112,154
32,92,197
77,83,450
69,109,239
74,56,448
79,71,416
82,97,179
73,106,192
65,101,326
32,120,119
68,80,239
69,64,200
76,102,344
32,72,259
8,71,1204
8,56,157
8,99,176
8,95,9
76,68,585
69,129,143
86,87,389
69,88,27
32,64,98
68,103,307
69,94,192
76,124,337
32,116,313
67,96,357
85,88,119
65,99,194
82,80,294
68,103,160
79,97,588
8,180,790
8,99,253
8,72,197
8,69,216
8,56,151
85,88,1209
65,80,297
68,66,270
82,142,184
79,114,634
32,33,236
188,79,856
32,94,183
80,93,904
79,69,120
82,87,460
32,64,182
59,88,786
8,76,232
8,63,26
8,92,152
8,0,184
8,64,48
8,0,49
8,0,153
8,0,171
188,78,1272
32,72,21
67,141,293
65,88,448
84,87,177
82,80,330
8,88,764
65,157,270
82,72,248
83,88,495
73,106,256
83,123,119
32,52,326
107,144,642
78,87,323
79,64,223
78,80,497
79,89,252
