VK,HT,FT
97,198,-2147483648
99,104,694
101,81,415
104,80,1255
8,0,283
8,80,49
8,81,184
8,0,26
160,366,219
80,104,527
84,87,361
69,104,168
32,106,229
67,89,243
85,83,158
82,71,232
83,88,349
65,95,216
78,108,519
68,96,133
79,73,118
32,87,239
73,79,419
78,103,60
84,99,307
69,80,201
82,88,89
78,135,216
65,134,188
67,104,52
73,189,172
79,74,96
78,72,333
32,67,280
80,155,435
65,80,168
82,103,189
65,104,163
32,75,140
69,86,441
83,129,243
84,97,80
85,66,495
68,103,411
8,67,608
8,0,30
8,80,48
8,22,145
8,72,185
69,99,1222
83,131,240
84,80,192
85,116,515
68,87,408
73,91,199
79,108,142
32,43,405
68,55,145
69,95,159
32,65,136
68,151,1029
79,75,34
76,54,173
79,76,165
82,162,163
32,118,222
65,100,200
66,116,355
68,157,121
79,86,89
77,116,198
73,73,227
78,109,139
65,128,258
76,89,380
32,87,583
84,95,384
73,95,512
80,89,419
79,65,113
32,96,287
67,88,671
79,86,142
76,56,172
73,104,303
67,112,375
79,77,56
32,72,2
8,93,1057
190,87,991
32,77,63
160,219,111
83,101,296
69,56,200
32,84,123
82,75,80
69,64,192
65,107,263
76,95,268
73,135,200
90,98,268
65,88,235
82,127,356
79,71,368
78,25,263
32,87,184
69,91,177
83,110,198
84,91,191
85,77,197
68,130,170
73,187,199
79,117,129
83,135,72
32,88,233
67,129,533
79,104,256
77,60,861
80,121,398
76,79,36
69,111,204
77,64,271
69,62,164
78,97,352
84,96,280
65,136,312
82,91,299
73,132,264
79,81,135
79,112,392
8,127,788
83,112,765
32,11,224
160,552,315
56,69,148
69,104,591
67,113,117
79,88,290
71,24,500
82,14,213
65,112,173
70,96,200
73,100,372
65,88,78
32,80,169
89,96,509
32,101,201
76,66,491
65,124,125
66,87,277
79,41,434
82,87,62
65,93,275
84,117,401
79,89,192
82,88,185
73,9,194
79,112,144
160,261,462
57,79,111
32,95,376
83,63,232
73,72,220
69,71,250
78,80,176
68,94,225
79,72,208
32,80,243
69,85,138
83,86,207
84,81,136
79,95,497
83,82,266
32,86,881
8,88,469
8,65,218
8,0,175
8,63,26
32,64,395
8,88,761
8,96,216
32,80,261
8,152,1375
8,80,214
32,71,610
8,66,1447
8,0,648
32,80,786
8,80,1236
8,65,191
8,18,185
32,72,485
8,88,1114
8,0,280
8,72,25
8,71,41
8,69,48
8,81,29
8,0,164
8,0,26
8,89,30
32,112,592
8,72,902
8,72,602
32,104,774
8,80,869
8,75,537
32,64,1128
8,110,760
8,0,192
32,69,520
8,88,586
8,49,191
8,72,176
8,96,161
8,0,1299
8,74,194
8,66,49
8,0,49
8,28,174
8,49,26
32,116,778
160,256,180
83,107,188
69,112,223
68,79,212
73,134,200
77,92,204
69,72,218
78,81,182
84,97,188
79,72,431
32,110,261
85,89,54
82,87,218
73,88,127
78,100,260
65,98,206
82,88,280
73,103,279
79,79,168
32,89,420
73,80,318
78,80,191
70,96,282
76,81,241
65,62,72
77,100,442
65,82,89
84,80,184
79,78,214
82,56,191
73,104,208
79,131,137
190,63,388
32,71,249
13,104,871
160,216,1348
83,139,373
69,79,192
32,95,200
73,91,916
78,100,206
84,79,280
69,121,92
82,72,48
80,109,456
82,70,253
69,59,216
84,80,176
65,112,459
32,57,128
67,100,388
85,71,183
65,130,180
68,84,456
82,90,215
79,88,166
32,118,368
67,88,242
79,70,269
77,69,614
79,11,186
32,57,269
73,82,377
78,84,208
70,64,280
69,104,168
67,80,326
67,97,160
73,92,231
79,141,148
78,95,294
32,132,176
85,107,509
82,103,353
73,158,451
78,88,135
65,128,201
82,88,166
73,91,0
65,150,392
190,65,151
32,71,240
160,144,160
83,87,512
69,98,224
32,72,308
73,86,513
78,82,46
68,80,326
73,86,247
67,80,142
65,137,395
32,72,146
67,72,255
73,83,18
80,104,210
82,127,197
79,66,268
70,74,292
76,88,119
79,80,184
88,71,493
65,112,305
67,96,381
73,88,216
78,73,240
65,107,269
32,112,152
101,88,264
96,114,197
96,73,176
32,177,277
67,88,169
65,91,192
68,80,234
65,88,310
32,80,244
49,92,782
50,97,215
32,78,498
72,89,269
83,129,253
190,63,1286
32,70,223
160,214,410
80,88,1174
65,79,258
82,100,249
65,70,117
67,97,426
69,135,135
84,118,174
65,113,116
77,95,256
79,88,369
76,96,192
0,765,253
32,115,184
101,64,231
100,64,689
101,112,240
32,84,224
77,64,890
71,88,360
32,115,246
67,148,135
65,90,485
68,16,240
65,97,272
32,89,650
56,72,307
32,71,278
72,103,550
83,114,260
190,72,518
32,73,153
160,1500,157
80,104,382
65,88,240
85,92,312
84,76,233
65,125,2
83,109,231
32,83,160
68,78,224
69,104,204
32,76,79
65,130,209
76,20,267
65,144,251
82,20,91
77,103,485
65,157,192
190,80,441
32,77,207
160,277,419
67,110,336
79,121,165
78,88,234
84,100,189
82,80,252
79,54,545
76,67,217
32,110,270
65,104,167
77,89,134
66,86,139
85,80,143
76,0,231
65,118,159
84,69,384
79,98,439
82,87,408
73,189,406
79,53,182
160,351,1026
69,103,223
78,115,256
32,47,208
67,107,947
79,95,225
78,96,213
68,81,276
73,86,299
67,130,316
73,64,216
79,125,6
78,98,228
69,83,144
83,64,263
32,130,73
68,112,230
69,109,206
32,79,75
65,104,38
76,108,198
84,92,224
65,93,432
32,78,184
83,115,303
65,80,134
78,63,160
65,96,181
84,96,232
79,97,402
82,88,339
73,87,200
65,96,1077
76,99,390
