VK,HT,FT
97,72,-2147483648
97,61,156
97,80,151
100,20,188
13,89,551
80,56,1446
65,96,248
67,106,352
73,80,214
69,88,176
78,88,165
84,96,59
69,87,179
32,81,253
67,67,343
79,81,298
78,63,248
32,88,194
66,64,277
85,80,318
69,90,192
78,72,227
65,112,304
32,71,56
69,88,415
67,89,690
8,90,555
86,112,408
79,96,320
76,21,229
85,74,241
86,96,541
8,75,648
73,71,421
8,105,835
8,99,165
85,81,1192
67,87,230
73,90,117
79,125,185
78,64,284
32,123,216
67,124,422
76,84,256
73,80,243
78,79,189
73,124,276
67,80,189
65,106,323
32,74,145
188,55,756
32,87,203
65,113,327
70,117,320
69,131,228
66,80,473
70,3,817
8,129,319
8,80,48
66,89,40
82,113,224
73,69,50
76,94,265
32,71,296
188,92,687
32,71,200
8,136,1048
8,0,239
8,0,295
8,88,48
8,63,159
8,0,165
82,81,1188
73,96,237
76,55,421
32,81,211
8,0,319
188,64,896
32,110,209
8,67,1078
8,72,198
8,119,199
188,72,1438
32,86,135
8,186,566
8,76,256
32,72,1160
78,88,322
65,72,248
66,66,287
68,99,248
79,72,107
77,71,216
69,109,427
78,88,196
32,80,215
8,99,1185
8,56,239
8,96,57
8,80,500
8,59,59
8,92,170
8,83,175
8,0,30
8,63,471
65,133,469
66,65,280
68,116,256
79,80,167
77,63,212
69,115,317
78,88,167
32,89,224
66,64,281
76,100,430
65,61,133
78,89,129
68,84,256
79,87,68
32,74,240
68,92,279
69,112,178
80,79,400
82,65,190
69,80,161
83,95,623
73,110,206
66,104,299
76,86,406
69,119,147
32,79,132
73,86,254
32,47,117
73,78,342
78,69,267
68,96,304
79,72,89
76,77,208
79,75,176
82,115,42
79,65,473
190,69,707
162,312,467
86,56,262
8,56,1263
80,109,348
65,59,150
67,107,523
73,56,183
69,96,221
78,83,168
84,79,233
69,112,124
32,92,208
67,112,466
79,63,271
78,72,319
32,75,211
66,33,344
85,97,286
69,106,188
78,72,179
65,150,270
32,64,131
69,80,263
86,95,386
79,86,253
76,49,210
85,115,291
67,123,239
73,98,231
79,111,104
78,100,278
32,125,194
67,112,353
76,81,247
73,79,230
78,24,235
73,91,362
86,85,443
8,204,557
67,146,1012
65,104,159
32,72,117
188,150,478
32,89,189
65,86,173
66,109,416
69,104,176
70,72,214
82,63,851
73,64,352
76,96,263
188,64,1429
32,121,195
83,68,1037
73,102,158
78,88,243
32,54,179
68,2,107
79,71,190
76,24,192
79,81,145
82,35,125
13,81,871
65,151,447
76,86,263
32,87,222
69,80,399
88,97,338
65,96,293
77,86,228
65,140,20
69,57,106
78,56,176
32,64,224
70,118,409
73,106,240
83,85,255
73,89,209
67,126,322
79,63,200
32,96,348
65,109,254
66,80,325
68,112,243
79,89,97
77,106,145
69,24,243
78,86,191
32,89,100
66,64,441
76,95,473
65,122,173
78,88,225
68,87,313
79,78,252
32,75,255
68,94,152
69,92,254
80,105,404
82,83,253
69,61,201
83,63,271
73,95,199
66,89,392
76,71,449
69,123,159
32,80,174
69,104,323
32,104,152
73,80,685
78,86,236
68,121,244
79,63,208
76,66,162
79,74,180
82,79,477
79,80,199
190,79,1009
32,18,304
80,72,642
65,89,136
67,88,353
73,80,243
69,108,202
78,81,160
84,97,270
69,88,259
32,72,158
67,70,588
79,72,244
78,63,31
32,64,12
66,80,379
85,80,258
69,88,198
78,84,208
65,155,285
32,25,115
69,76,242
86,105,376
79,80,338
76,72,196
85,84,259
67,136,280
73,34,199
79,126,118
78,75,327
190,83,680
32,101,200
65,100,547
66,72,126
68,73,278
79,101,197
77,73,223
69,48,240
78,88,193
32,79,205
66,87,396
76,92,473
65,151,183
78,99,224
68,87,126
79,102,213
32,72,231
68,102,283
69,112,191
80,101,215
82,67,365
69,130,200
83,95,268
73,111,356
66,69,329
76,15,435
69,79,259
32,69,129
69,80,152
32,57,152
73,95,295
78,88,242
68,95,263
79,82,210
76,74,200
79,102,175
82,88,240
82,81,172
79,120,362
80,41,161
8,88,492
8,49,199
8,0,191
79,72,832
190,68,1409
13,64,266
32,47,304
76,65,407
65,112,136
66,86,287
79,80,399
82,87,214
65,99,421
84,79,397
79,100,413
82,99,330
73,193,504
79,104,141
32,64,221
83,104,192
80,80,315
8,72,737
111,87,617
80,80,738
188,80,413
32,89,197
69,88,1122
67,139,72
79,98,220
71,87,372
82,101,200
65,116,142
68,88,318
8,120,607
70,81,936
73,87,445
65,123,160
32,80,184
83,33,949
111,73,1067
80,58,923
13,74,448
83,96,427
69,113,176
32,79,392
73,80,290
78,99,190
68,101,743
73,52,442
67,96,230
65,111,272
32,90,191
67,92,387
73,60,224
80,82,665
82,72,216
79,79,336
111,88,918
32,87,972
84,89,225
82,86,233
73,210,556
77,97,208
69,82,222
66,89,233
85,86,247
84,80,269
73,118,435
78,72,256
65,110,206
13,110,566
79,83,263
8,144,776
80,72,369
65,71,240
85,79,431
84,98,121
65,73,112
83,76,223
32,73,122
68,85,169
69,80,199
32,99,115
65,82,254
76,83,358
65,95,134
84,82,919
8,122,1038
82,89,1432
77,89,221
65,119,279
78,86,336
79,81,222
32,137,290
78,81,303
79,127,257
