VK,HT,FT
97,64,-2147483648
103,102,135
100,72,210
103,23,318
13,80,479
80,56,1033
65,127,98
67,130,336
73,88,217
69,84,224
78,81,184
84,87,162
69,98,165
32,86,255
70,18,1134
69,83,248
77,24,232
69,112,128
78,96,227
73,80,234
78,72,192
65,98,285
32,1,91
68,80,202
69,92,37
32,64,79
8,69,1245
20,111,489
80,101,354
51,128,747
50,127,1146
8,64,200
49,120,248
32,72,41
65,103,304
0,108,319
79,78,218
68,112,255
8,119,558
83,80,325
32,158,199
68,98,245
69,80,218
32,111,84
69,148,121
32,80,145
68,58,270
65,103,232
68,77,240
32,72,86
81,91,210
85,37,200
69,102,198
32,74,132
73,85,279
78,84,265
8,84,761
8,57,227
8,35,176
8,80,168
8,88,26
8,74,32
8,0,191
8,64,48
8,0,174
8,72,24
8,89,183
8,0,25
8,0,1214
8,0,26
8,134,25
8,0,361
8,80,31
8,87,24
8,79,156
8,0,51
8,64,24
8,0,26
8,80,271
8,69,216
8,78,156
8,0,255
8,22,24
8,64,677
8,0,1315
8,0,26
8,0,145
8,0,26
8,0,403
8,0,171
8,0,24
8,0,144
8,80,156
8,61,63
8,0,30
8,22,29
8,0,26
8,263,25
8,83,176
8,0,48
8,0,176
8,56,47
8,0,192
8,0,24
8,0,30
8,80,30
8,0,184
8,80,26
20,95,805
80,77,287
65,104,271
67,81,352
73,75,468
69,72,200
78,92,184
84,112,273
69,86,112
8,125,522
8,56,230
8,0,185
8,81,150
8,80,186
8,0,114
8,0,168
8,0,160
8,0,24
8,79,160
8,83,28
8,0,142
8,72,27
8,0,273
8,0,161
8,83,398
83,88,604
69,107,205
32,72,28
82,80,207
69,96,184
65,144,208
76,105,264
73,80,200
90,104,40
65,93,215
32,53,130
76,86,318
76,87,153
65,111,415
77,72,263
68,98,279
79,97,266
32,75,267
84,97,83
69,96,185
76,79,472
69,95,125
70,103,387
79,77,202
78,88,511
73,87,177
122,305,535
122,234,513
8,73,25
8,84,500
8,83,312
8,0,160
8,65,30
8,0,208
8,23,26
8,109,208
8,52,176
8,0,152
8,0,48
8,72,24
77,77,536
65,87,221
68,92,298
79,103,248
32,116,224
84,97,675
69,107,188
32,89,169
123,441,761
8,47,24
76,72,346
69,72,207
70,15,679
79,79,189
8,58,918
8,72,257
8,56,164
8,9,168
8,72,151
8,0,26
65,91,1195
32,94,224
76,97,247
65,119,117
32,57,144
67,130,489
79,96,216
77,71,298
73,80,45
83,85,274
69,122,207
82,110,213
73,83,321
65,127,257
8,88,1215
8,120,166
8,53,196
8,0,173
65,77,188
82,88,213
73,108,318
65,151,320
32,129,109
68,73,221
69,91,178
32,58,79
66,83,342
85,98,367
82,98,473
88,103,286
8,72,578
90,104,139
65,110,191
67,81,113
79,122,276
32,90,226
188,79,1003
32,78,228
8,56,528
8,72,159
188,81,935
32,80,208
81,112,386
85,61,225
73,137,102
69,140,153
78,88,188
32,71,236
82,33,153
69,92,183
83,49,236
80,80,296
79,87,164
78,77,405
68,95,209
69,162,267
32,98,117
69,104,244
83,121,240
32,80,151
76,56,614
65,98,144
32,89,189
79,63,630
70,95,406
73,79,141
67,104,248
73,66,135
65,120,253
76,89,225
32,98,209
83,64,630
85,96,229
79,64,625
32,75,240
71,90,390
79,102,536
78,92,231
90,95,387
65,80,264
76,56,239
69,65,257
83,95,239
8,96,567
90,79,153
32,64,207
160,250,1417
56,88,122
32,80,288
83,80,146
69,118,233
32,98,135
78,87,319
73,96,255
69,155,306
71,101,368
65,83,285
32,79,105
65,98,289
32,35,31
68,111,447
65,88,175
82,73,204
32,79,939
76,64,442
69,72,101
74,60,699
65,122,144
71,64,368
79,83,255
160,334,153
57,15,120
8,87,552
8,0,242
8,64,191
8,0,30
71,50,272
65,91,62
74,79,296
79,55,434
8,55,460
80,87,343
190,82,944
8,0,191
32,92,357
80,73,582
123,408,708
80,72,861
65,56,239
82,101,280
65,96,112
32,62,160
83,58,141
79,69,254
76,88,187
73,112,239
67,76,135
73,64,178
84,101,256
65,88,399
