VK,HT,FT
97,148,-2147483648
96,68,248
99,104,359
101,109,395
80,110,552
65,113,262
67,88,360
73,151,204
69,95,192
78,46,214
84,96,264
69,104,241
32,56,256
8,0,1417
8,8,247
8,0,46
8,0,192
8,20,185
8,64,187
8,93,164
8,64,25
8,0,26
8,72,31
20,164,728
80,80,336
65,104,240
67,96,398
73,115,233
69,88,248
78,72,223
84,80,271
69,100,117
32,80,182
70,80,353
69,103,153
77,97,354
69,95,143
78,91,274
73,56,365
78,72,388
65,120,208
8,0,1298
8,60,183
8,58,168
8,63,159
8,65,198
8,53,179
8,11,154
8,0,30
67,106,751
79,118,260
78,63,243
32,107,167
77,72,224
65,80,137
76,73,97
32,116,279
67,112,7
79,72,191
78,83,248
84,56,232
82,92,185
79,76,40
76,73,329
32,78,153
77,88,312
84,105,256
66,88,357
188,81,1280
32,80,208
83,101,1274
69,71,211
32,95,163
82,80,235
69,87,179
8,61,881
69,106,1400
67,95,389
73,80,222
66,71,314
69,104,114
32,64,109
76,78,384
65,144,160
78,95,520
61,121,492
8,83,24
8,56,26
66,80,823
79,71,143
82,80,344
65,104,321
84,87,470
79,81,514
82,157,172
73,22,247
79,90,136
32,129,608
67,88,167
79,71,130
78,80,232
32,80,335
65,114,448
67,98,360
73,77,264
68,162,129
79,46,239
83,127,311
73,80,232
83,120,29
32,33,256
77,55,166
84,104,216
66,103,650
32,98,280
188,71,541
32,92,193
83,88,77
69,91,224
32,71,146
73,96,306
78,111,245
73,85,199
67,72,430
73,87,377
65,96,268
32,65,120
84,85,371
84,63,152
79,72,407
32,86,272
188,89,907
32,62,213
8,161,592
20,159,1000
80,81,260
20,117,250
77,56,781
65,124,136
76,59,260
32,88,248
69,111,334
83,104,207
84,70,146
65,103,134
68,73,247
79,94,232
32,64,247
71,97,364
69,88,204
78,72,511
69,85,152
82,87,216
65,127,386
76,80,356
188,64,247
32,84,240
77,72,472
65,89,171
76,72,279
32,73,223
72,101,1232
73,67,408
71,1,280
73,79,126
69,95,208
78,63,152
8,76,667
8,64,232
8,81,168
8,23,201
8,72,383
8,0,175
8,72,160
8,2,48
8,0,184
8,182,25
8,0,26
32,107,766
77,88,355
65,80,243
76,64,263
65,95,116
32,72,150
72,88,1209
73,72,426
71,88,450
73,75,228
69,69,224
78,76,183
69,100,128
32,64,47
71,75,605
69,85,173
78,88,404
69,81,140
82,63,192
65,73,305
76,64,118
190,101,945
32,51,295
8,72,870
8,87,280
188,103,1184
32,97,159
77,86,135
85,96,342
76,72,423
84,115,282
73,90,284
80,104,262
76,88,136
69,104,169
83,92,250
32,41,134
70,118,733
79,76,212
67,87,231
79,80,166
83,86,313
32,19,127
73,80,424
78,110,246
70,104,296
69,118,89
67,54,287
67,96,170
8,92,1123
67,120,536
73,105,224
79,134,104
78,95,257
8,100,1126
79,71,227
83,113,153
79,83,247
83,96,407
8,81,603
8,65,160
8,54,173
8,0,176
83,88,557
79,72,184
83,104,114
188,87,814
32,56,436
66,64,491
82,112,246
65,124,248
68,89,284
73,80,131
80,88,361
83,89,360
73,89,185
81,92,36
85,80,272
73,171,172
67,80,375
65,84,173
190,60,471
32,85,240
13,100,1401
65,104,343
78,48,202
65,103,203
78,80,120
68,86,241
79,123,136
78,83,256
79,89,202
32,88,222
84,88,150
84,81,152
79,82,465
32,63,284
8,73,929
8,78,247
8,0,255
8,65,30
8,126,182
8,81,30
8,82,146
8,72,29
8,0,25
8,0,26
8,0,242
8,106,25
8,80,304
8,0,184
8,0,30
190,97,1116
32,98,264
65,101,719
66,105,352
65,96,115
78,79,253
68,66,263
79,80,245
78,72,256
79,87,375
32,64,223
68,71,91
69,51,176
32,58,164
84,89,322
84,89,150
79,64,258
190,86,1270
32,109,180
8,10,1101
8,98,501
8,0,160
13,135,960
76,98,167
65,72,102
66,64,166
79,13,215
160,432,675
190,43,233
32,68,247
67,88,110
79,97,309
76,94,205
32,117,272
49,113,772
57,64,145
50,139,1030
111,96,555
71,13,1147
66,117,506
32,95,488
104,121,1214
110,55,376
100,109,248
111,73,754
71,71,1005
82,110,240
99,56,331
110,63,1154
105,106,396
102,55,319
111,89,938
72,72,799
84,72,251
79,56,564
99,73,144
98,24,207
111,81,416
72,95,1066
66,80,415
97,63,1159
97,80,264
111,80,1240
71,56,816
76,68,1019
85,64,311
67,104,272
69,142,256
77,35,349
73,58,266
65,56,240
99,127,577
97,96,223
100,2,357
111,83,728
85,58,902
82,56,193
69,96,209
65,15,331
101,80,480
97,55,264
111,80,997
67,76,992
82,104,432
69,80,183
65,73,389
84,56,467
97,77,1343
110,82,263
98,110,279
111,63,553
70,73,839
65,88,365
76,10,568
97,80,906
97,77,168
100,71,210
111,87,772
84,80,1214
71,79,109
79,65,537
103,56,13
110,94,390
104,104,288
111,120,270
84,76,1044
71,29,503
97,72,921
97,66,185
111,64,961
78,73,194
65,64,144
97,60,727
99,100,825
98,79,640
111,96,708
75,63,472
99,131,266
110,88,465
102,178,169
111,81,624
67,96,485
76,72,244
105,145,1045
102,56,714
111,63,756
20,103,806
80,63,822
72,80,1228
32,92,173
103,79,210
110,73,400
97,80,812
111,96,589
80,68,1229
67,95,570
79,104,234
50,109,1121
100,72,576
97,78,150
111,80,365
83,96,195
65,162,182
84,73,403
102,72,240
99,64,304
111,95,648
80,104,927
79,112,159
50,94,995
99,88,990
99,109,354
111,15,619
72,82,1007
67,112,233
79,96,304
51,120,652
98,79,1263
101,106,187
8,87,158
8,79,26
8,0,30
98,96,169
101,112,246
13,40,843
8,48,208
20,135,1030
80,124,320
20,140,107
8,136,31
80,88,846
13,63,306
70,128,728
65,110,368
76,63,126
84,79,343
65,92,103
32,87,165
79,56,324
82,86,192
73,78,536
78,72,452
65,128,318
8,138,650
8,56,214
8,95,133
8,61,174
8,0,180
79,101,1488
82,97,225
73,72,160
78,88,272
65,112,197
190,64,1351
46,120,164
