VK,HT,FT
97,79,-2147483648
104,71,329
99,72,555
103,83,255
76,55,295
65,122,222
32,45,228
80,72,491
65,105,120
67,89,474
73,72,224
69,99,158
78,88,152
84,112,311
69,96,151
32,87,151
82,72,184
69,96,184
73,150,514
78,71,580
71,91,383
82,89,195
69,92,140
83,80,217
65,144,226
32,64,147
65,135,192
32,55,161
8,109,1367
8,72,189
80,94,98
79,111,126
82,104,66
32,83,155
71,72,391
85,80,430
65,107,229
82,87,267
68,91,230
73,47,228
65,97,163
32,67,152
82,126,144
69,104,216
70,67,240
73,118,170
69,13,139
82,60,217
73,88,199
69,97,274
78,72,184
68,80,272
79,64,220
32,48,231
81,126,407
85,102,145
69,109,243
32,96,133
65,104,313
89,87,1
69,80,207
82,72,205
32,100,22
83,72,283
69,112,199
32,80,136
82,71,199
69,81,209
84,72,641
73,80,488
82,111,222
65,121,392
32,98,157
80,97,556
79,66,156
82,89,309
32,99,25
70,79,306
65,101,387
76,55,287
84,104,266
65,51,216
32,82,178
68,95,121
69,128,161
32,112,87
65,104,240
84,88,266
69,80,195
78,80,512
67,80,288
73,43,224
79,120,89
78,122,296
32,87,191
77,84,237
69,72,277
68,97,232
73,80,213
67,91,176
65,95,408
190,71,521
32,58,98
13,126,1232
69,88,359
83,87,248
32,84,193
69,76,151
86,95,335
65,120,176
76,72,377
85,88,96
68,61,312
65,81,272
32,112,157
80,158,188
79,76,149
82,199,195
32,73,150
77,83,607
69,95,174
68,99,232
73,122,301
67,88,257
81,136,231
65,56,120
32,89,418
68,80,105
69,126,192
32,74,175
71,104,469
85,68,194
65,103,110
82,116,209
68,42,214
73,12,417
65,128,108
32,99,130
81,104,252
85,89,201
69,93,207
32,79,80
73,93,604
8,152,667
8,74,144
8,98,184
8,0,833
8,71,0
8,63,26
188,104,1063
32,72,135
83,80,247
73,97,158
69,72,252
78,81,175
68,115,206
79,42,210
32,53,227
69,97,178
88,132,428
65,104,275
77,82,199
69,91,185
78,65,171
32,95,202
78,88,303
69,84,241
85,80,405
82,101,229
79,77,8
76,75,217
79,85,184
71,72,502
73,80,91
67,42,310
79,72,284
32,56,230
78,80,245
79,80,242
82,83,285
77,72,111
65,111,95
76,54,201
32,72,247
71,67,326
70,247,320
76,49,344
65,102,190
83,80,401
71,72,671
79,65,299
87,107,589
32,71,917
49,88,362
53,136,419
111,128,479
49,90,492
53,102,292
190,136,5
32,72,220
78,95,962
79,85,288
32,101,287
70,141,430
79,64,472
67,81,375
79,65,196
32,95,320
77,105,162
79,80,283
84,22,320
82,103,165
8,121,772
79,84,329
82,88,168
32,64,176
78,67,383
73,58,173
32,22,4
77,57,386
69,55,173
78,80,184
73,96,257
78,72,191
71,149,258
85,89,514
69,88,160
190,103,1042
8,152,500
8,64,129
8,90,26
79,99,1087
188,66,309
32,69,225
69,95,399
88,110,374
79,95,129
75,63,11
73,80,271
8,80,1044
8,69,166
8,63,175
8,55,167
8,54,188
66,75,230
69,96,168
65,115,223
66,185,433
8,56,584
8,61,194
8,89,25
8,0,162
8,141,26
8,12,25
8,71,24
76,103,342
8,78,756
8,86,27
69,95,919
79,107,183
190,80,1150
32,74,223
83,155,615
73,120,238
78,91,216
32,112,114
67,115,597
69,126,264
70,88,305
65,99,247
76,72,257
69,87,230
65,65,216
190,72,560
32,155,201
13,45,803
82,77,320
69,81,372
70,3,229
73,117,203
69,42,174
82,157,200
69,79,224
32,72,175
82,64,279
69,79,190
84,109,766
73,88,502
82,70,198
65,102,476
82,113,250
32,119,301
73,105,436
78,103,264
70,103,135
79,89,257
82,95,217
77,61,220
69,112,190
32,64,80
84,96,399
79,90,570
77,88,208
79,65,102
71,95,318
82,124,264
65,80,199
70,133,6
73,95,346
65,159,96
67,110,318
79,62,191
32,118,513
80,78,125
65,88,191
82,80,295
65,129,116
32,78,104
81,96,1098
85,78,228
69,120,308
32,80,144
83,109,282
69,111,207
65,146,415
32,64,160
69,136,189
86,106,433
65,96,222
76,56,301
85,63,310
65,71,126
68,87,238
79,65,264
32,64,246
80,113,746
79,52,147
82,96,292
32,25,241
83,104,328
73,98,246
32,152,220
78,80,314
69,85,167
85,80,306
82,32,334
79,77,285
76,64,235
79,59,200
71,87,398
79,80,706
32,80,243
68,88,246
69,90,169
32,71,67
67,118,179
65,104,155
66,64,309
69,88,227
67,88,811
69,88,236
82,67,201
65,93,343
190,62,666
32,87,899
13,72,1108
83,90,411
69,105,215
32,88,98
73,87,262
78,73,235
70,74,377
79,80,294
82,68,280
77,95,217
65,77,243
32,64,138
81,105,414
85,80,217
69,87,227
32,63,103
68,113,199
73,89,200
67,64,217
72,92,274
79,114,19
32,95,224
84,88,322
82,80,219
65,35,440
77,88,477
73,109,247
84,121,301
69,119,105
32,130,175
76,88,417
79,78,184
32,113,233
84,92,324
69,87,304
78,81,176
68,70,318
82,72,228
65,96,111
32,62,203
81,113,281
85,89,216
69,95,160
32,92,163
71,89,558
69,114,181
83,88,257
84,97,251
73,85,485
79,118,170
78,58,311
65,104,216
82,71,70
32,72,192
69,86,238
78,16,246
32,80,135
83,89,639
69,97,248
67,70,77
84,88,214
79,70,477
82,74,122
32,64,134
68,4,224
69,96,151
32,86,85
73,102,356
77,73,349
65,86,208
71,87,448
69,88,339
78,72,262
69,127,113
83,112,274
190,63,547
32,48,13
8,56,91
8,0,501
67,119,766
79,72,360
8,9,784
8,49,375
8,55,194
8,59,175
8,64,157
8,73,191
8,0,168
8,0,240
8,64,406
69,88,639
88,104,335
80,74,294
82,56,428
69,116,192
83,86,185
79,91,447
8,57,407
20,142,313
32,96,846
8,0,882
65,124,809
32,57,152
69,126,230
76,55,290
32,113,300
8,126,840
8,97,160
8,72,8
8,0,163
8,93,167
65,98,1005
8,95,1247
20,234,801
65,104,895
32,72,160
69,105,478
76,111,251
32,81,294
68,75,200
69,60,198
83,127,199
69,93,214
79,104,230
32,64,224
68,88,152
69,110,193
32,64,64
13,80,861
83,116,154
69,104,130
32,71,102
82,103,560
69,105,192
84,119,161
73,72,447
82,97,275
65,76,248
32,57,169
83,97,303
73,123,224
78,80,189
32,86,209
77,88,222
65,10,102
83,70,57
8,83,696
8,71,208
8,40,194
8,0,501
8,0,150
8,0,24
8,73,26
8,0,168
8,0,162
8,74,25
8,0,216
8,0,25
8,80,48
8,0,143
8,109,159
8,0,24
8,0,26
78,53,614
79,56,182
73,44,164
78,80,297
70,95,288
79,83,219
82,103,386
77,58,184
65,111,141
32,55,198
8,153,1031
8,72,298
8,125,162
8,65,165
8,92,692
8,0,25
8,11,170
8,110,159
8,0,165
8,0,162
78,82,310
79,80,336
32,80,279
82,79,360
69,136,482
71,133,361
73,81,348
83,104,232
84,80,198
82,95,0
65,118,97
32,92,166
70,89,319
73,79,261
82,88,239
8,137,1269
8,93,262
8,97,3
72,103,847
65,110,224
78,98,376
8,125,1175
66,75,406
69,107,150
82,118,192
32,85,185
70,104,248
73,79,244
82,104,272
77,74,295
65,127,247
20,143,207
68,115,88
65,125,272
8,71,476
79,72,416
8,123,651
8,63,177
20,142,231
68,106,219
79,86,310
32,80,232
78,80,213
69,129,231
71,80,435
65,104,72
84,73,232
73,20,492
86,123,342
65,101,521
32,91,312
84,71,445
69,112,179
82,81,136
65,125,229
80,118,9
69,88,240
85,77,142
84,72,279
73,80,481
67,90,444
65,106,361
190,72,835
83,81,103
69,98,184
32,63,183
82,72,176
69,65,221
84,122,232
73,88,264
82,70,232
65,121,140
190,57,1220
13,62,927
78,56,269
79,92,150
