VK,HT,FT
97,64,0
97,80,184
98,56,360
97,56,208
80,72,6288
65,88,216
67,80,320
73,64,224
69,88,208
78,64,168
69,96,232
84,87,9
32,72,263
69,111,376
78,64,296
32,65,199
82,64,705
69,81,200
71,72,280
85,64,352
76,72,360
65,96,232
82,72,224
32,96,240
69,80,144
83,80,224
84,72,248
65,95,32
68,88,295
32,80,665
71,80,264
69,97,151
78,89,329
69,72,152
82,79,192
65,113,343
76,71,194
190,64,8439
32,71,160
84,72,359
65,112,208
32,64,145
97,56,1936
97,63,144
96,64,512
111,64,864
103,71,600
96,71,344
111,64,2120
84,71,760
67,89,431
99,64,1009
102,87,224
111,63,1064
83,73,799
65,72,177
84,71,480
105,89,983
101,72,273
111,80,928
70,56,848
67,72,224
104,72,928
102,56,312
190,72,2247
32,64,208
80,64,1257
82,63,240
69,104,176
83,95,200
69,89,191
78,65,168
84,112,241
65,79,168
83,40,8
32,72,104
76,72,432
69,81,175
73,160,1160
83,64,41
79,89,231
78,64,424
32,71,177
69,105,151
78,79,273
32,56,176
80,97,743
73,73,192
69,73,208
82,88,177
78,71,288
65,113,191
32,71,97
73,79,504
90,104,687
81,95,441
85,103,248
73,136,63
69,79,265
82,55,192
68,48,200
65,103,248
32,64,184
188,88,1223
32,63,233
67,121,639
79,97,248
78,71,329
32,56,247
80,64,512
69,80,256
84,80,273
69,64,424
81,81,415
85,120,241
73,135,80
65,88,2952
68,80,288
79,65,239
32,88,216
69,96,193
78,80,223
32,97,184
67,79,193
65,72,303
82,80,241
65,96,287
83,87,1
32,73,191
73,79,464
78,80,200
84,72,232
69,88,217
82,80,191
78,88,176
65,105,208
190,72,497
32,64,232
8,63,5056
65,95,5312
67,96,463
79,81,256
77,72,192
80,72,336
65,96,192
59,79,825
65,96,151
68,80,368
79,63,257
32,56,263
68,72,584
69,96,176
32,65,144
82,87,257
85,81,350
66,96,465
79,80,232
82,104,216
32,64,224
89,88,336
32,72,272
67,64,744
76,71,369
79,64,303
82,81,328
190,79,744
32,55,313
13,64,6047
83,72,416
69,96,200
32,63,249
8,48,759
8,56,168
8,48,152
76,64,720
65,97,216
66,72,312
160,184,1744
190,48,64
32,64,98919
67,106,239
79,72,265
76,72,176
97,72,1240
101,71,305
96,56,263
111,72,808
71,72,1048
82,72,304
99,96,2000
110,55,425
96,80,455
103,80,384
111,56,720
71,80,1416
66,72,312
102,56,2736
110,73,343
8,48,1745
103,62,576
103,80,144
96,64,312
111,71,1200
72,72,1032
84,48,360
79,88,824
98,72,896
102,64,368
111,72,1184
72,71,736
66,80,456
104,81,919
110,80,385
98,65,1024
55,89,967
84,87,1521
80,79,720
104,73,919
102,88,289
55,80,1016
81,72,1864
85,95,624
73,104,152
67,89,839
75,89,632
97,57,824
99,62,337
111,112,456
75,56,1536
80,72,400
84,72,368
84,63,136
99,80,1048
100,57,327
55,89,1336
82,71,1137
73,88,768
78,73,287
97,64,897
110,79,376
96,80,384
105,96,240
111,65,11111
67,63,14313
8,65,663
71,63,665
76,72,472
85,72,376
97,56,1224
102,71,504
100,81,367
111,71,729
85,80,1360
82,64,272
69,73,158
65,73,297
98,64,1080
103,64,440
111,65,1136
67,72,1185
82,104,255
69,73,200
65,73,232
84,71,425
96,64,999
110,71,369
104,56,431
104,71,129
111,63,7008
70,104,807
65,64,256
76,72,817
97,72,823
103,63,272
105,72,672
111,64,744
84,89,1232
71,80,512
79,65,720
97,79,665
97,72,183
111,80,1009
84,72,551
71,73,272
80,72,824
103,96,720
110,96,480
101,80,368
111,72,777
66,80,1335
96,65,1384
110,64,296
102,80,4432
111,80,816
78,96,976
65,88,328
97,95,857
99,104,207
102,72,216
111,87,656
75,70,1177
99,88,1303
110,89,208
103,80,456
111,64,1168
67,80,992
76,80,640
97,87,833
96,80,271
97,80,416
111,80,968
80,96,976
76,88,152
65,72,456
81,89,1248
97,55,1568
104,72,328
97,72,224
13,72,3616
83,112,464
79,72,336
76,72,192
79,64,224
8,80,880
73,72,536
67,96,256
79,81,192
8,71,656
73,72,856
84,64,264
79,65,455
32,64,305
70,104,24056
84,57,263
8,72,737
82,89,351
79,73,200
84,89,216
73,40,233
79,47,0
8,81,575
73,87,401
83,112,224
8,105,1903
8,87,200
83,112,825
32,136,952
190,71,991
8,64,1897
8,64,160
32,64,440
65,104,400
32,73,239
72,81,712
69,104,217
77,65,223
79,64,344
82,96,201
8,80,696
84,72,264
69,95,400
82,87,328
69,72,1704
8,95,1751
8,89,1064
8,73,280
69,88,1409
82,71,191
65,121,392
70,89,384
73,87,353
65,137,247
8,88,1256
8,88,168
8,80,168
80,113,1040
73,113,208
65,144,344
188,96,2073
8,57,1783
190,72,961
78,113,5527
79,71,217
