VK,HT,FT
97,80,0
96,81,207
101,71,282
104,73,463
80,79,4960
65,88,216
67,96,520
73,72,216
69,112,240
78,71,152
69,135,224
84,95,17
32,80,215
8,72,1896
8,89,192
8,80,712
84,104,1056
69,143,152
32,88,112
69,136,192
78,72,248
32,88,224
66,71,2121
85,88,375
69,104,144
78,64,176
32,56,200
69,88,144
83,95,209
84,70,192
65,88,95
68,88,296
79,88,232
32,56,224
71,88,240
69,96,184
78,80,240
69,88,456
82,87,200
65,143,64
76,96,744
190,104,744
32,96,288
72,96,3360
69,113,207
77,64,257
79,64,432
68,78,248
73,79,216
78,72,272
65,120,248
77,65,199
73,104,497
67,88,256
65,97,343
77,88,241
69,120,160
78,64,224
84,88,264
69,103,32
32,88,328
69,88,536
83,88,256
84,81,176
65,79,152
66,72,280
76,80,560
69,128,144
190,143,4241
32,63,9807
70,88,760
67,71,720
103,78,1368
102,57,703
111,87,3169
70,103,1384
82,127,512
98,105,719
98,71,201
111,71,728
49,105,887
51,104,288
51,128,1521
111,64,888
104,80,488
104,96,240
32,95,4016
84,88,760
67,113,327
32,64,241
99,111,1448
101,80,408
190,96,2471
54,64,1921
8,95,4080
20,143,384
70,72,368
20,153,447
8,79,3473
20,143,296
70,73,359
8,96,4609
8,89,255
49,96,977
52,65,919
84,95,3730
65,121,270
32,80,473
32,134,2385
83,79,559
65,104,216
84,73,199
32,56,273
56,55,3760
8,80,871
57,56,553
56,56,176
13,40,1200
80,64,1176
65,40,224
67,97,311
73,72,217
69,88,208
78,72,152
69,87,200
84,94,48
32,72,264
13,87,1000
8,89,711
8,80,185
8,80,176
8,88,168
8,79,183
8,87,169
8,89,183
8,97,176
8,97,216
8,89,184
20,105,728
83,95,528
69,88,201
32,71,168
82,80,360
69,80,192
65,89,351
76,79,297
73,97,223
90,79,193
65,96,216
32,49,167
68,86,1641
79,71,216
80,80,247
80,280,160
76,79,241
69,88,120
82,88,247
69,113,464
8,88,881
32,55,432
68,97,1295
69,103,233
32,65,183
8,128,2232
8,129,304
8,97,264
67,88,4057
65,111,360
82,104,287
68,95,249
73,89,263
65,71,305
67,96,263
79,89,264
32,78,281
188,97,575
32,71,249
83,128,360
80,87,584
111,129,1095
8,87,1713
8,128,679
111,120,864
80,104,920
190,64,1080
32,72,216
83,71,13632
69,104,193
32,72,135
73,105,328
78,87,201
68,136,439
73,89,184
67,96,209
8,63,1239
8,72,176
8,63,185
8,72,151
8,64,168
8,71,153
8,55,160
71,79,4176
76,80,511
65,113,640
83,72,224
71,64,1017
79,81,863
87,88,361
32,63,351
49,88,200
53,95,361
111,119,736
49,71,440
53,113,751
32,64,1121
190,87,616
32,80,183
78,64,360
79,80,416
32,56,288
70,95,305
79,71,223
67,104,384
79,88,136
32,64,240
77,71,185
79,80,487
82,112,256
8,97,728
84,103,456
79,80,208
82,95,305
32,56,207
78,63,345
79,80,407
8,137,584
8,96,256
32,105,1160
78,78,297
73,96,455
32,72,217
77,113,175
69,120,216
78,80,168
73,96,320
78,80,280
71,104,408
85,88,392
69,96,216
79,79,353
32,87,336
190,97,839
32,96,264
8,63,3849
8,97,3335
13,56,3032
83,79,256
69,79,208
32,56,144
73,89,264
78,80,160
68,87,289
73,73,255
67,80,200
65,129,304
32,72,160
69,79,208
88,96,304
84,136,248
82,87,168
69,103,9
78,72,455
65,87,129
67,87,336
73,152,239
79,134,129
78,80,287
32,47,288
80,151,3600
79,89,143
82,104,361
32,64,152
67,80,344
65,96,216
82,80,328
68,80,216
73,103,168
79,175,89
76,88,303
79,96,208
71,72,360
73,96,384
65,129,168
32,71,121
89,72,286
32,72,241
83,80,672
69,96,216
71,72,264
85,80,368
73,88,312
77,96,200
73,104,256
69,104,264
78,96,152
84,144,408
79,64,176
32,80,216
80,136,440
79,103,112
82,112,216
32,64,176
67,96,384
76,88,216
73,96,240
78,88,208
73,96,360
67,64,208
65,112,344
32,64,144
77,95,232
69,88,208
68,72,232
73,112,217
67,87,200
65,96,335
78,88,2808
79,40,216
