VK,HT,FT
97,115,0
104,106,287
97,83,415
103,92,210
80,112,2662
65,95,224
67,106,319
73,82,204
69,98,298
78,92,167
84,100,247
69,109,133
32,83,185
67,98,278
79,91,199
78,86,238
32,86,219
8,0,3949
8,0,501
8,0,48
8,0,49
8,0,47
8,0,47
8,0,48
8,0,47
8,0,47
8,0,48
8,0,48
8,0,48
8,0,48
8,0,48
8,0,48
8,0,48
8,0,48
8,0,48
8,0,48
8,0,49
8,45,48
20,131,264
80,92,244
20,106,558
65,92,717
67,103,298
73,97,266
69,106,831
78,98,153
84,113,230
69,106,116
32,109,133
67,124,238
79,97,190
78,83,203
32,92,184
66,97,472
85,100,246
69,118,212
78,89,227
65,168,176
32,91,101
69,112,338
86,118,381
79,86,171
76,98,178
85,106,270
67,124,269
73,139,222
79,159,123
78,89,278
32,115,176
67,115,398
76,115,238
73,94,273
78,109,249
73,128,364
67,86,361
65,144,164
188,92,1318
32,92,193
71,101,734
76,98,515
85,80,301
67,86,303
69,89,209
77,91,272
73,123,485
65,130,198
32,83,154
50,104,1964
53,94,487
8,155,642
52,95,404
56,77,426
190,92,693
32,100,150268
73,106,437
78,69,292
68,79,326
73,92,180
67,85,235
79,79,284
32,89,214
67,77,341
79,77,166
78,92,212
84,177,255
82,92,132
79,77,459
76,83,169
32,101,244
67,106,361
79,80,173
78,77,298
32,98,170
78,86,231
73,86,232
8,77,623
85,77,304
84,77,235
82,103,269
73,77,455
67,107,255
73,106,193
79,101,110
78,89,296
111,84,812
32,92,361
68,95,247
73,86,167
65,127,201
66,114,390
69,104,226
84,94,176
69,74,209
83,87,178
32,75,256
188,109,683
13,101,455
73,112,598
78,88,247
68,76,284
73,80,185
67,86,238
79,83,244
32,89,229
77,83,341
69,115,215
84,83,190
70,106,344
79,95,299
82,120,617
77,97,221
73,83,244
78,91,178
65,124,178
32,93,128
49,104,956
71,92,640
32,86,230
67,83,258
65,109,448
68,103,202
65,118,107
32,97,193
49,104,534
50,98,236
32,94,198
72,95,420
83,124,236
32,78,150
188,106,1161
32,94,159
69,80,907
67,89,420
8,89,600
88,101,190
80,109,318
75,62,170
76,64,5
8,129,727
8,124,321
76,95,3688
73,77,241
67,118,294
79,80,253
32,91,221
83,112,263
73,120,390
84,92,249
85,86,480
65,109,600
67,114,276
73,147,192
79,149,174
78,103,316
32,86,210
8,65,1677
8,63,178
8,77,161
8,57,183
8,69,158
8,69,164
8,71,164
8,72,161
8,77,156
8,89,153
69,100,1380
78,86,155
70,86,290
69,83,201
82,80,187
77,77,186
69,97,312
68,78,255
65,113,244
68,110,268
190,72,939
32,77,369
13,95,2257
80,115,387
65,95,213
67,91,333
73,100,232
69,123,1022
78,92,207
84,106,233
69,111,22
32,94,233
79,89,443
66,106,301
69,94,187
83,124,337
79,89,293
190,77,2516
83,86,2029
69,103,218
32,77,124
73,97,252
78,88,192
68,80,238
73,97,298
67,89,329
65,134,139
32,89,115
69,91,1677
88,118,693
84,93,196
69,130,74
82,73,101
78,89,423
65,104,127
67,117,285
73,118,184
79,95,125
78,106,241
32,106,176
188,100,2292
32,94,178
83,112,321
69,101,218
32,96,125
69,99,206
78,77,231
84,108,314
82,118,141
69,95,242
71,103,455
65,136,124
78,89,368
32,100,175
69,79,843
83,92,203
84,77,207
85,77,491
68,103,357
73,118,224
79,104,156
8,74,888
8,75,161
8,75,159
8,77,153
8,83,187
8,95,149
8,109,506
79,80,392
82,92,244
68,74,219
69,51,212
78,89,180
69,100,141
83,92,218
68,130,354
69,146,205
32,125,60
69,115,187
83,121,236
84,103,347
85,98,380
68,89,418
73,137,190
79,107,103
83,107,699
32,92,133
67,120,295
79,97,215
77,80,227
80,123,281
76,104,155
69,358,327
77,100,391
69,122,141
78,91,352
84,95,260
65,89,156
82,92,104
73,96,425
79,95,114
83,89,290
32,152,2138
89,100,458
32,118,206
86,92,270
73,106,680
83,118,267
73,106,287
84,94,238
8,109,423
8,60,218
8,74,152
8,89,147
8,95,158
8,98,159
8,97,156
8,91,159
190,83,1058
32,94,215
67,109,699
69,112,506
84,86,227
79,86,429
83,147,301
73,115,228
83,119,98
32,95,329
109,74,1030
78,97,2861
79,112,218
78,89,1571
79,92,181
