VK,HT,FT
97,112,0
104,100,261
101,103,463
105,109,378
83,112,2355
69,115,230
32,89,139
82,80,176
69,71,187
65,106,403
76,89,244
73,80,264
90,86,355
65,148,201
32,75,151
80,106,1697
73,77,341
8,120,711
85,71,936
78,74,326
67,94,320
73,125,170
79,96,114
78,71,306
32,95,203
68,109,167
69,123,224
32,79,66
76,88,1969
73,69,303
81,135,1204
32,75,173
80,66,751
76,70,147
69,86,286
85,69,363
82,100,230
65,121,421
76,74,305
32,83,206
188,77,2181
32,74,198
79,77,560
66,83,375
84,120,580
73,89,369
69,92,320
78,74,205
73,100,366
69,91,173
78,83,126
68,109,272
79,80,335
32,80,435
77,97,1941
85,77,485
69,80,223
83,140,238
84,190,118
82,96,144
65,118,130
32,92,213
79,57,651
8,133,631
80,95,322
65,124,221
82,114,259
65,142,69
32,80,281
67,118,1747
73,83,307
84,146,392
79,83,318
76,89,227
79,101,207
71,132,358
73,92,301
67,98,460
79,91,233
111,142,1814
8,110,36592
83,86,1382
8,83,902
20,91,572
83,83,575
67,128,427971
85,60,215
76,75,713
84,66,330
73,63,519
86,126,342
79,69,233
8,45,2091
8,0,104
8,0,500
8,0,49
8,16,47
8,144,2979
8,110,294
20,141,880
67,92,661
65,147,205
8,104,1246
8,112,1431
67,152,1492
85,72,607
76,77,515
84,83,357
73,71,654
86,106,363
79,69,307
190,65,1709
32,106,3826
69,129,358
78,71,147
32,54,229
66,66,431
82,77,255
79,63,539
86,71,281
8,193,1551
67,101,485
65,165,236
76,109,428
32,120,358
83,130,1546
69,155,282
32,107,86
8,126,1776
8,72,216
8,68,181
68,144,3200
69,158,265
66,77,276
84,63,249
8,115,708
73,112,378
84,77,253
79,75,602
32,86,238
51,109,10998
48,71,407
48,75,133
77,83,945
76,77,574
188,80,32236
13,97,18080
83,118,12178
69,144,270
32,89,233
82,100,201
69,94,235
65,144,432
76,89,162
73,80,238
90,95,415
65,142,222
32,83,154
73,89,1545
78,60,412
8,138,1180
8,112,270
73,80,3799
78,68,369
84,117,360
69,152,190
82,79,129
67,134,517
79,95,252
78,80,292
83,126,269
8,248,523
83,152,2787
85,75,236
76,69,461
84,115,352
65,156,261
32,91,234
67,158,1001
79,114,298
78,92,346
32,111,327
67,123,2701
82,80,432
85,71,722
71,68,346
73,74,468
65,179,229
32,120,248
68,109,5263
69,129,224
32,100,159
84,86,326
79,71,574
82,92,314
65,133,196
88,182,539
190,49,9001
73,132,21583
13,151,7449
83,138,1038
69,150,296
32,80,153
82,92,207
69,112,198
65,147,458
76,126,567
73,66,278
90,34,266
65,116,161
32,95,228
73,72,529
67,69,301
32,80,193
67,120,506
79,80,227
78,57,232
32,74,186
84,94,1106
69,98,158
82,132,127
65,84,349
80,83,404
73,86,159
65,115,158
32,112,136
81,101,1010
73,83,244
69,118,321
32,75,173
73,77,492
78,69,215
68,124,315
73,80,190
67,63,232
65,138,315
32,112,202
67,152,412
79,81,196
78,106,255
68,100,358
85,86,224
67,120,343
84,103,247
65,121,241
32,92,168
69,103,244
88,98,1042
80,106,390
69,103,207
67,114,306
84,92,247
65,116,275
78,74,347
84,88,258
69,129,263
190,72,1434
78,68,4248
79,88,408
