VK,HT,FT
97,92,0
103,106,370
98,103,379
97,106,305
160,792,11473
84,81,452
67,75,288
32,86,225
69,69,575
78,86,507
67,87,327
69,74,214
70,83,199
65,73,247
76,72,439
79,72,148
32,106,213
83,81,308
73,95,407
78,92,222
32,89,208
67,84,250
84,92,177
69,66,205
32,95,247
83,72,251
73,89,327
78,83,217
32,92,182
83,75,293
71,92,353
32,104,188
68,66,248
69,63,159
32,95,216
83,75,248
65,78,159
78,92,581
71,89,373
82,80,220
65,78,247
68,80,234
79,78,318
32,98,211
65,72,359
71,83,530
85,110,184
68,80,314
79,95,458
190,83,8773
32,95,267
161,282,576
76,113,221
73,69,277
78,83,290
69,72,407
65,75,216
32,81,265
77,75,239
69,75,393
68,72,190
73,100,305
65,78,350
32,95,271
67,69,222
79,83,293
78,92,216
83,81,339
69,69,151
82,72,176
86,86,290
65,80,274
68,95,216
65,95,211
188,92,33658
32,107,182
78,84,208
79,75,174
32,98,196
83,87,336
69,80,126
32,98,216
69,81,250
86,78,416
73,89,333
68,75,293
69,66,156
78,86,427
67,80,251
73,112,230
65,87,339
32,95,727
161,664,547
76,141,209
0,58,298
79,129,11
160,700,792
69,134,548
8,106,4090
188,78,8080
32,97,140
160,456,20233
86,175,295
69,72,584
78,84,458
84,80,237
65,84,230
78,89,650
65,81,347
32,86,251
79,89,279
83,81,373
69,106,137
65,107,205
190,89,2775
32,92,233
160,1526,438
83,82,409
76,82,401
79,79,170
65,80,369
190,75,5642
32,72,202
160,590,16511
76,111,508
65,156,258
66,81,189
79,95,214
82,87,267
65,122,134
84,87,60
79,89,380
82,98,811
73,78,151
79,52,162
32,112,162
68,58,128
69,86,173
78,101,54
84,86,248
82,92,222
79,58,148
32,97,245
68,55,153
69,83,136
32,93,54
80,101,376
65,87,117
82,84,168
65,95,109
77,80,302
69,97,128
84,61,284
82,69,179
79,89,125
83,118,137
32,112,160
78,103,254
79,98,162
82,75,182
77,95,105
65,119,174
76,90,123
69,69,194
83,107,173
190,72,217
32,110,148
160,2387,134
80,119,2256
65,164,999
8,89,1787
8,92,159
160,234,4324
80,122,126
65,151,292
67,80,187
73,109,233
69,95,177
78,127,102
84,89,237
69,98,116
32,112,134
69,78,80
83,101,191
84,83,120
65,118,117
66,92,465
76,95,327
69,138,205
188,81,4213
32,126,171
83,116,154
73,101,137
78,87,171
32,106,179
83,113,86
71,80,169
32,104,156
68,71,126
69,77,162
32,103,88
70,77,148
79,84,167
67,86,89
79,66,133
32,100,194
78,86,145
69,92,131
85,75,179
82,95,128
79,74,188
76,66,187
79,66,148
71,89,216
73,81,233
67,89,279
79,77,160
190,77,532
32,75,213
13,86,8986
160,318,1011
65,90,147
76,80,401
32,92,182
77,86,185
79,71,128
77,106,159
69,98,205
78,98,111
84,111,191
79,75,94
32,110,187
68,72,191
69,103,160
32,98,62
76,80,146
65,104,150
32,90,49
82,77,257
69,83,131
86,87,352
65,112,183
76,72,134
79,66,159
82,69,225
65,119,96
67,72,158
73,74,256
79,63,165
78,74,159
32,84,181
76,72,140
65,113,136
32,77,81
80,92,170
84,77,314
69,95,110
32,86,177
78,87,196
79,69,154
32,101,176
80,98,239
82,69,188
69,78,159
83,69,185
69,105,183
78,101,82
84,89,234
65,136,128
8,83,3570
8,78,173
8,66,157
8,63,162
8,77,159
8,77,165
8,74,162
8,83,156
8,71,174
8,78,153
8,78,159
83,75,718
69,84,196
32,96,88
69,94,109
78,101,62
67,95,220
85,83,131
69,124,133
78,104,89
84,81,222
82,78,91
65,95,145
32,97,169
69,95,108
78,69,114
32,89,125
67,121,110
79,86,143
78,89,202
68,89,268
73,66,148
67,97,144
73,66,86
79,57,165
78,95,156
69,69,131
83,66,202
32,84,116
68,60,100
69,87,147
32,103,137
65,87,239
76,77,391
84,84,278
65,113,117
32,98,174
83,75,123
65,75,191
78,95,125
65,93,105
84,87,345
79,86,507
82,83,191
73,84,133
65,130,185
76,66,104
32,113,153
89,63,237
32,106,179
77,80,137
65,106,111
78,93,71
69,115,197
74,83,248
79,69,136
32,98,185
65,127,125
77,83,101
66,97,211
85,75,142
76,92,216
65,124,114
84,78,183
79,92,387
82,101,279
73,69,117
79,81,156
190,83,339
32,92,182
160,317,3173
83,77,195
69,115,90
32,100,274
68,83,228
65,107,230
78,69,129
32,89,165
80,112,199
65,104,137
85,90,202
84,75,234
65,83,91
83,74,180
32,95,119
69,118,208
32,80,137
65,78,171
76,90,96
65,113,123
82,75,217
77,81,310
65,118,120
32,101,123
80,144,379
79,77,163
82,86,159
32,95,136
69,66,111
83,110,273
67,81,257
82,133,202
73,89,180
84,115,205
79,75,131
190,69,319
32,103,145
160,257,65
67,82,184
79,72,234
78,106,197
84,69,267
82,89,168
79,54,100
76,58,164
32,90,156
65,84,103
77,92,88
66,98,197
85,75,148
76,80,202
65,130,116
84,75,178
79,72,412
82,95,265
73,63,125
79,66,151
160,311,11940
69,85,134
78,78,597
32,92,188
67,129,134
79,92,117
78,103,205
68,95,239
73,86,143
67,118,167
73,67,80
79,58,148
78,101,145
69,81,122
83,95,217
32,100,120
68,77,296
69,91,173
32,103,83
65,92,211
76,83,97
84,86,225
65,104,102
32,89,186
83,78,94
65,80,171
78,98,102
65,113,120
84,95,157
79,92,595
82,100,348
73,83,208
65,136,222
76,78,174
