VK,HT,FT
97,64,-2147483648
97,58,151
99,80,335
99,80,232
69,103,231
83,105,308
32,43,136
69,104,189
86,64,324
65,86,375
76,87,330
85,86,318
65,88,14
68,92,173
65,96,257
32,88,192
80,118,604
79,32,20
82,155,264
32,103,102
73,80,770
78,66,246
84,122,19
69,86,258
82,103,34
78,31,551
65,120,167
67,118,287
73,185,229
79,130,103
78,78,199
8,93,835
8,55,240
8,56,59
8,80,160
8,0,24
8,79,31
8,80,28
8,0,26
8,72,25
8,0,216
8,0,24
71,87,270
73,71,216
78,101,280
69,79,262
67,86,295
79,111,176
76,56,215
79,69,186
71,64,335
73,78,365
65,96,303
32,71,97
188,88,943
32,88,184
81,112,869
85,87,276
69,95,113
32,107,103
73,91,295
78,79,216
68,80,211
73,96,204
67,101,262
65,129,324
32,93,159
69,67,239
88,107,313
84,112,208
82,104,356
69,112,12
78,92,128
65,150,249
67,87,344
73,151,246
79,152,72
78,89,267
32,82,219
68,79,98
69,81,177
32,32,10
76,68,383
65,144,167
32,41,88
80,89,470
65,20,121
67,104,381
73,95,253
69,100,233
78,72,37
84,104,233
69,94,163
32,86,247
8,152,674
20,190,465
69,102,348
20,119,600
89,62,296
65,116,96
32,89,103
81,35,426
85,89,168
69,110,208
32,74,190
83,88,196
69,80,184
32,55,87
68,18,748
69,69,178
66,80,344
69,84,171
32,65,159
69,88,479
83,80,239
84,87,176
85,119,449
68,127,169
73,166,189
65,116,184
32,94,293
82,129,311
32,80,332
69,81,148
78,69,280
32,40,204
70,88,374
79,64,160
82,79,273
77,63,221
65,118,305
32,47,4
65,143,223
77,39,103
66,95,197
85,88,279
76,121,463
65,96,122
84,116,274
79,89,192
82,92,166
73,84,462
65,144,276
190,71,64
8,72,25
32,78,394
80,79,1237
79,68,137
82,327,158
32,126,248
80,46,461
82,80,243
69,72,200
83,86,185
69,78,224
78,65,174
84,78,280
65,104,223
82,94,95
32,101,257
32,85,367
162,83,1140
86,56,183
8,86,618
32,64,776
8,67,747
8,72,501
8,61,49
32,119,677
160,347,410
190,64,65
32,47,432
72,86,559
84,90,105
79,72,1000
32,71,312
51,93,461
55,73,1267
111,121,638
72,71,736
66,64,478
32,107,1109
49,111,488
50,84,165
32,92,270
82,92,703
69,80,234
83,101,191
84,97,271
79,72,568
32,119,266
83,104,187
80,80,307
13,72,565
67,127,901
79,92,240
78,63,247
84,120,272
89,103,286
85,92,120
8,45,371
73,132,487
78,109,192
85,80,162
65,112,223
32,80,53
8,0,1021
8,80,164
8,88,161
8,0,37
8,0,157
8,0,28
73,35,592
78,95,173
85,111,347
65,105,296
32,85,201
84,100,585
84,64,130
79,89,346
32,118,232
67,80,117
79,80,208
78,64,270
32,67,213
68,48,594
82,84,584
65,169,277
32,86,239
76,86,731
85,91,252
67,122,146
69,153,178
82,81,117
79,63,175
32,116,127
69,96,132
78,72,240
32,80,206
72,58,1012
84,58,602
65,88,192
76,80,148
32,157,280
80,63,534
69,88,210
82,60,175
8,80,359
8,96,211
8,83,277
69,118,874
86,72,253
73,99,113
84,64,398
65,175,174
188,92,1060
32,72,178
80,95,500
79,100,129
82,154,182
32,79,176
80,104,587
65,72,401
84,122,441
79,60,622
76,79,166
79,79,174
71,96,458
73,79,363
65,107,229
32,72,243
67,96,159
69,111,251
82,90,216
86,87,265
73,80,415
67,104,220
65,112,305
76,87,148
190,80,44
32,79,271
13,81,1413
83,105,776
69,109,215
32,64,143
69,99,206
88,121,717
84,115,258
82,95,194
8,80,537
69,95,321
82,48,648
78,13,248
65,100,184
78,83,256
79,89,168
73,111,15
32,52,325
80,130,728
82,72,188
69,73,208
83,95,205
69,80,192
78,80,127
84,96,280
65,91,131
8,64,1309
