VK,HT,FT
97,87,0
101,97,167
101,79,385
104,71,280
80,79,3680
65,103,248
67,80,343
73,56,520
69,95,233
78,63,128
84,96,232
69,96,151
32,88,128
69,122,184
78,73,416
32,81,208
66,79,481
85,95,216
69,104,168
78,64,224
32,71,184
69,88,223
83,80,224
84,88,120
65,96,184
68,63,89
79,64,487
32,64,256
71,80,280
69,88,144
78,80,729
69,95,144
82,63,160
65,72,207
76,63,369
32,63,247
190,72,696
32,88,200
84,88,737
65,113,191
32,81,184
49,89,488
48,57,248
48,72,137
111,96,535
54,73,1248
48,72,601
32,72,271
32,64,688
83,79,209
65,89,287
84,81,152
32,80,273
57,80,559
56,72,216
190,73,696
32,72,208
85,73,3608
66,65,344
73,73,360
67,96,344
65,112,152
68,80,232
79,64,368
32,72,256
69,112,136
78,64,280
32,72,184
84,63,321
73,88,447
69,88,208
77,49,128
80,136,232
79,61,147
32,71,246
89,95,248
32,89,223
69,72,152
83,80,208
79,41,248
80,40,1
65,88,127
67,96,408
73,136,193
79,110,120
188,80,1263
32,88,176
71,72,632
76,72,432
65,87,249
83,105,247
71,63,393
79,89,647
87,96,592
32,72,176
49,70,369
53,64,415
111,80,808
49,96,489
53,88,351
32,48,464
190,64,464
32,80,200
8,64,8752
8,87,936
8,64,216
80,72,1088
65,72,288
67,128,440
73,112,216
79,126,65
8,71,5080
8,63,223
8,79,416
8,63,5705
20,102,280
80,81,342
20,88,177
83,79,5297
73,96,263
78,55,288
32,64,192
70,64,415
79,64,457
67,104,288
79,80,184
32,63,312
77,80,464
79,80,288
84,79,256
79,73,375
82,73,320
32,64,305
78,80,328
73,105,255
32,55,329
77,80,2632
69,80,288
78,72,360
73,79,320
78,64,288
71,71,344
85,87,528
69,111,520
79,73,231
32,206,1906
8,64,2150
8,80,161
8,72,160
8,71,176
69,88,1008
79,87,280
188,71,2920
13,64,5120
69,88,896
83,112,200
32,64,128
69,105,215
86,80,369
65,88,199
76,94,338
85,80,302
65,95,129
68,111,328
79,65,247
32,73,224
80,96,360
79,80,681
82,72,320
32,71,272
78,55,432
69,56,224
85,81,255
82,55,289
79,81,455
76,56,560
79,56,200
71,64,320
73,81,344
65,112,200
32,64,169
81,88,408
85,96,216
69,112,208
32,80,168
83,95,392
85,72,256
71,48,728
73,71,416
69,89,231
82,80,225
69,103,216
32,88,304
82,63,1824
69,72,191
65,97,272
76,64,176
73,87,233
90,64,272
65,65,231
82,113,320
32,79,241
70,88,1239
8,79,913
68,95,264
79,64,287
80,64,273
80,71,128
76,135,40
69,97,223
82,88,193
32,71,168
68,56,168
69,96,175
32,71,65
86,80,647
65,87,145
83,80,207
79,65,320
32,65,240
68,72,216
69,87,193
32,64,135
68,72,272
8,80,720
67,80,441
85,71,224
69,97,159
76,54,377
76,63,144
79,88,175
32,56,289
111,79,2247
89,62,3097
32,55,272
65,111,344
71,72,295
85,64,360
65,80,72
82,80,248
68,64,208
65,96,240
68,88,272
32,80,184
73,88,552
78,71,233
70,96,288
79,79,240
82,96,232
77,80,231
69,112,368
32,81,184
68,80,200
69,89,248
32,64,128
84,96,352
65,71,273
67,80,288
13,79,2151
80,80,600
65,111,289
67,79,416
73,64,487
69,97,232
78,88,488
84,96,271
69,111,65
32,88,224
69,88,256
83,86,225
8,79,896
8,64,175
8,81,168
8,80,160
8,79,169
8,80,159
8,88,160
8,79,168
8,79,161
8,87,160
8,95,160
8,63,168
8,71,5192
82,120,391
78,81,2400
79,80,248
32,80,224
80,80,360
82,70,178
69,72,198
83,65,320
69,72,216
78,72,184
84,97,224
65,87,97
