VK,HT,FT
96,106,-2147483648
105,89,274
101,80,482
97,111,657
80,72,247
65,79,169
67,88,408
73,88,221
69,128,204
78,123,112
84,86,232
69,76,112
32,88,186
8,120,1116
8,46,499
8,54,24
8,0,17
8,81,181
8,72,48
8,64,172
8,64,160
8,0,168
8,123,26
8,0,196
20,124,708
80,91,295
20,60,137
65,80,904
67,113,506
73,104,264
69,93,434
78,83,193
84,81,226
69,104,12
32,89,206
67,98,223
79,110,191
78,72,216
32,86,212
65,86,403
78,87,318
84,88,264
69,34,145
67,86,247
69,88,10
68,57,214
69,44,168
78,80,132
84,94,270
69,125,155
83,97,582
32,88,254
68,80,165
69,116,153
32,49,98
72,72,415
84,48,267
65,71,171
188,86,425
32,73,177
69,101,327
78,80,392
70,84,477
32,107,160
68,88,208
69,89,205
32,121,21
80,127,484
65,132,119
82,77,261
75,72,669
73,107,207
78,96,208
83,105,277
79,94,183
78,72,85
32,87,158
69,116,179
78,73,723
32,72,284
84,41,274
84,72,127
79,93,472
32,85,248
65,100,316
67,113,393
84,100,180
85,114,39
65,60,266
76,97,216
32,56,251
67,88,309
79,80,328
78,60,241
32,96,198
76,42,857
79,78,208
83,83,255
65,96,224
88,113,357
8,112,569
67,64,636
79,63,265
82,101,176
32,71,91
53,92,95
8,0,183
50,104,115
53,80,22
32,210,1013
77,82,400
71,96,336
32,80,270
88,109,281
32,41,207
68,77,229
73,87,256
65,79,154
111,72,709
32,104,659
81,75,247
85,80,272
69,112,192
84,109,239
73,98,855
65,120,1120
80,93,340
73,99,233
78,81,215
65,149,127
32,9,166
98,72,162
101,72,218
32,103,159
77,80,270
71,88,663
32,46,271
88,128,903
32,117,184
68,91,478
73,32,180
65,111,115
188,84,1420
32,56,266
8,151,1023
8,65,231
111,65,921
32,144,420
65,98,304
65,97,167
83,38,240
32,86,161
49,112,510
32,88,272
67,109,238
79,92,200
77,69,227
80,79,371
32,101,97
88,129,165
32,131,478
68,97,326
73,77,248
65,86,224
111,64,702
32,96,660
80,88,479
82,81,653
65,203,344
77,92,400
73,72,216
80,80,303
69,109,69
88,132,474
79,56,381
76,100,453
32,35,286
97,73,880
110,79,297
101,46,196
32,56,132
67,96,390
65,88,156
68,71,164
65,118,232
32,78,179
49,108,936
50,98,213
32,92,177
72,29,198
83,96,93
32,105,153
111,79,1265
32,142,386
76,68,488
69,79,179
86,78,296
79,55,164
68,77,256
79,88,280
80,80,253
65,63,314
32,152,152
50,122,997
53,27,360
32,85,544
52,111,690
32,77,251
86,137,345
69,77,197
67,119,311
69,82,220
83,88,224
32,56,184
80,111,576
79,71,153
82,163,519
32,95,135
68,78,170
73,92,153
65,44,238
32,101,160
77,95,350
71,89,455
190,98,526
13,80,308
65,129,1020
67,86,416
84,67,20
85,72,480
65,96,200
76,82,121
77,64,515
69,72,291
78,92,97
84,89,257
69,89,4
32,80,192
80,82,333
65,88,118
67,109,388
73,95,228
69,117,224
78,71,160
84,109,280
69,109,115
32,47,193
76,72,301
85,85,475
67,124,195
73,80,231
79,150,181
68,64,376
79,69,159
32,92,233
79,89,184
82,86,229
73,71,171
69,102,164
78,96,236
84,105,232
65,159,505
68,108,305
79,88,232
32,126,224
69,108,170
78,80,223
32,124,146
84,93,1158
73,72,481
69,104,215
77,53,144
80,120,68
79,79,144
32,95,506
89,75,365
32,70,247
69,89,239
83,115,279
80,80,221
65,141,209
67,97,295
73,135,384
79,72,200
188,64,1124
32,75,258
71,97,272
76,88,536
65,80,226
83,80,734
71,72,258
79,83,766
87,104,579
32,85,340
49,99,615
53,3,152
111,73,627
49,88,443
53,82,606
190,98,743
32,114,149
78,88,742
79,55,281
32,81,148
70,124,637
79,85,168
67,40,384
79,64,136
32,63,236
77,85,184
79,97,141
84,86,258
79,72,239
82,97,222
32,64,399
78,71,337
73,80,51
32,36,244
77,64,137
69,96,188
78,80,159
73,88,382
78,72,203
71,123,272
69,114,153
79,80,497
190,86,852
32,109,181
84,134,305
65,95,206
32,88,161
8,61,1361
160,702,911
190,64,106
57,66,725
48,63,289
111,96,1226
54,100,473
48,73,278
32,89,158
77,80,392
77,106,186
72,81,267
8,55,30
72,112,576
71,64,288
111,64,1187
70,88,422
67,103,630
32,94,463
8,0,936
8,81,159
8,0,159
32,116,920
70,150,396
67,105,279
32,102,226
8,49,418
160,689,839
190,48,204
32,72,229
54,88,793
56,123,382
111,112,616
32,141,1381
83,95,297
65,108,248
84,90,7
32,95,270
57,66,725
56,83,121
32,88,399
53,82,424
160,386,130
8,80,192
160,835,784
53,87,119
111,118,1103
8,0,26
32,112,1044
190,95,622
32,80,241
13,88,512
82,115,998
69,80,232
70,23,203
73,125,152
69,105,158
82,44,196
69,105,169
32,120,236
67,193,385
65,52,467
73,86,301
68,92,214
65,125,281
32,76,142
72,33,410
65,126,276
67,96,248
69,104,186
32,80,137
49,104,348
48,80,512
32,94,334
8,64,618
8,102,501
8,72,184
8,0,279
8,85,49
8,80,48
8,72,27
8,75,192
32,167,1164
72,64,813
65,116,256
67,66,312
69,42,191
32,87,8
49,112,489
48,77,274
32,48,271
68,78,182
73,80,215
65,23,225
8,72,791
8,97,191
8,70,168
8,78,177
8,57,153
8,55,100
8,64,186
8,65,48
8,55,25
8,0,26
8,0,24
8,0,176
8,0,47
8,66,26
8,69,184
8,0,25
8,0,26
8,0,30
84,89,780
79,72,165
82,112,240
67,80,221
69,82,208
68,56,222
85,81,257
82,79,247
65,104,273
32,55,166
8,131,1443
8,76,501
8,0,191
8,67,29
8,31,60
8,82,176
8,0,24
8,0,30
8,0,25
8,0,24
69,97,819
83,119,232
81,72,533
85,106,240
73,135,185
78,72,156
67,103,124
69,72,492
32,87,177
8,48,981
8,63,499
8,64,158
8,23,170
8,68,168
8,0,48
8,72,25
8,72,24
8,0,157
8,83,25
32,64,539
84,89,633
82,124,137
65,123,399
85,55,272
77,95,271
65,101,56
84,88,247
73,72,299
83,104,178
77,80,248
79,83,283
32,106,277
69,105,374
78,80,177
32,10,206
70,39,301
8,103,1246
80,64,426
73,98,262
69,112,240
32,62,224
73,107,367
90,72,338
81,71,214
85,149,69
73,143,189
69,75,52
82,95,99
68,86,223
79,64,396
8,168,651
20,135,231
82,80,244
20,142,1207
32,80,241
72,92,1185
65,111,191
67,101,278
69,93,131
32,84,145
49,90,368
48,83,297
32,72,161
68,95,159
73,104,232
65,125,296
83,102,226
32,171,186
188,80,1309
32,88,176
80,103,430
79,87,139
82,88,170
32,95,176
76,85,407
79,89,241
32,87,91
67,105,152
85,99,76
65,103,226
76,68,1
32,64,227
67,88,377
85,86,253
8,89,724
79,72,1151
78,77,284
83,120,272
85,98,231
76,86,405
84,100,323
65,107,308
32,108,159
65,98,153
32,101,25
71,97,248
85,102,222
65,94,68
82,93,298
84,80,220
8,74,1221
68,120,266
73,94,305
65,71,80
32,98,184
68,80,225
69,95,237
32,41,83
20,198,379
79,114,132
20,148,330
32,63,776
89,88,261
20,148,164
84,167,288
8,107,394
32,72,704
20,134,446
20,80,1104
84,87,152
20,114,216
188,63,168
32,56,238
81,88,357
85,88,259
73,86,84
69,125,27
78,80,129
32,92,199
73,80,567
78,81,222
68,91,322
73,96,183
67,96,207
65,112,416
