VK,HT,FT
97,158,-2147483648
97,70,185
98,104,227
101,71,324
83,104,256
73,64,207
69,80,297
78,89,201
68,80,187
79,72,224
32,63,424
76,80,737
65,104,240
83,8,320
32,72,175
49,67,546
49,100,168
160,334,1473
190,79,176
50,98,200
53,86,429
32,118,316
65,110,237
77,91,92
32,83,182
69,96,164
76,89,375
32,80,252
80,122,549
65,19,184
67,119,377
73,79,210
69,96,224
78,72,205
84,113,235
69,147,69
32,81,169
83,95,223
69,89,200
32,64,75
69,77,150
78,103,424
67,86,388
85,83,200
69,88,223
78,70,202
84,107,264
82,69,151
65,108,221
32,65,224
83,119,274
73,80,173
78,80,166
32,63,219
68,107,103
79,36,239
76,75,172
79,81,184
82,143,88
188,71,656
32,72,168
69,85,943
83,88,433
32,105,155
69,90,74
86,72,341
65,150,201
76,101,415
85,88,127
65,86,9
68,71,247
79,72,223
32,86,247
80,111,280
79,79,92
82,96,233
32,3,177
67,88,766
73,64,286
82,98,272
85,58,364
71,18,302
73,79,388
65,142,232
32,71,81
188,91,740
32,109,176
81,109,834
85,66,269
69,79,208
73,156,294
78,80,208
32,65,179
68,93,272
69,104,162
67,88,363
73,88,239
68,75,199
69,79,215
32,50,93
73,102,502
78,89,224
84,99,249
69,65,91
82,86,103
78,95,204
65,91,103
67,123,360
73,190,166
79,142,106
78,72,329
32,87,75
89,72,332
32,86,247
80,72,497
82,109,208
69,83,208
80,56,538
65,115,191
82,93,304
65,88,139
67,3,458
73,175,207
79,153,96
78,96,318
32,116,224
80,123,471
65,68,228
82,80,185
65,116,123
32,72,26
67,84,354
73,64,179
85,95,485
71,98,288
73,89,391
65,111,185
190,103,533
32,10,292
69,112,79
76,83,503
32,80,243
80,98,492
65,80,153
67,112,348
73,74,191
69,88,277
78,78,177
84,113,187
69,158,65
32,73,288
83,125,156
79,81,218
76,61,186
73,50,224
67,105,253
73,63,114
84,95,261
65,88,88
32,71,496
69,115,163
76,89,249
32,72,219
65,72,492
76,56,92
84,80,86
65,88,114
32,97,8
86,113,237
79,87,250
76,77,208
85,93,236
78,80,224
84,106,354
65,120,124
82,84,261
73,111,248
65,88,351
190,72,1368
13,115,259
83,116,450
69,96,288
32,78,149
82,102,166
69,95,192
84,88,316
73,72,535
82,75,261
65,88,392
90,95,43
8,0,177
190,77,1057
32,81,273
67,72,155
79,95,184
78,87,264
32,73,194
65,96,242
8,88,693
80,88,759
65,81,218
85,73,206
84,79,202
65,99,373
83,72,163
32,71,159
68,105,170
69,93,200
32,109,155
65,98,236
76,87,304
65,103,331
82,96,165
77,88,455
65,148,41
32,78,153
89,80,874
32,72,204
67,166,242
79,55,541
78,91,232
84,142,257
82,88,172
79,79,488
76,81,184
32,72,280
80,106,554
79,80,139
82,80,447
32,78,135
67,115,383
73,80,233
82,96,263
85,79,371
71,15,322
73,82,417
65,93,246
190,64,1188
78,56,240
79,93,184
32,101,256
80,96,401
82,80,192
69,70,160
83,68,117
69,94,210
78,85,110
84,88,264
65,122,144
83,25,245
69,96,206
32,86,159
82,72,128
69,80,200
84,49,181
73,83,246
82,88,212
65,87,200
32,80,238
83,96,314
73,98,268
78,68,154
32,89,191
65,103,304
76,95,375
84,85,319
65,106,181
32,80,185
