VK,HT,FT
35,85,0
39,80,205
40,53,321
45,87,157
49,111,2775
54,77,537
50,99,909
48,61,226
20,143,2485
80,56,159
20,119,217
65,88,1117
67,77,418
73,79,189
69,79,350
78,83,59
84,85,261
69,95,181
32,47,151
67,96,247
79,81,143
78,62,257
32,52,190
82,78,176
69,71,214
71,87,303
85,90,254
76,217,522
65,99,217
82,81,235
32,82,231
69,94,170
86,102,326
79,65,165
76,73,175
85,101,298
67,88,343
73,140,183
79,126,117
78,64,289
32,48,212
188,79,720
32,70,177
162,470,31356
86,72,160
8,71,8766
46,79,3022
46,88,447
8,76,3578
83,121,4228
79,77,176
76,79,189
73,87,223
67,112,375
73,82,135
84,80,233
79,77,455
32,79,261
32,149,4521
46,101,1375
46,84,616
46,78,198
46,79,181
46,119,159
37,150,440
37,95,262
37,112,223
39,138,663
32,56,1777
50,87,334
56,94,199
51,97,535
8,71,2918
8,78,4218
8,67,3351
8,88,411
55,189,1426
39,23,1535
39,66,133
39,79,151
39,50,159
39,55,119
38,103,983
39,0,473
39,0,500
39,0,36
39,0,24
39,0,30
39,0,29
39,0,30
39,0,33
39,0,28
39,0,31
39,0,27
39,0,30
39,0,30
39,0,29
39,0,29
39,0,31
39,0,31
39,0,30
39,0,30
39,0,31
39,0,30
39,0,29
39,0,30
39,0,30
39,0,32
39,0,29
39,0,29
39,0,30
39,24,29
39,88,188
39,87,183
39,64,183
39,72,151
39,103,192
39,111,311
39,112,367
32,183,455
32,135,335
32,133,577
32,128,293
8,95,407
46,55,1767
46,68,401
46,80,324
46,367,304
46,79,367
8,78,10705
83,111,1109
84,71,407
32,55,415
57,101,873
56,79,156
188,93,2025
72,88,2813
67,77,498
79,79,469
51,77,1089
32,105,1375
35,69,1119
35,87,149
144,87,1823
97,71,663
97,68,169
111,95,1156
20,159,2783
69,64,271
66,79,760
109,93,2561
97,80,557
97,72,159
111,97,1896
80,71,2735
72,72,631
32,504,695
103,85,793
110,77,495
100,87,293
98,95,254
111,71,703
67,103,2687
79,56,337
50,78,1143
97,88,7052
98,103,256
8,77,1825
8,45,167
32,135,501
32,80,279
97,77,818
98,71,356
111,63,369
32,237,2975
80,152,357
79,86,144
50,95,1118
32,77,945
97,104,1268
96,104,272
96,94,514
8,61,5881
190,98,3212
13,84,274
83,118,805
69,111,214
32,54,104
82,192,206
69,87,192
65,160,271
76,62,160
73,85,184
90,80,437
65,79,215
32,58,95
73,72,447
78,79,192
84,86,255
89,6,0
69,93,136
82,77,103
67,96,437
79,79,200
78,71,263
83,100,306
85,79,220
76,64,417
84,87,293
65,119,169
32,64,167
84,88,583
69,85,159
76,93,590
69,85,191
70,103,317
79,71,118
78,79,263
73,96,175
65,87,271
67,72,351
65,106,415
32,71,159
67,96,375
79,79,191
78,79,231
32,64,223
76,31,1296
8,78,1096
83,88,446
69,62,207
82,72,174
86,85,410
73,0,383
67,95,173
73,126,159
79,118,95
32,77,280
68,85,199
69,103,197
32,64,135
78,79,264
69,98,111
70,68,274
82,79,188
79,71,207
76,71,207
79,69,193
71,71,420
73,95,223
65,121,207
32,64,161
81,144,1221
85,79,159
69,95,231
32,55,121
73,71,573
78,71,279
68,93,305
73,71,532
67,93,241
65,111,364
32,66,151
67,87,263
79,57,174
78,77,241
68,93,1094
85,82,213
67,85,386
84,87,189
65,127,183
69,79,383
88,71,335
80,72,615
69,80,192
67,84,274
84,79,228
65,119,175
78,79,367
84,95,263
69,111,199
32,49,279
32,139,3555
32,111,667
32,51,5279
89,69,1090
32,60,255
67,89,380
79,66,201
78,88,238
84,79,319
79,190,569
76,62,190
32,56,288
68,85,263
69,103,213
32,71,103
80,128,6159
79,70,128
84,64,342
65,93,225
83,80,261
73,165,162
79,92,144
32,88,238
69,93,223
78,79,213
32,19,231
8,71,280
8,57,191
8,73,159
8,71,151
8,63,175
8,70,151
8,55,176
8,56,157
8,49,177
8,56,160
8,55,157
75,64,3159
65,103,207
76,104,431
69,87,239
77,95,231
73,79,255
65,96,215
8,78,4147
8,71,1691
8,102,641
32,60,406
68,86,281
69,110,181
32,55,94
73,142,729
79,102,109
78,71,318
79,77,256
71,79,309
82,95,214
65,144,135
77,72,360
65,127,96
190,69,1065
13,67,565
83,78,1249
69,77,208
32,65,109
82,86,200
69,95,198
73,63,303
66,71,535
69,87,151
32,63,175
13,31,1727
8,67,199
8,63,159
8,79,159
8,69,185
8,71,149
67,93,969
73,63,221
66,80,335
69,79,207
32,85,465
160,260,1423
190,77,87
32,63,229
162,547,17465
86,66,317
46,75,3033
8,64,2675
13,72,3754
80,88,1214
76,79,164
8,63,575
8,49,177
67,117,903
79,85,183
78,79,237
84,72,271
73,64,482
78,69,231
85,71,293
65,128,222
32,63,208
67,146,479
79,64,120
78,67,207
32,56,190
80,69,498
76,71,261
65,111,151
78,63,327
32,309,177
65,111,309
77,80,367
80,88,255
76,79,160
73,71,255
79,69,176
190,63,1141
32,33,223
78,80,6895
79,77,178
32,47,213
80,122,263
82,61,290
69,55,196
83,63,185
69,72,180
78,71,120
84,72,263
79,61,521
