VK,HT,FT
97,87,-2147483648
96,78,207
101,109,190
103,96,272
80,89,392
65,110,286
67,112,392
73,71,200
8,82,623
8,55,265
8,64,225
8,60,165
82,67,762
69,88,195
67,83,343
73,201,223
66,81,299
79,72,403
32,97,288
76,66,345
65,134,171
66,91,382
79,88,225
82,87,401
8,166,1025
8,96,155
8,60,294
8,0,162
8,0,192
69,103,1390
67,106,279
79,88,217
71,93,327
82,96,217
65,81,158
70,72,340
73,89,404
65,119,161
32,72,237
13,65,800
162,40,677
86,63,495
46,151,535
46,95,444
46,93,640
46,120,31
46,86,25
46,152,30
46,0,25
46,0,25
46,136,25
46,0,157
46,0,358
46,0,170
46,0,413
46,0,262
46,87,827
46,0,30
46,0,164
13,108,840
38,704,316
83,113,272
69,104,210
32,64,152
68,72,167
69,72,192
67,73,344
73,81,248
68,74,254
69,87,188
32,65,240
69,95,370
88,111,568
84,112,247
69,97,249
82,99,113
78,87,516
65,95,168
67,81,342
73,159,175
79,143,114
78,91,269
32,104,177
89,80,263
32,80,200
83,96,165
69,126,207
71,79,317
85,99,384
73,87,343
77,73,201
73,63,273
69,105,238
78,80,191
84,110,263
79,63,177
32,56,327
80,77,45
79,73,172
82,66,389
32,56,22
78,80,242
69,95,312
85,58,490
82,94,292
79,64,448
76,15,198
79,76,200
71,109,221
73,89,344
65,151,387
190,71,627
32,71,279
83,105,274
69,105,217
32,79,82
73,103,431
78,34,174
68,94,272
73,96,63
67,18,217
65,107,232
78,58,200
32,83,213
80,72,439
65,86,176
85,76,219
84,79,231
65,86,135
83,84,0
32,87,119
68,78,157
69,80,190
32,80,90
65,126,270
76,74,308
65,115,150
82,94,266
71,64,232
61,809,789
8,75,152
8,88,31
77,56,544
65,115,278
32,75,178
89,70,288
32,81,222
68,77,285
69,81,228
71,112,402
85,77,170
73,56,370
77,76,485
73,12,361
69,112,244
78,45,221
84,88,280
79,85,298
32,97,320
8,21,1475
8,72,253
8,0,184
8,66,48
8,62,175
8,64,176
8,0,160
8,0,30
8,0,184
8,0,23
8,56,404
8,80,25
68,63,990
69,78,171
71,72,297
85,72,379
73,80,165
77,71,380
69,118,208
73,73,289
78,79,167
89,103,287
79,88,1161
32,80,216
8,80,775
8,0,208
8,78,168
8,87,183
84,93,953
79,72,313
32,111,294
80,146,362
79,113,133
82,96,208
32,72,259
77,89,222
69,129,216
68,86,284
73,71,66
67,64,179
79,63,256
32,0,232
68,71,224
69,94,216
32,117,91
67,104,284
65,140,392
66,56,307
69,104,169
67,111,628
69,80,301
82,94,73
65,88,367
190,80,399
46,79,26
46,0,231
46,128,183
46,67,25
46,0,30
46,0,24
46,104,244
46,50,173
46,0,1305
46,0,136
46,0,153
46,0,30
46,0,160
66,64,421
8,66,1112
78,124,912
79,72,456
78,77,231
79,98,515
13,56,551
76,72,336
65,92,171
66,72,382
79,80,458
82,80,192
65,107,425
84,78,190
79,66,627
82,98,764
73,71,200
79,112,121
32,96,448
160,266,182
190,82,167
32,71,432
84,112,479
71,88,648
79,89,533
32,40,363
99,56,434
102,68,765
111,104,942
32,115,640
84,185,296
71,147,377
79,63,553
8,63,1366
80,95,343
105,95,1139
100,88,190
111,111,728
70,45,688
65,79,424
76,78,480
98,72,941
103,56,1016
97,79,720
111,85,1161
67,80,981
82,142,241
69,88,126
65,79,470
84,64,499
97,81,940
111,72,789
85,79,1354
82,56,312
69,73,240
65,76,228
99,64,781
96,104,464
111,77,1413
71,63,1054
76,86,414
85,72,376
67,87,899
105,96,238
97,64,296
32,56,186
32,86,134
32,72,687
32,161,110
32,87,150
190,107,624
