VK,HT,FT
96,112,0
105,112,392
97,104,344
104,72,288
80,104,320222
65,112,288
8,88,752
20,96,720
65,88,664
67,104,1176
73,72,232
69,104,248
78,80,160
84,96,248
69,86,16
32,80,240
67,112,728
79,80,296
78,54,224
77,24,24
8,102,672
32,152,1576
8,72,4736
8,72,152
8,72,416
8,80,168
80,70,840
85,80,2424
69,72,160
82,64,176
80,88,432
69,80,136
82,72,200
65,120,392
32,72,152
188,64,2288
32,72,208
81,104,632
85,80,176
69,104,216
32,56,120
80,80,728
82,80,160
69,72,208
83,112,200
69,96,216
78,88,168
84,104,256
79,72,672
32,72,240
20,142,808
82,88,192
65,114,558
79,72,546
20,136,312
188,88,1384
32,56,256
80,112,1168
79,78,144
82,104,304
8,128,752
8,80,256
8,88,176
80,104,816
79,88,152
82,88,240
32,64,152
76,72,664
79,80,208
32,48,312
81,120,568
85,72,224
69,120,192
32,62,128
69,88,352
83,128,232
32,72,176
8,144,632
8,72,264
8,64,192
32,96,2592
69,96,3768
83,104,240
32,88,160
69,120,184
86,96,464
65,104,216
76,80,352
85,88,280
65,64,176
68,96,216
79,80,288
8,152,1392
65,120,336
32,80,184
69,88,216
78,64,216
32,40,208
71,80,360
85,96,368
65,88,152
82,88,264
68,80,232
73,86,208
65,128,160
32,64,136
77,80,720
8,144,592
188,78,512
32,88,208
73,88,1016
78,104,408
68,104,376
73,88,256
67,88,336
65,112,408
78,72,294
68,96,282
79,72,374
76,72,4186
69,104,232
32,88,15168
67,112,392
79,88,216
76,80,200
79,88,184
67,82,710
65,104,296
67,170,440
73,146,208
79,158,74
78,82,294
32,96,202
68,90,182
69,136,176
32,70,122
83,86,832
65,122,374
79,90,296
78,98,288
68,74,192
65,122,248
32,106,176
86,96,290
69,74,158
83,94,234
73,96,214
67,88,322
65,96,144
76,104,432
8,56,4472
8,96,1206
79,98,512
32,70,3474
89,98,302
32,58,312
67,120,608
79,80,152
77,58,240
80,90,360
76,90,208
69,98,232
77,90,512
69,72,176
78,82,392
84,130,280
65,130,232
82,90,184
32,98,304
69,98,232
8,122,1216
8,136,320
8,0,552
8,0,502
8,0,24
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,26
8,0,26
8,0,24
8,0,26
8,0,26
8,0,24
8,0,24
8,0,26
8,2,26
65,80,1234
76,78,240
190,104,108054
13,88,1520
78,72,5384
8,96,1984
8,72,216
80,96,42696
65,88,344
67,88,360
73,80,240
69,96,224
78,80,144
84,112,248
69,102,114
32,72,198
67,152,4320
79,96,144
78,88,312
32,80,224
66,72,464
85,104,272
69,120,576
78,72,1720
32,64,240
68,96,376
69,96,216
66,80,256
73,80,480
84,160,296
79,80,392
32,80,320
8,0,992
8,0,500
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,26
8,0,26
8,12,26
8,104,182
32,112,656
68,96,968
8,152,2120
8,160,8184
8,112,296
8,88,248
8,88,208
68,112,131408
73,88,216
85,88,184
82,88,232
69,80,240
83,112,560
73,96,176
83,96,152
32,72,496
80,130,816
79,94,130
8,120,574
8,104,232
107,88,776
32,98,283178
80,192,456
79,94,154
82,90,270
32,88,176
83,104,376
79,94,266
78,104,270
68,80,216
65,122,256
32,98,224
78,88,51082
79,96,216
32,70,248
80,96,352
82,96,272
69,96,216
83,96,232
69,122,198
78,104,338
84,110,312
65,104,360
8,112,198264
32,232,1360
86,64,636096
69,88,944
83,96,240
73,72,280
67,64,224
65,96,344
76,96,280
32,56,1672
50,80,488
48,64,280
48,80,144
77,88,304
76,96,648
8,88,1984
8,72,168
8,40,224
79,72,832
8,96,768
48,80,368
48,72,168
32,80,552
77,92,392
76,104,512
190,88,1032
32,96,200
78,88,656
79,88,248
32,80,272
82,72,216
69,80,200
70,88,232
73,96,176
69,96,96
82,72,200
69,88,168
32,80,200
68,94,376
79,80,184
76,64,184
79,80,184
82,112,216
190,88,1168
32,80,176
13,80,320
65,96,4792
71,112,448
85,104,280
65,96,200
82,96,136
68,96,200
79,88,472
32,80,280
32,94,4776
65,88,224
78,64,184
84,96,240
69,80,160
67,80,248
69,72,232
68,64,176
69,72,168
78,64,144
84,88,280
69,80,168
83,96,216
32,104,192
68,86,48
69,96,192
32,80,104
67,64,456
65,104,240
32,88,160
68,80,128
69,88,176
32,80,88
77,96,264
65,88,136
77,80,288
65,94,24
32,120,4624
78,88,800
79,112,200
32,88,232
84,112,288
69,112,160
82,78,88
77,104,632
73,88,392
78,88,280
8,88,2152
8,64,248
8,64,192
8,64,184
8,72,176
8,64,184
8,104,2816
8,64,264
8,48,224
8,48,192
32,96,512
78,80,336
79,80,224
32,80,240
84,88,1264
69,96,264
82,88,208
77,64,288
73,80,264
8,72,416
8,88,184
8,80,184
8,80,176
8,72,176
8,72,176
8,64,192
8,72,176
78,96,1280
79,88,248
32,88,952
67,104,288
79,80,512
78,80,296
67,88,352
76,72,384
85,104,312
89,80,192
79,72,520
32,88,224
84,96,176
84,88,176
79,96,392
32,80,264
67,104,312
79,104,184
78,80,288
32,72,232
32,72,1816
84,96,336
65,104,272
77,88,328
79,88,224
88,112,392
73,104,272
70,78,320
69,96,224
78,72,256
79,80,280
78,88,4464
79,88,224
