VK,HT,FT
97,64,-2147483648
96,66,244
96,80,193
100,96,448
80,34,795
80,144,238
65,89,152
8,88,1346
8,64,208
65,116,1170
67,115,396
73,80,226
69,74,304
78,64,66
84,88,247
69,96,160
32,67,214
77,105,407
65,96,246
83,92,193
67,96,729
85,58,288
76,73,454
73,87,257
78,97,203
79,152,115
32,56,241
67,125,120
8,64,622
8,72,169
8,12,241
8,0,177
8,0,24
8,0,25
8,58,24
8,0,413
8,80,25
8,81,25
8,64,237
8,55,49
8,103,259
8,81,183
8,0,26
8,55,24
8,0,227
8,72,49
8,72,24
8,0,184
8,0,26
8,81,165
8,0,167
8,0,49
8,0,254
65,120,1080
76,64,168
32,91,133
69,96,377
8,120,77
8,39,500
8,76,144
8,80,170
8,87,45
8,97,158
8,0,26
8,0,30
8,96,47
8,0,26
8,97,30
8,0,249
8,2,49
82,81,170
69,49,98
71,137,301
85,72,409
76,79,335
65,88,195
82,103,355
32,93,197
69,83,120
83,88,232
84,77,256
82,12,206
8,112,1053
84,122,407
65,72,344
68,97,277
79,101,242
32,120,200
71,96,391
69,51,189
78,87,315
69,95,162
82,160,216
65,135,397
76,91,368
188,83,617
32,6,22
83,127,759
65,80,269
84,71,238
105,109,671
96,90,169
111,79,1217
97,47,297
97,72,152
96,97,181
111,55,587
102,88,167
96,97,200
111,89,1220
70,87,811
67,109,368
104,104,130
102,88,215
111,88,590
70,62,1374
82,120,859
97,71,892
102,195,171
84,88,208
65,179,92
8,58,782
20,128,467
82,45,630
8,0,1257
190,82,1351
32,92,293
8,72,982
8,56,512
188,87,1183
32,132,58
73,95,846
78,71,239
71,59,294
82,178,206
69,116,145
83,85,247
65,128,200
32,63,101
69,79,379
78,84,233
32,40,218
67,121,1284
79,105,66
78,106,291
84,116,136
82,72,148
8,88,548
8,100,266
8,53,176
8,72,160
8,71,165
8,0,24
8,64,30
8,92,271
8,30,25
8,75,25
8,0,194
8,74,216
8,0,30
8,0,25
8,80,208
8,0,241
13,79,1429
69,79,320
76,89,290
32,71,247
80,71,501
65,87,192
67,96,407
