VK,HT,FT
97,96,0
105,96,320
98,88,424
105,96,224
83,88,3704
69,86,192
32,88,200
82,56,200
69,90,150
65,112,314
76,74,136
73,80,224
88,80,216
8,112,632
90,80,360
65,96,208
32,72,112
82,96,728
88,86,592
32,106,126
81,104,1354
85,56,152
32,88,208
69,102,48
69,72,432
86,112,304
73,86,240
68,80,256
69,120,216
78,88,160
67,104,296
73,88,248
65,120,184
32,80,136
70,72,1552
88,120,368
32,72,176
68,94,1496
69,104,624
32,76,140
80,78,1668
73,80,240
76,96,288
79,80,200
78,80,1264
32,90,286
84,138,354
73,80,248
78,48,392
8,96,736
66,112,408
73,70,210
65,96,510
76,64,192
32,72,232
73,96,304
90,104,360
81,96,1792
111,112,856
32,48,2848
65,80,1416
77,72,216
80,80,680
85,90,294
84,120,330
65,80,272
67,128,328
73,152,200
79,126,112
78,96,296
32,72,224
68,80,136
69,80,224
68,80,2200
79,64,224
32,80,224
77,80,200
65,88,216
89,88,280
79,80,584
82,88,224
32,72,232
68,80,368
69,136,214
32,82,176
77,80,1762
65,120,160
78,80,240
79,96,456
32,80,264
73,64,376
90,72,296
81,88,608
111,144,896
32,62,1456
70,80,616
88,96,512
32,70,176
68,72,384
69,136,208
32,70,96
70,88,592
69,104,248
77,96,360
73,24,360
8,120,744
85,78,1072
82,94,184
190,88,1544
32,96,232
13,88,416
83,72,440
69,104,200
32,56,104
82,64,160
69,72,192
65,128,312
76,86,176
73,104,240
90,48,224
90,56,224
65,96,240
78,80,264
32,80,192
69,80,224
67,120,264
79,88,288
71,80,360
82,128,240
65,88,152
70,112,408
73,88,280
65,72,200
83,104,208
32,96,20912
83,104,328
73,72,280
78,56,280
32,48,192
76,80,480
69,80,216
83,78,624
73,264,192
79,166,184
78,116,554
69,80,158
83,96,256
32,88,160
81,96,1128
85,112,136
69,104,288
32,80,128
8,64,39936
8,80,160
8,88,144
8,72,176
8,72,152
32,96,592
69,96,664
86,104,512
73,82,438
68,88,266
69,88,208
78,80,192
67,88,304
73,80,224
65,112,360
66,56,424
76,72,520
69,64,152
83,96,296
190,104,1760
32,72,312
13,128,2448
84,78,1360
82,56,224
65,72,584
85,80,208
77,96,328
65,80,96
84,104,392
79,64,200
76,64,184
79,88,184
71,96,464
73,88,256
65,128,248
32,72,168
73,88,1736
78,72,312
68,96,304
73,72,256
67,88,272
65,104,408
32,80,184
8,0,1360
8,0,500
8,0,26
8,0,26
8,0,24
8,0,26
8,0,26
8,0,26
8,0,24
8,0,26
8,0,24
8,0,26
8,0,26
8,0,24
8,0,26
8,0,28
8,0,22
8,0,30
8,0,20
8,0,30
8,18,20
8,50,148
13,80,1168
80,72,528
69,88,240
78,72,224
68,88,248
73,78,232
69,104,208
78,96,280
84,80,272
69,120,304
32,66,184
80,82,606
65,64,194
82,88,232
65,136,304
32,62,120
77,88,448
65,80,136
0,72,808
65,122,174
78,72,282
65,88,216
32,72,104
73,88,1664
67,128,432
32,72,192
67,96,296
79,88,288
78,72,272
32,88,192
67,120,352
88,114,582
32,72,146
68,72,208
69,94,184
32,64,88
77,76,416
65,80,208
78,80,248
79,96,512
32,80,296
89,104,848
32,104,336
84,80,2592
82,96,448
65,72,808
67,80,504
67,96,200
73,184,168
79,216,88
78,88,1016
32,88,240
68,104,200
69,88,440
76,80,288
32,72,248
77,80,232
73,80,248
69,80,200
77,96,296
8,136,552
8,72,224
8,64,176
8,64,168
8,56,168
8,88,312
8,72,192
8,56,192
77,96,5832
77,88,872
73,80,280
73,104,144
32,58,576
80,152,720
79,112,112
82,112,344
32,80,160
84,202,1184
82,168,144
70,70,16
8,72,1032
8,128,200
8,96,552
68,64,672
82,192,256
32,88,320
67,96,512
65,88,480
84,56,216
8,104,592
82,80,1448
82,72,184
73,94,202
90,112,518
79,72,256
78,112,32976
79,96,264
