VK,HT,FT
96,131,-2147483648
105,112,389
100,64,321
99,66,194
80,80,1149
65,313,256
67,79,442
73,86,279
69,104,214
78,88,493
8,104,1203
8,74,224
8,64,70
8,42,168
8,0,165
8,63,25
8,63,25
8,0,169
20,136,956
80,80,430
20,143,103
65,89,985
67,169,299
73,64,247
69,110,264
78,87,62
84,126,239
69,73,114
32,64,157
67,66,278
79,72,248
78,50,228
32,64,178
66,67,469
85,86,107
69,116,230
78,64,200
65,120,230
32,17,194
69,94,267
67,122,334
79,88,262
76,92,148
85,83,292
67,103,371
73,129,67
79,127,136
78,83,354
32,70,178
67,114,296
76,95,257
73,80,228
78,78,184
73,104,269
67,71,368
65,101,151
188,96,745
32,87,229
84,86,258
65,176,260
32,57,453
49,78,688
50,102,223
48,80,289
111,97,871
55,72,512
48,80,254
32,80,532
188,72,502
32,72,183
70,134,852
82,81,242
49,104,488
54,96,0
111,79,457
84,80,756
67,116,384
32,77,200
51,89,754
54,124,529
111,65,479
70,68,799
67,104,369
32,97,250
56,109,1162
52,95,256
8,104,160
8,66,24
20,128,264
84,65,557
65,119,71
8,129,1246
8,121,256
70,80,479
82,113,209
8,144,939
8,69,144
8,16,47
32,79,625
84,71,287
67,103,379
32,53,242
8,0,929
8,0,160
8,62,51
8,0,515
32,96,1059
70,88,240
67,109,368
32,95,217
8,80,1371
86,3,410
8,76,354
20,175,407
86,92,304
160,208,1058
190,66,134
46,75,1270
160,318,1359
190,98,130
8,144,983
8,0,223
32,97,876
160,182,679
190,41,77
8,71,201
8,0,24
32,72,499
160,1464,352
190,71,0
190,73,136
32,74,280
67,107,533
79,83,217
78,92,208
84,37,273
73,80,999
78,82,261
85,99,354
65,112,229
32,106,74
67,96,119
79,92,142
78,79,272
32,61,212
76,113,391
65,102,192
32,68,213
8,0,1205
8,8,157
8,64,152
8,48,207
8,68,167
8,101,15
8,0,231
8,18,25
8,0,48
8,0,156
8,0,208
8,0,29
8,95,151
8,80,168
8,72,148
8,9,28
8,0,28
8,63,217
8,88,181
32,153,1154
83,85,322
73,92,111
78,12,223
32,107,221
65,103,718
78,57,195
71,97,258
79,63,269
82,115,645
190,60,1271
13,70,545
66,88,316
8,116,583
20,218,351
66,89,551
69,105,295
65,63,408
66,79,360
190,100,134
20,136,352
32,142,399
65,104,191
66,72,416
68,108,193
79,51,224
77,112,216
69,104,306
78,88,257
32,87,246
66,65,319
76,70,419
65,99,347
78,73,151
68,85,147
79,72,140
32,6,239
68,101,246
69,118,161
80,61,333
82,98,167
69,96,214
83,105,280
73,87,166
66,89,390
76,97,539
69,117,54
32,96,215
73,95,168
78,96,168
68,96,257
79,81,208
76,72,208
79,95,136
82,96,113
79,73,92
190,84,258
32,85,105
83,110,309
73,72,254
8,87,1166
8,78,184
13,71,747
83,89,469
69,113,207
32,85,119
65,104,305
71,64,284
85,64,329
65,99,148
82,61,185
68,71,227
65,112,239
32,51,157
20,199,1089
73,87,227
67,112,268
20,136,199
32,96,466
67,94,502
79,81,265
78,80,389
32,65,200
71,71,391
65,27,137
83,84,234
84,89,179
82,64,1
79,74,488
188,257,1102
32,69,225
81,104,295
85,98,260
69,79,208
32,78,120
89,106,288
65,144,392
32,78,890
70,86,1228
85,68,284
69,96,176
32,64,155
65,96,336
86,65,270
73,88,229
83,104,153
65,86,169
68,106,242
79,92,169
190,87,759
78,79,234
79,101,204
32,63,249
8,56,1402
32,110,341
80,65,129
82,79,357
69,72,196
83,108,229
78,98,191
84,146,232
79,64,451
