VK,HT,FT
97,104,-2147483648
103,83,572
96,50,385
96,95,146
72,111,1272
69,87,265
77,88,406
79,83,277
68,106,248
73,72,240
78,80,246
65,112,233
77,83,220
73,135,452
67,48,421
65,110,347
78,72,337
77,105,222
84,100,281
69,52,155
32,95,0
69,90,142
83,86,279
84,87,249
65,117,168
66,83,729
76,96,288
69,13,276
32,80,137
188,79,1371
32,72,194
80,122,435
69,74,262
82,85,245
83,88,281
73,103,240
83,96,136
84,81,214
69,91,326
32,112,167
32,80,1124
76,88,474
69,81,207
86,86,502
69,75,199
32,56,232
68,80,64
79,77,204
76,78,208
79,72,168
82,80,89
69,72,168
78,64,168
32,67,200
82,96,543
69,72,180
71,72,281
73,112,254
79,166,104
78,104,311
32,87,91
76,81,200
85,93,302
77,81,181
66,89,198
79,113,392
32,173,257
76,80,79
65,69,166
84,71,388
69,121,89
82,80,2
65,93,329
76,63,740
8,115,90
8,0,415
8,56,25
8,80,24
8,0,184
8,0,240
8,84,150
8,0,26
8,0,26
8,54,173
8,69,176
8,122,30
8,0,50
8,0,24
8,72,25
8,0,500
8,0,49
8,72,25
8,80,30
8,69,253
8,88,26
8,41,24
8,40,26
32,153,644
69,96,562
78,80,224
32,110,230
70,88,303
76,84,265
65,133,471
78,89,146
67,72,382
79,95,248
32,77,223
73,12,258
90,104,357
81,91,205
85,148,154
8,95,633
188,88,1253
32,51,207
83,112,155
69,71,188
32,70,171
82,80,189
69,72,144
65,150,384
76,68,40
73,97,212
90,82,222
79,93,251
32,49,232
69,103,336
67,141,288
79,88,259
71,88,171
82,95,188
65,101,274
70,82,569
73,71,515
65,122,13
32,80,169
65,135,239
68,89,251
8,72,653
66,7,680
68,80,239
79,104,89
77,72,287
73,89,225
78,88,21
65,98,286
76,84,307
32,56,249
32,132,1034
83,80,184
73,122,403
78,130,145
32,47,184
76,10,396
73,89,255
81,79,169
85,80,184
73,122,167
68,45,221
79,49,576
32,93,256
76,70,312
73,72,70
66,71,264
82,82,281
69,73,222
32,107,164
69,89,256
78,160,281
32,72,184
67,149,190
65,88,290
86,118,328
73,100,195
68,111,233
65,147,223
68,111,191
188,118,242
32,109,311
86,80,727
69,29,228
74,63,432
73,89,191
71,88,844
65,136,291
32,88,268
83,135,301
73,90,240
78,111,176
32,102,115
82,108,203
69,72,104
80,98,320
76,80,121
69,96,264
67,23,264
73,76,239
79,143,161
78,86,294
32,78,285
190,71,1221
13,80,462
83,125,618
73,97,142
32,70,250
73,96,58
78,88,207
68,102,279
73,87,184
67,72,241
65,129,337
32,82,196
65,136,161
8,75,935
69,105,1396
88,98,550
84,96,190
69,78,164
82,81,138
78,92,425
65,25,213
67,116,351
73,97,208
79,154,125
78,75,280
32,99,178
67,100,160
79,74,314
78,73,208
32,81,199
80,48,503
65,116,200
85,75,372
84,97,256
65,109,80
32,72,120
68,104,208
69,114,184
32,88,79
65,107,355
76,72,182
65,152,134
82,95,167
77,66,485
65,124,128
188,97,482
32,101,209
65,96,208
73,120,204
78,56,236
69,96,210
32,81,818
89,88,246
32,136,200
67,117,357
79,130,282
78,101,231
84,108,232
82,94,28
79,77,154
76,70,221
32,78,233
79,93,593
73,61,16
8,97,1353
79,89,529
82,55,766
32,56,146
67,96,384
79,81,234
78,88,338
83,107,399
85,75,244
8,66,280
8,63,488
8,103,168
8,0,30
8,79,26
8,69,30
8,0,25
8,0,176
8,89,187
80,74,822
79,72,168
82,98,253
32,81,183
77,86,135
69,72,216
68,82,266
73,115,117
67,16,219
73,80,216
78,77,152
65,127,224
32,110,184
76,80,279
65,79,120
66,58,285
79,83,473
82,88,192
65,89,357
76,103,256
190,80,426
13,80,475
74,57,360
85,87,249
83,90,250
84,77,327
73,88,210
70,143,727
73,80,234
67,80,392
65,142,289
67,98,312
73,99,222
79,144,78
78,80,314
32,34,200
68,80,135
69,106,196
32,95,102
73,95,501
78,80,289
84,112,278
69,59,93
82,104,207
78,65,173
65,66,166
67,115,373
73,72,144
79,16,167
78,104,267
190,89,1094
