VK,HT,FT
97,81,-2147483648
103,82,283
98,64,1491
97,64,311
78,88,207
79,71,294
80,43,264
65,104,248
67,104,523
79,74,272
8,50,577
73,71,278
69,88,264
78,109,190
84,80,240
32,84,206
69,95,735
8,34,865
8,109,159
69,96,178
32,83,192
69,87,144
78,93,287
32,80,167
82,80,608
69,72,192
71,89,288
85,69,377
76,72,455
65,96,222
82,93,348
32,80,136
69,81,173
83,108,207
84,35,334
65,85,228
68,64,365
79,63,232
32,56,233
71,84,240
69,96,286
78,80,53
69,74,125
82,96,237
65,77,376
76,80,256
188,105,586
32,72,180
83,89,842
69,124,193
32,95,153
82,80,184
69,70,200
65,136,222
76,88,141
73,96,294
90,80,207
65,104,264
78,80,710
32,127,161
72,96,570
77,72,258
88,81,622
32,64,201
8,152,908
8,0,228
88,112,480
8,106,73
67,79,994
32,64,328
88,121,796
32,61,217
50,104,368
13,80,559
188,98,547
32,56,222
83,96,554
79,64,215
76,91,195
73,90,215
67,38,308
73,64,102
84,101,240
79,79,213
32,79,304
80,175,736
80,115,519
68,84,403
188,72,653
32,70,240
32,63,744
69,81,241
65,114,291
66,79,353
188,79,1132
32,98,191
13,75,432
83,143,448
69,105,196
32,71,240
82,166,205
69,95,198
65,122,58
76,87,270
73,79,253
90,80,215
65,96,241
32,77,252
84,99,565
67,83,415
32,79,146
68,86,175
69,72,217
32,65,66
84,127,860
79,81,255
82,85,204
65,137,448
88,134,436
32,67,188
32,72,582
67,115,296
79,87,166
78,64,248
77,3,22
85,88,498
76,56,432
84,79,374
73,93,93
80,96,343
76,64,120
69,98,265
83,104,239
32,89,184
73,101,364
77,109,347
8,104,886
73,112,515
8,104,788
78,98,436
70,74,457
73,80,173
76,161,249
84,104,294
82,80,250
65,138,118
68,92,354
79,64,527
83,101,297
188,92,751
32,56,200
83,113,347
69,90,233
32,64,155
65,124,305
71,44,280
65,88,275
85,86,432
82,104,140
68,104,139
65,112,94
32,71,151
73,114,446
78,69,240
70,99,374
79,69,239
82,100,190
77,54,187
69,72,257
32,66,161
68,80,1003
69,108,211
32,77,233
73,93,942
77,74,199
65,88,144
71,62,454
69,91,260
78,87,264
79,71,160
76,62,216
79,80,152
71,89,383
79,80,529
13,47,887
83,80,279
69,108,208
32,63,158
82,63,175
69,79,183
65,130,311
76,82,270
73,83,242
90,88,189
65,95,233
32,56,110
67,150,356
79,77,208
77,64,207
85,111,530
78,105,126
73,86,238
67,96,160
65,151,380
67,104,223
73,100,2
79,63,81
78,80,264
32,91,178
84,94,956
69,117,239
76,38,344
69,80,63
70,94,386
79,82,205
78,92,290
73,8,233
67,81,510
65,176,347
32,63,175
67,119,121
79,62,183
78,97,252
32,85,44
32,114,226
72,72,562
82,87,160
8,48,598
69,88,319
80,71,416
65,119,11
84,127,230
79,74,241
76,72,238
79,67,165
71,92,315
79,80,736
32,61,368
20,135,912
68,71,216
82,108,364
8,97,774
8,0,11
20,136,169
32,71,759
68,75,165
82,88,184
32,63,264
20,176,242
65,80,511
8,119,1276
20,184,335
65,65,431
20,202,616
82,134,186
82,91,113
69,80,224
71,87,322
85,57,206
73,61,186
20,112,808
32,78,138
160,723,438
56,81,101
97,72,319
101,69,181
100,89,326
97,57,823
104,87,197
96,64,947
101,71,200
97,56,1063
97,71,144
98,120,352
160,263,1463
57,62,92
32,80,764
81,104,76
85,80,286
69,147,305
32,86,151
