VK,HT,FT
97,120,-2147483648
102,122,392
100,89,322
104,72,963
80,56,561
65,109,96
67,86,132
73,80,279
69,88,402
78,88,223
84,107,254
69,128,279
32,107,151
67,102,941
79,62,457
78,72,260
32,117,224
82,92,204
69,122,262
71,92,446
85,72,57
76,79,441
65,80,203
82,71,358
32,80,96
69,79,148
83,88,365
84,76,364
65,95,123
68,93,244
79,93,201
32,56,207
71,101,248
69,118,270
78,76,237
69,79,92
82,76,229
65,95,385
76,91,322
188,88,670
32,70,200
81,104,791
85,81,154
69,76,200
32,61,129
80,98,553
82,18,313
69,81,176
83,88,320
69,121,152
78,72,174
84,120,272
79,72,451
32,57,203
78,63,372
85,96,297
69,115,179
86,57,571
79,86,578
32,73,985
69,72,144
80,73,262
73,120,175
68,71,691
8,80,676
83,88,618
79,56,248
68,99,256
73,80,244
79,111,101
32,80,473
32,72,1068
68,81,176
69,96,225
32,64,108
80,96,371
69,87,216
82,56,204
68,88,168
73,104,192
68,115,265
65,107,310
32,55,208
68,101,160
69,88,88
32,76,96
84,55,554
79,91,280
78,72,272
79,97,360
32,73,232
80,65,430
79,81,129
83,96,303
84,96,156
85,66,482
82,64,258
65,121,153
76,104,303
32,72,221
67,88,235
79,80,216
78,78,247
32,95,200
82,106,156
69,87,231
76,91,352
65,88,231
74,92,365
65,106,225
67,106,273
73,87,200
79,61,85
78,97,316
32,76,164
68,96,130
69,76,309
32,86,63
69,152,1
83,117,199
70,104,1408
73,88,288
78,80,250
84,137,256
69,160,136
82,87,135
190,88,788
32,103,285
13,64,207
72,101,448
73,137,8
80,80,292
79,98,113
84,89,212
69,86,231
78,81,115
83,75,80
73,118,216
79,156,184
78,80,227
32,106,72
65,168,206
82,105,182
84,68,199
69,106,84
82,94,8
73,88,232
65,136,285
76,73,305
188,87,636
32,103,238
83,67,312
65,96,157
84,89,154
32,55,263
57,68,1106
57,78,155
160,120,41
53,91,89
32,97,313
78,72,317
8,116,1109
77,94,544
8,67,1000
78,115,319
79,80,248
32,80,198
70,100,449
79,71,219
67,104,386
79,43,173
32,114,354
77,82,308
79,116,140
84,67,111
79,106,520
82,95,323
32,69,255
78,80,420
73,26,31
32,119,163
77,116,327
69,96,177
78,81,154
73,125,240
78,39,260
71,108,333
85,97,374
69,110,317
8,0,512
8,56,200
69,73,1327
79,27,318
190,63,1191
13,108,259
83,90,914
69,95,225
32,81,281
73,84,280
78,71,179
84,80,249
69,123,47
82,72,24
78,74,517
65,137,217
32,93,229
80,87,296
65,74,95
82,91,262
65,87,174
32,72,160
68,69,567
88,96,571
32,80,121
89,80,263
32,103,206
84,125,795
84,88,160
79,71,344
8,84,790
8,129,148
8,80,33
8,64,153
8,67,489
8,0,26
8,80,49
8,64,25
8,64,23
8,104,30
8,80,167
8,79,501
8,0,29
8,75,49
8,89,183
8,0,29
8,0,30
8,87,30
8,0,25
8,128,30
8,0,25
8,0,30
8,25,183
8,57,24
69,88,173
80,73,513
73,79,280
83,129,264
79,108,224
68,121,410
73,89,253
79,110,129
32,92,246
68,83,439
69,80,161
32,110,135
80,77,483
69,95,245
82,87,178
68,59,155
73,114,190
68,104,294
65,63,176
32,89,136
80,156,366
79,71,178
83,135,233
84,79,392
85,61,284
82,98,170
65,123,137
76,82,389
32,107,291
67,125,240
79,80,265
78,72,264
32,53,165
82,89,243
69,100,258
76,64,256
65,112,127
74,57,1197
65,139,407
67,118,351
73,64,271
79,165,120
78,89,264
32,96,183
69,103,39
83,72,202
70,87,313
73,112,168
78,80,304
84,125,822
69,69,269
82,61,194
