VK,HT,FT
97,73,-2147483648
102,71,176
98,79,751
101,75,247
80,88,908
65,87,165
67,79,304
73,77,240
69,96,239
78,77,118
69,141,257
84,94,27
32,72,255
8,159,1047
8,64,190
8,0,176
8,92,168
84,87,797
69,89,276
32,80,141
69,80,119
8,86,965
8,0,240
8,0,420
8,70,48
8,108,177
8,72,176
8,0,168
8,73,30
8,23,25
8,64,26
20,136,663
69,139,353
8,80,904
80,95,683
65,48,240
67,97,376
73,64,187
69,89,200
78,72,128
84,96,290
69,129,121
32,56,133
69,106,245
78,73,421
32,73,208
66,79,326
85,89,259
69,100,192
78,87,211
32,78,200
69,87,272
83,97,219
84,86,133
65,88,112
8,79,1390
8,89,208
8,78,385
8,61,166
8,62,211
8,104,193
8,64,26
8,65,183
8,0,48
8,0,26
8,12,151
8,80,25
8,0,171
8,61,48
8,0,25
8,74,25
8,101,417
8,0,26
8,0,185
8,74,30
8,12,24
8,0,156
8,0,25
8,0,264
8,22,248
8,0,26
8,155,25
8,80,25
8,0,160
8,0,25
8,0,48
8,80,25
8,88,200
8,113,48
8,0,615
8,0,49
8,0,398
8,27,183
8,81,504
8,0,1240
8,54,185
20,81,982
80,127,248
65,88,207
67,95,366
73,64,212
69,127,240
78,98,193
84,96,441
69,94,144
32,85,199
69,78,204
78,73,291
32,63,53
66,83,379
85,79,279
69,107,183
78,72,190
32,89,200
69,87,213
83,76,127
84,70,207
65,80,129
68,86,249
79,72,187
32,82,234
71,80,636
69,89,291
78,2,248
69,96,235
82,56,199
65,134,402
76,64,256
32,95,213
67,97,660
79,72,370
78,100,256
32,88,224
72,73,705
69,106,224
82,88,499
73,99,455
68,106,214
65,103,84
32,95,150
83,121,221
85,96,203
84,75,238
85,80,131
82,191,288
65,145,506
68,91,351
65,103,223
32,96,160
69,124,271
78,84,224
65,87,456
82,88,315
67,88,380
79,112,262
32,71,223
83,79,210
85,72,311
80,62,769
69,88,223
82,96,208
67,133,563
73,48,214
76,130,261
73,88,136
65,117,306
82,47,296
32,96,225
68,87,492
69,63,223
82,124,172
69,87,93
67,102,364
72,94,576
79,95,160
111,120,857
89,72,272
32,89,272
84,72,1098
65,142,28
66,76,324
73,71,395
81,112,168
85,134,215
69,112,183
32,87,113
188,86,258
13,95,775
69,88,934
68,74,284
69,72,179
77,81,299
65,74,143
32,73,204
89,101,301
32,72,264
72,55,569
69,88,109
77,65,117
65,112,232
84,117,281
79,86,445
77,81,286
65,124,168
32,97,669
80,72,590
65,96,134
76,72,295
80,110,752
69,127,251
66,79,325
82,112,271
65,128,345
76,61,270
32,51,206
79,86,274
74,97,565
79,66,258
32,84,336
68,71,59
69,104,248
82,134,139
69,99,113
67,80,140
72,76,539
79,107,15
190,81,761
13,87,374
83,88,1257
73,80,200
8,112,321
79,85,303
76,48,205
73,100,19
67,95,242
73,82,96
84,104,288
79,85,456
32,63,216
69,109,126
86,132,403
65,105,207
76,72,391
85,86,228
65,71,94
67,114,401
73,104,225
79,141,166
78,101,246
32,66,201
67,103,921
79,104,65
78,89,27
32,83,216
79,94,465
70,94,682
84,81,240
65,86,175
76,63,357
77,72,255
79,88,188
76,80,168
79,75,203
71,64,419
73,102,256
65,129,303
32,64,160
78,73,541
85,100,164
87,115,854
86,86,455
65,112,204
77,56,192
69,79,164
78,91,159
84,97,262
69,88,182
32,64,195
32,88,1000
190,97,808
32,80,170
13,44,424
71,63,335
66,80,302
97,48,1088
99,56,477
101,64,256
96,71,198
96,72,268
111,89,1225
72,14,890
84,91,248
79,57,558
99,86,294
101,40,232
111,113,382
72,85,1035
66,72,471
97,65,963
98,64,245
111,80,417
71,71,698
76,82,962
85,80,329
97,104,294
98,89,479
102,63,212
111,92,1187
67,48,1224
82,102,240
69,47,232
65,56,464
84,72,468
96,127,287
110,71,229
104,80,268
111,72,708
85,86,1295
82,109,494
69,72,211
65,65,216
99,67,727
100,80,273
111,87,969
84,72,1026
71,79,468
79,51,563
98,69,360
105,104,960
111,86,646
84,131,1026
71,79,653
79,65,716
8,50,208
80,94,355
98,133,211
98,72,1171
111,97,528
78,72,341
65,93,167
97,78,1266
99,93,232
102,64,688
111,86,764
75,56,472
100,72,447
110,89,987
100,80,364
