VK,HT,FT
97,79,0
97,80,159
99,80,232
99,88,160
69,80,4752
83,112,416
32,72,105
69,89,287
86,81,328
65,96,232
76,87,360
85,88,288
65,89,160
68,65,248
65,103,241
32,80,143
80,154,368
79,86,129
82,95,176
32,72,159
73,88,472
78,89,216
84,104,256
69,104,137
82,71,104
78,72,479
65,80,184
67,104,288
73,152,160
79,120,120
78,89,264
8,65,840
8,63,185
8,64,159
8,56,168
8,56,168
8,55,161
8,64,143
8,64,160
8,56,160
8,65,152
8,80,152
71,104,792
73,88,224
78,80,256
69,88,208
67,104,296
79,64,216
76,48,216
79,73,168
71,87,376
73,88,224
65,121,280
32,63,185
188,64,487
32,72,208
81,105,224
85,87,264
69,112,192
32,88,152
73,88,1104
78,97,248
68,91,311
73,80,241
67,72,256
65,111,408
32,88,200
69,64,376
88,105,344
84,96,208
82,136,168
69,121,16
78,89,560
65,95,113
67,96,335
73,175,168
79,118,121
78,72,247
32,96,199
68,81,145
69,104,208
32,78,41
76,89,367
65,105,160
32,95,169
80,88,463
65,105,152
67,89,455
73,104,201
69,113,224
78,96,160
84,96,320
69,101,18
32,104,21526
8,87,4945
20,118,320
69,88,287
20,104,151
89,103,4978
65,145,183
32,86,146
81,112,350
85,97,216
69,128,184
32,72,168
83,105,2576
69,103,328
32,88,176
68,72,240
69,79,192
66,80,248
69,97,111
32,89,216
69,80,241
83,104,272
84,88,176
85,112,472
68,87,408
73,97,215
65,88,201
32,80,192
82,128,128
32,96,504
69,112,168
78,64,209
32,71,191
70,96,264
79,72,208
82,96,280
77,88,184
65,96,272
32,57,136
65,88,192
77,72,344
66,90,319
85,72,305
76,137,360
65,119,128
84,65,472
79,81,455
82,112,313
73,89,248
65,144,288
190,80,2648
8,87,864
32,160,440
80,121,632
79,95,121
82,112,239
32,79,185
80,89,567
82,86,200
69,79,208
83,88,224
69,72,208
78,80,120
84,96,288
65,96,160
82,88,360
32,105,952
32,177,3127
162,472,2929
86,48,200
8,111,5112
32,142,14601
8,119,12959
8,54,2321
8,49,166
32,72,697
160,256,1232
190,63,136
32,72,296
72,102,2048
84,97,247
79,81,512
32,64,401
51,88,223
55,73,192
111,72,921
72,71,888
66,64,896
32,64,280
49,88,272
50,79,200
32,80,3416
82,56,512
69,78,192
83,88,232
84,87,216
79,89,447
32,87,281
83,97,167
80,57,767
13,79,3578
67,113,879
79,87,169
78,72,239
84,72,360
89,23,10
85,72,526
8,96,737
73,88,368
78,97,255
85,87,305
65,104,575
32,71,289
8,56,1048
8,64,192
8,72,184
8,65,207
8,72,201
8,72,184
73,73,1303
78,81,248
85,80,297
65,119,224
32,80,168
84,88,352
84,88,168
79,73,215
32,89,256
67,94,361
79,80,328
78,80,280
32,88,224
68,88,2256
82,72,240
65,152,352
32,71,240
76,72,496
85,89,303
67,70,337
69,80,215
82,71,201
79,63,384
32,72,352
69,86,1024
78,65,223
32,71,201
72,71,296
84,89,231
65,121,264
76,71,321
32,65,311
80,71,545
69,65,247
82,87,225
8,72,560
8,71,216
8,79,280
69,97,663
86,104,473
73,88,240
84,87,296
65,104,543
188,78,1609
32,81,199
80,112,505
79,80,120
82,121,279
32,73,144
80,81,456
65,89,184
84,104,345
79,71,271
76,63,225
79,72,216
71,89,319
73,81,216
65,136,288
32,95,97
67,95,256
69,112,215
82,95,225
86,122,455
73,73,184
67,82,376
65,112,368
76,87,345
190,80,351
32,73,288
13,63,7096
83,80,1073
69,81,199
32,73,152
69,89,144
88,111,537
84,120,247
82,104,136
8,89,761
69,103,712
82,89,1079
78,63,449
65,112,223
78,63,2248
79,87,233
73,40,18
32,72,270
80,89,279
82,80,201
69,81,191
83,88,296
69,88,241
78,72,135
84,121,224
65,88,121
8,72,201599
