VK,HT,FT
97,57,-2147483648
103,75,71
100,72,101
100,65,264
68,89,231
8,120,721
83,96,274
69,104,207
32,79,133
73,88,771
78,99,155
70,64,280
8,78,561
68,104,820
73,95,285
67,87,316
65,135,356
32,75,120
84,83,291
67,95,380
32,108,176
68,85,288
69,37,191
32,80,199
84,118,404
79,78,340
82,88,240
65,85,384
88,136,1053
32,73,172
83,80,160
73,89,137
78,97,194
32,64,167
69,123,208
86,72,375
73,87,200
68,118,289
69,72,0
78,24,151
67,84,407
73,90,225
65,135,24
32,124,159
68,102,184
69,88,200
32,6,103
67,122,576
79,80,280
78,111,256
84,91,276
73,81,925
8,104,1243
85,88,1076
83,95,253
73,72,297
79,81,80
78,87,239
32,87,196
80,107,470
85,68,294
76,72,211
77,88,205
79,80,312
78,80,140
65,117,156
82,104,327
32,73,160
78,63,332
73,79,224
32,68,216
70,80,215
88,32,384
32,136,217
190,71,626
13,86,306
83,117,802
69,103,188
32,100,152
73,121,286
78,80,193
68,108,27
73,90,192
67,80,270
65,112,364
32,72,150
65,98,243
76,77,234
84,80,322
65,110,179
32,19,11
188,90,970
32,72,171
67,110,376
79,86,241
78,100,336
32,46,216
80,72,455
65,106,226
85,71,690
84,93,232
65,114,58
83,146,234
32,81,143
68,108,117
69,91,160
32,83,80
65,110,187
76,83,233
65,93,71
82,98,272
77,81,451
65,144,232
190,72,867
32,59,243
13,92,1163
65,104,245
73,87,311
78,65,438
69,72,33
80,71,447
65,89,540
67,128,320
73,72,224
69,88,120
78,88,206
84,95,271
69,87,48
32,96,168
70,96,551
69,103,185
77,112,230
69,68,137
78,121,267
73,77,258
78,76,206
79,92,30
32,86,216
68,80,143
69,35,175
32,64,63
56,80,716
48,73,253
32,62,896
65,128,1356
59,60,0
79,47,361
83,110,150
32,73,153
68,88,175
69,96,245
32,65,94
69,94,49
68,69,210
65,100,281
68,174,245
32,16,194
81,79,161
85,89,198
69,101,207
32,75,113
73,107,82
78,77,254
71,104,318
82,78,215
69,71,197
83,9,214
65,126,216
32,51,166
65,136,225
32,55,165
71,77,392
85,100,463
65,70,190
82,89,290
68,74,169
73,111,130
65,112,134
32,85,162
80,80,441
82,80,184
69,137,198
83,80,242
69,80,176
78,62,143
84,89,237
65,174,130
68,78,177
79,88,273
32,64,227
67,84,321
65,65,299
73,103,67
68,64,225
65,110,328
32,64,138
68,87,228
69,123,210
83,114,231
68,98,112
69,104,196
32,65,120
83,109,70
85,87,232
32,99,224
80,153,702
82,80,629
79,99,206
80,88,269
73,88,205
65,120,306
32,86,161
65,10,120
76,79,239
84,81,320
85,87,456
82,64,202
65,139,394
32,48,637
32,80,281
67,80,416
8,63,514
188,32,518
32,92,178
80,95,484
82,88,182
69,72,172
83,87,320
69,89,136
78,79,143
84,91,256
65,96,207
78,73,274
68,96,348
79,22,256
32,56,244
68,86,251
79,80,466
76,56,176
79,72,195
82,101,210
32,128,326
69,64,144
78,73,238
32,80,208
80,123,34
65,80,300
82,93,261
82,56,168
73,75,178
76,95,255
76,75,168
65,113,172
32,85,121
67,93,318
79,72,300
83,115,235
84,80,185
65,80,12
76,92,447
73,96,262
90,104,270
81,142,214
188,92,896
32,106,225
13,64,369
69,111,641
78,86,209
32,56,184
84,63,249
84,88,157
79,89,419
32,42,294
72,139,198
65,97,343
66,89,372
73,71,359
84,77,256
73,80,299
65,129,81
76,48,463
32,46,199
67,88,216
79,77,241
78,71,276
32,81,169
77,72,501
69,115,27
77,103,277
69,96,144
8,56,1389
65,101,303
78,101,324
84,101,331
73,64,481
78,74,239
65,110,260
32,71,190
97,72,788
96,102,210
111,72,478
32,78,1122
69,87,136
83,72,249
67,88,248
73,83,276
84,91,325
65,106,172
76,80,391
79,98,179
80,80,296
82,88,154
65,121,144
78,88,272
32,63,201
97,72,846
96,88,256
111,50,564
32,135,462
86,93,311
65,96,295
76,100,359
83,162,223
65,105,283
82,72,223
84,64,172
65,79,432
78,74,224
32,89,192
97,63,464
102,35,551
96,115,286
111,79,683
32,46,772
67,88,287
76,60,262
79,81,176
78,74,449
65,44,294
90,107,216
69,118,191
79,92,520
65,64,153
8,135,784
80,80,604
65,61,207
8,119,1255
8,56,199
8,103,147
8,68,24
69,112,858
80,98,471
65,88,26
78,48,231
32,96,214
50,97,757
77,83,896
71,56,381
111,80,1187
32,88,1467
59,74,108
8,67,712
76,77,439
69,108,214
86,86,386
79,86,335
84,64,311
73,72,496
82,109,227
79,72,472
88,27,417
73,107,232
78,72,630
65,157,83
32,88,1068
49,133,322
48,63,286
48,98,147
190,73,1065
13,61,50
8,121,1185
8,95,24
8,92,160
8,0,26
32,5,573
73,88,944
90,104,563
81,88,654
83,97,121
73,88,255
