VK,HT,FT
97,82,0
103,74,750
101,83,471
105,109,215
80,108,12300
65,115,212
67,106,384
73,83,193
69,103,238
78,97,192
84,99,249
69,107,66
32,101,200
67,126,167
79,92,190
78,74,236
32,106,176
66,91,386
85,120,249
69,106,204
78,83,227
65,132,249
32,101,204
32,98,7572
69,66,401
86,86,512
79,97,290
76,102,197
85,80,317
67,74,326
73,80,277
79,94,159
78,77,238
32,103,192
67,89,363
76,112,389
73,86,261
78,92,264
73,106,199
67,96,318
65,106,271
32,75,375
188,100,760
32,89,206
76,92,267
65,89,367
66,95,785
79,95,218
82,77,276
65,77,207
84,80,457
79,97,321
82,77,340
73,106,691
79,112,218
32,98,404
32,77,24663
67,118,574
79,97,245
78,83,264
32,97,172
71,98,1208
66,95,302
32,80,261
98,100,947
99,109,249
99,112,523
8,89,1243
96,92,486
96,91,153
190,96,1883
32,103,231
70,94,1865
69,126,224
66,83,295
82,115,320
73,77,278
76,86,411
190,97,1392
13,71,468
83,172,5931
69,111,132
32,115,273
82,154,295
69,101,112
65,95,217
76,95,540
73,101,253
90,95,353
65,110,236
32,103,330
67,75,796
79,97,358
77,89,457
85,92,264
78,98,210
73,107,236
67,106,313
65,86,264
67,86,574
73,97,303
79,83,181
78,80,215
32,97,178
67,86,870
79,106,332
78,77,258
32,83,175
72,89,244
69,71,255
77,90,593
65,75,368
84,72,401
79,72,355
76,86,184
79,86,175
71,86,375
73,94,287
65,92,292
32,106,258
81,83,327
73,86,443
69,69,369
32,92,281
73,77,1121
78,83,258
68,80,275
73,95,426
67,80,307
65,95,240
32,83,287
84,80,739
84,89,184
8,72,925
8,83,150
67,80,1503
79,89,304
78,86,261
68,77,284
85,77,340
67,72,295
84,92,201
65,84,216
32,92,259
65,98,247
77,92,535
66,83,255
85,86,258
76,80,369
65,89,363
84,69,429
73,63,301
8,97,583
85,83,326
82,72,269
73,89,458
79,66,190
8,100,472
65,83,383
190,106,1981
32,117,665
13,68,1147
83,106,1488
69,97,215
32,83,184
83,118,340
79,77,165
76,89,164
73,100,563
67,103,241
73,89,207
84,77,261
65,157,169
32,84,144
72,104,487
77,100,638
67,138,457
32,89,205
88,112,307
50,133,594
32,86,271
55,95,1321
32,95,284
85,74,293
82,81,240
79,82,478
67,155,280
85,74,245
76,86,457
84,91,360
73,100,417
86,129,343
79,89,187
32,109,250
88,112,796
32,86,213
50,127,466
8,86,2011
8,89,166
8,92,161
8,86,156
190,97,922
32,100,215
83,164,323
79,75,202
76,94,162
73,114,184
67,152,289
73,129,216
84,92,241
79,77,626
8,127,850
8,89,188
8,86,164
8,80,153
8,74,158
8,66,146
8,66,138
8,72,138
13,91,805
73,95,551
78,83,330
68,112,249
73,106,398
67,124,497
79,74,159
32,95,255
80,112,256
65,135,173
85,75,315
84,86,233
65,127,138
83,101,239
32,86,153
68,98,144
69,86,190
32,92,158
65,150,170
76,109,288
65,153,347
82,78,311
77,106,457
65,145,81
32,83,170
89,97,517
32,89,252
67,115,238
79,92,210
78,89,318
89,97,785
8,94,743
84,83,398
82,89,357
79,86,489
76,115,173
32,105,250
68,103,135
69,107,198
32,92,110
76,97,299
65,144,210
66,80,285
79,80,247
82,86,275
65,197,145
84,75,109
79,92,384
82,89,278
73,78,456
79,98,198
32,97,298
67,116,667
79,86,194
78,80,252
83,109,201
69,77,238
67,95,269
85,95,273
84,85,241
73,83,477
86,134,343
79,80,201
190,80,708
160,559,8579
67,81,245
8,74,1564
160,699,1346
86,93,311
8,74,1327
8,93,155
160,487,1648
86,71,148
8,76,1072
8,82,151
80,89,2733
65,107,150
67,155,456
73,94,430
69,112,213
78,95,198
84,97,247
69,100,115
32,89,187
70,83,292
69,91,224
77,89,192
69,112,104
78,86,153
73,92,258
78,80,198
65,148,173
32,92,151
68,89,896
69,99,187
32,98,80
51,89,539
50,89,202
32,112,101
65,121,284
0,89,886
79,103,247
83,112,201
32,118,170
68,77,151
69,106,178
32,87,46
69,111,109
32,93,71
68,80,232
65,98,221
68,121,244
32,107,170
81,121,188
85,100,131
69,104,207
32,101,110
73,109,256
78,86,222
71,103,284
82,183,198
69,96,169
83,83,212
65,150,190
32,80,162
80,135,585
79,83,139
82,106,260
32,89,135
67,105,252
85,83,244
65,115,198
68,86,261
82,92,187
79,98,213
32,109,247
70,106,250
69,103,230
66,115,227
82,112,224
73,110,190
76,92,456
188,115,440
32,109,196
67,117,2286
79,89,329
78,77,241
32,95,178
71,95,435
66,82,270
32,98,193
50,118,740
51,95,222
48,80,367
48,97,135
190,103,1138
13,92,261
83,89,691
69,100,207
32,98,133
82,72,139
69,100,170
65,133,247
76,84,136
73,115,222
90,77,270
65,101,187
32,98,128
67,111,349
79,92,220
77,106,270
73,80,244
78,98,167
67,86,392
65,99,269
67,100,309
73,142,192
79,133,106
78,95,257
32,109,170
67,115,264
79,95,199
78,77,241
32,109,181
68,95,247
82,109,589
32,103,196
88,83,386
65,126,182
86,79,572
73,106,249
69,112,301
82,92,199
32,94,145
81,124,243
85,89,219
69,103,158
32,92,153
73,98,321
78,91,239
68,95,218
73,77,210
67,80,383
65,114,286
32,90,144
67,106,308
79,92,167
78,89,273
68,112,278
85,37,275
8,83,639
85,88,1200
67,103,323
84,97,249
65,156,161
32,95,1652
67,138,7584
79,118,227
8,121,1153
8,106,264
8,74,13662
85,94,1266
73,97,2781
69,85,32862
88,110,314
80,89,250
69,95,256
67,101,292
84,80,224
65,127,167
78,104,345
84,95,284
65,130,116
8,92,1298
69,129,1008
188,132,1303
32,173,495
8,86,866
8,80,173
190,106,6859
32,92,303
83,92,4262
69,100,193
32,86,119
82,95,147
69,112,167
65,133,250
76,78,182
73,83,267
90,95,207
65,123,188
32,84,112
50,112,755
32,92,150
72,93,693
77,100,718
67,108,791
107,83,6543
32,98,412
85,77,455
82,129,232
79,80,266
67,103,343
85,66,232
76,106,364
84,77,281
73,97,415
86,123,289
79,83,335
190,86,571
32,89,289
13,95,11319
80,109,1460
65,124,170
67,109,331
73,86,218
69,106,198
78,97,210
84,94,266
69,115,63
32,89,263
67,132,457
79,86,275
78,92,1343
32,86,215
65,168,796
78,83,171
84,86,315
69,126,196
68,106,270
8,83,662
8,89,166
8,91,429
8,104,161
8,95,245
65,165,44154
78,101,200
84,97,281
69,126,238
8,72,514
8,80,167
8,86,164
8,92,6826
8,97,170
8,83,315
8,98,144
8,100,213
83,101,622
69,98,205
32,95,116
73,91,258
78,109,243
68,92,372
73,86,198
67,98,283
65,127,273
32,91,148
69,100,263
88,127,475
84,95,182
69,118,165
82,80,31
78,101,502
65,95,122
67,128,392
73,121,170
79,83,139
78,114,252
32,101,193
67,140,503
79,95,170
78,100,230
32,92,184
80,115,341
65,115,159
73,77,643
8,103,536
85,83,375
82,84,265
84,73,4
65,112,407
83,95,199
32,95,142
68,80,110
69,115,152
32,80,25
65,124,286
76,89,145
65,118,403
82,69,154
77,99,486
65,110,71
32,97,192
32,126,2226
89,95,426
32,103,230
67,109,249
79,95,236
78,114,281
84,126,241
82,92,184
79,83,478
76,109,164
32,112,227
68,103,121
69,109,181
32,93,60
72,95,471
69,97,161
77,104,363
79,92,253
71,108,275
82,100,221
65,95,150
77,114,358
65,119,74
32,103,147
89,104,460
32,106,207
80,135,281
76,112,150
65,115,165
81,115,378
85,94,292
69,106,167
84,98,295
65,101,102
83,101,219
32,66,105
80,153,8745
79,95,126
82,123,219
32,86,175
67,124,384
79,92,173
78,92,307
83,109,287
85,81,227
76,86,404
84,118,332
79,103,250
82,100,264
73,133,198
79,75,151
32,107,241
69,89,122
88,110,417
84,103,228
32,91,309
69,126,1502
78,91,193
32,115,189
70,112,184
79,103,196
82,103,201
77,91,221
65,115,233
32,98,204
67,100,293
79,97,156
78,106,243
83,107,230
69,75,231
67,100,255
85,103,304
84,109,256
73,118,446
86,91,296
65,133,187
190,95,581
13,83,1591
162,868,3911
67,92,540
162,0,1735
66,0,308
162,863,2833
86,87,578
78,86,2349
79,95,227
