VK,HT,FT
96,62,-2147483648
104,98,406
101,142,217
97,64,1383
80,82,1167
65,97,339
67,72,729
73,75,219
69,104,280
78,86,188
84,104,223
69,64,116
32,64,214
67,159,312
79,91,275
78,52,229
32,84,245
66,96,353
85,98,248
69,117,242
78,83,202
65,170,281
32,70,94
69,95,497
86,105,313
79,86,260
76,49,229
85,80,259
67,98,141
73,185,201
79,108,49
78,80,309
32,80,210
67,112,395
76,81,234
73,95,260
78,79,193
73,88,285
67,82,324
65,115,204
188,100,662
32,89,293
83,104,1096
73,79,248
78,82,127
32,120,192
69,5,80
86,79,420
73,83,364
68,54,29
69,74,214
78,88,187
67,103,324
73,89,224
65,95,197
32,104,134
68,72,144
69,13,232
32,80,384
68,80,296
73,96,213
76,89,236
65,68,207
84,86,184
73,84,184
78,79,257
32,73,216
80,80,451
73,21,370
79,112,120
8,81,840
69,110,264
76,55,280
79,105,200
67,64,357
65,112,359
76,101,133
73,88,224
67,102,251
73,72,222
65,120,466
76,74,405
32,98,191
69,96,214
78,54,291
32,80,200
84,87,30
67,80,385
32,96,189
68,80,312
69,111,185
32,62,73
65,87,261
66,104,376
68,109,167
79,98,272
77,71,170
69,116,240
78,88,191
32,88,191
89,94,248
32,89,179
79,72,577
8,113,637
79,80,538
8,38,823
79,89,477
8,81,652
80,115,372
69,80,144
76,81,181
86,56,362
73,98,690
83,95,134
32,72,200
83,0,212
111,54,1176
67,85,118
89,85,192
8,103,674
84,111,495
69,88,159
190,89,1220
32,40,216
13,63,529
83,87,285
69,155,216
8,0,553
8,0,223
80,104,1008
82,64,184
69,107,554
83,125,296
69,72,205
78,87,174
84,86,264
65,80,184
32,93,225
73,87,787
78,95,250
70,103,359
69,56,81
67,110,472
67,84,175
73,127,263
79,126,176
78,64,319
32,95,256
85,81,376
82,104,224
73,93,160
78,72,448
65,129,216
82,104,135
73,73,248
65,71,424
32,58,260
188,97,1043
32,71,259
80,104,512
79,161,177
82,88,233
32,64,121
76,51,400
79,88,189
32,99,222
81,102,238
85,87,213
69,51,213
32,86,58
83,81,272
69,95,193
32,77,81
73,80,297
78,81,316
68,62,55
73,64,223
67,0,200
65,148,365
32,64,137
188,69,860
32,89,176
84,80,301
84,81,120
79,66,606
32,89,324
65,117,219
78,80,347
84,87,284
73,98,136
66,88,343
73,72,492
79,107,190
84,100,320
73,98,303
67,103,430
79,81,231
32,87,247
69,96,135
32,80,232
73,80,474
86,78,343
8,59,605
67,88,462
32,81,176
67,11,524
79,87,209
78,29,272
32,76,190
85,80,571
82,81,256
79,72,223
71,80,336
8,92,500
76,72,365
79,79,180
71,99,336
73,79,398
65,112,218
32,105,144
69,88,1159
76,95,453
32,56,216
68,115,187
73,102,333
65,127,237
32,84,61
50,94,740
54,88,1112
111,64,668
48,97,768
57,92,208
32,96,357
65,133,191
32,67,312
76,106,353
65,119,155
32,62,204
8,0,674
83,51,837
32,80,137
49,76,956
56,73,618
32,46,874
72,151,378
83,104,240
190,123,1066
13,136,346
83,4,764
69,138,207
32,65,105
73,96,770
78,69,158
68,93,882
73,94,200
67,42,216
65,91,381
32,72,164
80,79,498
65,134,223
85,73,800
84,79,207
65,105,145
83,103,206
32,84,149
68,95,39
69,100,160
32,99,150
65,71,209
76,27,232
65,117,163
82,78,205
77,62,546
65,106,201
190,87,660
78,93,290
79,88,215
78,66,248
79,63,461
