VK,HT,FT
97,96,0
103,89,287
96,96,360
98,80,192
80,80,2576
65,105,288
67,64,296
73,80,696
69,89,240
78,64,184
84,88,232
69,81,168
32,72,160
67,113,224
79,92,224
78,65,256
32,64,216
82,113,208
69,87,281
71,105,311
85,73,264
76,57,472
65,97,240
82,81,248
32,79,280
69,87,185
86,57,294
79,55,499
76,49,199
85,64,247
67,136,304
73,136,176
79,136,89
78,79,295
190,96,680
32,113,224
67,87,1304
79,89,680
78,89,328
84,80,345
73,81,591
78,92,400
85,96,208
65,120,288
32,72,184
67,96,464
79,73,207
78,64,249
32,72,232
84,80,320
84,88,160
79,96,576
32,120,424
65,88,1184
84,87,289
66,79,488
32,89,319
188,80,1744
32,55,257
8,86,1504
8,80,207
8,25,216
111,71,1385
32,81,471
83,104,408
69,121,208
32,55,121
82,72,175
69,73,200
65,104,304
76,54,265
73,81,223
90,88,192
65,121,224
32,46,105
84,72,583
67,113,320
32,81,192
67,128,1616
8,64,680
68,64,1184
69,96,264
32,64,104
84,72,448
79,72,472
82,88,208
65,95,393
88,88,335
32,80,200
81,88,320
85,73,208
69,79,232
32,72,144
77,64,608
85,79,272
69,80,216
83,104,256
84,120,136
82,103,209
65,80,215
32,80,160
73,72,600
78,72,256
70,88,392
73,90,695
76,72,249
84,95,305
82,96,215
65,104,312
68,89,560
79,47,313
32,63,456
89,80,455
32,96,232
82,88,288
69,89,176
84,87,232
82,88,208
65,56,256
67,80,632
67,72,152
73,160,472
79,136,103
78,72,281
68,112,224
32,75,184
69,119,49
32,56,151
84,112,352
69,104,176
74,56,600
73,65,367
68,89,209
79,48,240
32,48,272
80,65,552
85,80,424
76,64,328
77,57,271
79,63,281
78,72,472
65,135,216
82,104,184
68,80,8960
69,63,216
82,56,192
69,72,176
67,88,288
71,88,216
8,96,984
72,73,368
79,38,481
190,72,711
32,72,312
83,72,6200
69,86,209
32,74,157
82,72,146
69,87,184
65,104,280
76,56,192
73,88,215
90,80,241
79,64,456
32,72,288
69,72,896
65,80,328
66,80,608
32,104,5352
162,551,1792
86,64,184
46,151,2873
46,113,342
46,105,265
46,119,336
46,95,2385
46,104,1615
46,95,360
46,88,312
46,96,344
46,80,1719
46,111,577
46,150,6537
46,146,2559
46,120,400
46,137,575
46,87,297
46,118,1753
46,127,1424
46,88,334
46,112,680
46,88,345
46,152,3136
46,168,983
46,137,552
46,129,576
46,127,1562
46,135,647
103,72,5728
110,55,760
99,65,271
103,80,425
103,63,3048
110,56,656
99,56,776
103,81,255
46,175,6657
46,151,2272
32,112,1447
80,73,896
72,79,497
32,105,751
8,54,9890
8,73,158
8,71,168
8,81,168
20,87,785
83,81,399
65,97,640
84,73,192
32,71,297
57,71,1072
55,64,567
111,77,1600
67,97,1536
79,73,136
50,113,2368
32,138,7881
32,88,295
98,73,328
98,63,161
111,80,992
32,89,1015
80,105,408
79,80,144
50,97,840
32,104,416
105,89,2504
97,71,465
32,96,543
111,72,568
32,100,8805
72,80,355
67,72,312
79,57,576
51,137,968
32,105,560
98,72,752
97,64,320
13,87,4186
67,136,1686
79,87,168
78,96,256
84,104,295
73,88,513
78,89,248
85,88,432
65,112,312
32,66,175
65,96,2553
71,72,328
85,88,425
65,81,127
82,88,304
68,56,240
65,81,272
78,81,208
68,88,496
79,56,224
32,73,240
67,96,312
65,81,376
188,63,241
8,97,807
77,96,312
65,113,176
32,88,129
69,88,735
78,71,209
32,88,175
83,88,176
65,97,224
76,72,128
65,105,328
78,56,3128
79,73,408
32,72,232
80,71,928
82,64,240
69,72,200
83,88,192
69,88,192
78,81,144
84,89,264
79,72,568
78,64,7176
79,80,176
32,86,5322
65,112,213
70,72,321
69,97,216
66,88,600
82,80,288
73,80,616
76,72,200
32,145,648
