VK,HT,FT
96,103,-2147483648
104,97,50
98,72,241
98,87,139
80,152,312
65,80,264
67,109,384
73,92,424
69,105,240
78,103,164
84,112,263
69,96,231
32,89,40
81,94,420
85,80,237
69,118,171
32,66,136
80,88,1044
82,72,275
69,88,219
83,57,168
69,97,197
78,72,143
84,96,279
65,113,199
32,67,153
8,41,1422
8,63,207
8,0,145
8,72,29
8,0,185
8,98,176
8,0,30
8,72,25
8,95,48
8,64,156
8,0,30
8,0,29
8,0,166
8,0,25
32,72,1191
67,102,312
79,75,193
78,72,168
32,56,222
82,113,201
69,87,261
71,98,311
85,73,286
76,72,440
65,100,223
8,99,817
82,65,761
32,91,220
77,61,384
69,79,191
74,56,399
79,63,416
82,132,283
73,71,196
65,114,351
32,56,224
67,104,433
76,52,239
73,79,290
78,85,243
73,114,165
65,121,201
32,123,78
83,115,924
65,88,224
84,64,144
32,92,263
104,133,392
103,64,380
32,192,155
160,1500,326
53,62,108
32,54,215
190,68,1013
32,90,214
82,72,282
65,96,292
76,92,289
69,95,193
83,112,207
32,80,158
67,125,613
82,88,209
69,101,146
80,96,516
73,95,410
84,88,245
65,100,239
78,79,378
84,101,266
69,95,168
83,113,539
32,98,218
8,107,1481
8,72,200
8,0,152
8,47,26
8,90,185
8,66,24
8,71,25
8,83,167
8,73,25
8,0,31
8,0,24
8,13,175
8,0,25
32,66,1162
67,78,347
82,120,204
8,105,640
8,66,176
8,1418,176
8,0,26
8,78,174
8,0,50
8,0,28
8,115,24
8,0,49
82,87,928
69,66,199
70,70,884
73,91,169
69,81,153
82,80,216
69,106,11
32,85,160
72,72,278
65,136,184
66,92,287
69,96,264
82,75,111
32,89,222
67,87,534
79,80,225
78,74,249
83,109,453
85,98,363
76,82,332
84,84,329
65,128,231
68,9,277
79,72,232
8,102,436
8,70,884
8,75,169
8,16,158
8,81,151
8,0,184
8,0,26
8,0,28
8,13,29
8,0,164
8,0,28
8,0,144
8,88,147
8,0,253
8,80,26
8,0,169
8,0,176
8,100,26
8,0,208
8,89,27
8,0,175
8,63,305
8,0,144
8,0,28
8,0,24
20,134,264
80,81,800
20,111,246
32,72,173
83,96,376
69,123,404
32,54,144
82,75,282
69,101,221
65,26,285
76,103,265
73,65,227
90,39,231
65,96,188
78,109,208
32,143,204
72,95,956
69,103,168
77,77,303
80,97,367
67,133,432
73,88,232
8,63,668
85,83,520
76,87,447
84,83,352
73,80,139
86,131,284
79,96,232
83,87,156
32,53,370
8,0,1306
8,68,192
8,0,175
8,72,187
8,69,167
8,80,30
8,99,163
8,0,31
8,0,158
8,0,31
79,77,824
67,71,244
85,79,144
76,55,288
84,88,322
73,19,207
86,94,296
79,113,352
83,72,196
190,73,1198
32,75,175
69,97,550
65,88,279
66,88,358
8,106,665
20,183,304
83,85,315
20,143,716
8,96,183
20,134,554
69,49,276
20,112,148
8,80,216
8,0,352
65,136,141
8,90,941
20,102,269
65,101,871
66,56,195
188,88,800
32,89,144
8,133,1087
32,88,817
84,68,416
67,46,532
32,85,184
51,98,224
53,83,96
190,80,1228
32,142,240
89,112,569
8,82,940
84,112,449
65,99,113
32,70,491
49,80,786
54,51,742
48,64,240
111,72,1227
105,109,1308
96,138,454
77,71,184
77,113,148
72,94,827
71,71,727
32,3,248
13,88,815
80,81,999
65,104,152
67,103,343
73,71,248
69,95,259
78,77,95
84,96,240
69,100,81
32,80,255
84,96,267
65,104,163
66,64,99
65,94,436
81,114,433
85,122,200
73,177,187
83,118,281
84,95,242
65,88,37
8,88,776
8,121,157
8,46,170
8,90,151
8,64,27
8,0,45
8,64,26
8,0,169
8,88,27
8,0,232
8,0,165
8,72,188
8,0,20
8,105,171
8,12,25
8,73,26
8,104,323
8,115,167
20,154,574
65,80,1061
67,77,334
73,108,187
69,119,228
78,83,191
84,97,241
69,119,169
32,102,182
84,141,405
65,104,272
66,94,341
65,95,341
81,3,930
85,88,241
73,138,220
83,104,295
84,105,234
65,141,100
32,86,141
101,108,104
80,89,680
65,110,137
81,88,526
88,110,299
32,106,184
68,103,157
73,72,262
65,105,167
188,97,642
32,86,320
84,71,175
82,80,174
65,134,188
83,79,159
84,92,148
79,64,270
82,112,191
78,70,245
79,71,348
32,83,248
79,80,1077
66,85,494
83,112,231
69,103,202
83,64,222
73,88,164
86,84,424
79,66,106
32,98,146
67,104,150
79,64,117
77,88,207
80,78,215
85,72,279
76,207,356
83,73,260
73,89,241
86,87,176
79,92,233
188,30,1122
32,55,255
69,87,1110
88,104,480
32,106,785
65,95,269
68,63,327
73,64,217
67,80,241
84,81,287
79,72,157
32,111,235
111,104,935
69,95,192
88,72,347
32,86,826
65,104,226
76,95,96
67,104,369
79,105,352
72,72,1215
79,56,223
76,79,212
73,95,216
67,129,282
79,75,419
190,72,519
13,71,488
83,105,912
69,118,207
8,88,351
8,63,500
80,81,746
69,95,134
82,80,223
77,64,256
65,103,116
78,86,133
69,95,209
67,64,319
69,106,216
32,74,216
73,114,348
78,92,255
84,120,249
69,99,97
82,109,162
78,72,419
65,87,252
68,88,294
79,76,290
32,80,184
190,80,73
68,144,452
73,87,427
65,110,130
83,96,557
76,65,272
73,48,249
90,73,184
65,77,224
32,1,135
77,80,748
65,106,208
0,95,343
65,112,312
78,65,322
65,91,130
